Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
"The Trust owns and maintains Octavia Hill's Birthplace House in Wisbech, Cambridgeshire, a Grade II* Listed Georgian Building which contains exhibits, displays and archives of the life and work of Octavia Hill (1838 - 1912).
Within the Birthplace House there are two cottages containing three Incubator Office Units, a Tearoom, and Shop which are leased to and operated by Octavia Hill Trading Ltd.","Association Of Nhs Charities,Suite 68  Lake View House,Wilton Drive  CV34 6RG","NHS Charities Together"," NHS Charities are the offical way that the NHS raises, holds and spends charitable funds. There are 230 NHS charities in the country. NHS Charities Together (aka the Association of NHS Charities) is the umbrella organisation for the NHS' offical charities in the UK. Endorsed by the Department of Health and Social Care, and NHS England, NHS Charities Together provides support and grants only to these NHS' official charities.  NHS charities provide extra vital funds and services to NHS hospitals, ambulances, mental and community health trusts and health boards. This funding is above and beyond what the government provides and is spent on enhancing care and experience of patients. www.nhscharitiestogether.co.uk ",False,2020-04-01,"2020-05-20 20/2020-05-04 20/2020-05-01 30/2020-04-29 20/2020-04-29 30/2020-04-28 10/2020-04-28 30/2020-04-28 20/2020-04-28 102/2020-04-27 25/2020-04-27 10/2020-04-27 15/2020-04-27 90/2020-04-27 30/2020-04-26 30/2020-04-26 52/2020-04-26 15/2020-04-26 10/2020-04-26 20/2020-04-26 15/2020-04-26 30/2020-04-26 25/2020-04-26 30/2020-04-26 15/2020-04-26 15/2020-04-26 15/2020-04-26 30/2020-04-26 30/2020-04-26 5/2020-04-26 15/2020-04-26 25/2020-04-26 50/2020-04-26 15/2020-04-26 10/2020-04-26 20/2020-04-26 10/2020-04-26 10/2020-04-26 50/2020-04-25 20/2020-04-25 26/2020-04-25 10/2020-04-25 200/2020-04-25 15/2020-04-25 200/2020-04-25 10/2020-04-25 30/2020-04-25 10/2020-04-25 15/2020-04-25 30/2020-04-25 30/2020-04-25 15/2020-04-25 5/2020-04-25 15/2020-04-25 30/2020-04-25 20/2020-04-25 20/2020-04-24 100/2020-04-24 10/2020-04-24 15/2020-04-24 50/2020-04-23 20/2020-04-23 10/2020-04-23 20/2020-04-23 10/2020-04-22 20/2020-04-22 20/2020-04-22 100/2020-04-22 10/2020-04-22 20/2020-04-22 100/2020-04-22 50/2020-04-21 20/2020-04-21 20/2020-04-21 10/2020-04-21 40/2020-04-20 30/2020-04-20 15/2020-04-20 50/2020-04-20 20/2020-04-19 20/2020-04-19 15/2020-04-19 20/2020-04-19 10/2020-04-18 5/2020-04-17 10/2020-04-16 100/2020-04-15 50/2020-04-13 30/2020-04-11 50/2020-04-09 19/2020-04-09 50/2020-04-08 15/2020-04-08 10/2020-04-07 15/2020-04-07 15/2020-04-07 20/2020-04-07 30/2020-04-06 20/2020-04-06 30/2020-04-05 20/2020-04-04 15/2020-04-03 30/2020-04-02 15/2020-04-02 50/2020-04-02 15/2020-04-01 30/2020-04-01 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LockdownMovementMarathon&pageUrl=1&isTeam=true,2020-05-20,Cambridgeshire,"PE13 1JE",3441
"Youth organisation specialising in art, drama and film activities","Copeman House St. Marys Court St. Mary,  Chesterfield,Derbyshire  S41 7TD","Versus Arthritis"," Arthritis Research UK and Arthritis Care have merged. We are now Versus Arthritis.  We’re the carers, researchers, health care professionals, friends and fundraisers, all united in our ambition to ensure that one day, no one will have to live with the pain, fatigue & isolation that arthritis causes. We fund breakthrough treatments, campaign relentlessly for arthritis to be seen as a priority, and support each other whenever we need it. Find out more at versusarthritis.org. ",False,2020-04-19,"2020-04-24 10/2020-04-22 15/2020-04-22 10/2020-04-19 25/2020-04-19 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Shavethebeard&pageUrl=1,2020-04-24,"West Sussex",,71
"Youth organisation specialising in art, drama and film activities","Copeman House St. Marys Court St. Mary,  Chesterfield,Derbyshire  S41 7TD","Versus Arthritis"," Arthritis Research UK and Arthritis Care have merged. We are now Versus Arthritis.  We’re the carers, researchers, health care professionals, friends and fundraisers, all united in our ambition to ensure that one day, no one will have to live with the pain, fatigue & isolation that arthritis causes. We fund breakthrough treatments, campaign relentlessly for arthritis to be seen as a priority, and support each other whenever we need it. Find out more at versusarthritis.org. ",True,2020-04-19,"2020-04-25 30/2020-04-25 10/2020-04-25 10/2020-04-24 20/2020-04-20 10/2020-04-19 20/2020-04-19 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SavetheBeard&pageUrl=2&isTeam=true,2020-04-25,"West Sussex",,101
"provide accommadation for local voluntary groups and businesses.","Sir Matt Busby Way,  Manchester,Greater Manchester  M16 0RA","Manchester United Foundation","Manchester United Foundation uses football to engage and inspire young people to build a better life for themselves and unite the communities in which they live.  Dedicated staff deliver football coaching, educational programmes and personal development, providing young people with opportunities to change their lives for the better.     Our objectives are to take Manchester United to the heart of the community and develop young people to achieve their potential. No project has gone further to achieving this than our Partner Schools programme. The project bases full time Community Development Officers in targeted areas to help build relationships with the local community.    We offer a range of educational projects for young people in the local area. From educating youngsters about the inner workings of a football club to improving confidence, life skills and employability, our programmes are innovative and inspiring - everything you would expect from Manchester United.    20,747 Total participants across all schools and projects 2,573 Street Reds participants 46 Volunteers 84 Disability footballers 321 Qualifications 3,580 Children under 12 reached by partner schools 3,889 Move With Manchester United participants 1,578 Girls-only development participants 2,941 hours of volunteering",True,2020-03-08,"2020-03-13 20/2020-03-12 20/2020-03-10 15/2020-03-10 100/2020-03-09 5/2020-03-09 30/2020-03-09 10/2020-03-08 30/2020-03-08 10/2020-03-08 40/2020-03-08 200/2020-03-08 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CraigBanks2&pageUrl=1,2020-03-13,Hampshire,"SO31 6PT",530
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,2020-05-12,"2020-05-12 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DadsHouse2020&pageUrl=5,2020-05-12,,,30
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DeutscheBank20&pageUrl=1,,,,0
,"88 Old Street,  London,  EC1V 9HU",Shelter," We work to alleviate the distress caused by homelessness and bad housing by giving advice, information and advocacy to people in housing need, and by campaigning for lasting political change to end the housing crisis for good.   Shelter will help anyone with a housing problem, whether they are a home-owner struggling to pay their mortgage, a tenant in conflict with their landlord or a homeless person looking for a roof over their head. Our housing experts give advice and support by phone or email, or face-to-face at our network of housing aid centres and in county courts and outreach centres.   We also have specialist projects that provide long term support to people who are trying to escape bad housing and homelessness.   Shelter tackles the root causes of bad housing by lobbying government and local authorities for new laws and policies, and more investment, to improve the lives of homeless and badly housed people.  Our influential campaigns bring aspects of bad housing to the attention of the media and the public, who  help us fight for solutions.   Shelter believes that everybody needs a home in a place they can thrive. Our work won’t stop until there is a home for everyone.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DonnaBanks2&pageUrl=1,,,,0
"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project","Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by one full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 7 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2018-19, we provided 11,495 parcels to men, women and children. This was a 19.6% increase on the previous year. We were able to do so by receiving 130,000kg of food from public donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ",True,2020-05-08,"2020-06-11 10/2020-05-22 5/2020-05-17 10/2020-05-15 10/2020-05-15 10/2020-05-15 15/2020-05-15 5/2020-05-14 5/2020-05-13 30/2020-05-13 10/2020-05-12 5/2020-05-12 50/2020-05-12 15/2020-05-12 5/2020-05-12 5/2020-05-12 15/2020-05-12 20/2020-05-08 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=EdinburghFoodProject&pageUrl=1,2020-06-11,"Throughout England And Wales, Australia, Canada, Spain, United States",,255
"Making grants to individuals who are undergoing training at Wonersh Seminary in Surrey.  This is administered on the behalf of the Knights of St Coumba by the Rector of Wonersh Seminary.","Flat 4 Chandlery House 40 Gowers Walk,  London,  E1 8BH","Get Kids Going!","Get Kids Going! is a National charity which gives disabled children and young people - up to the age of 26 years - the wonderful opportunity of participating in sport. We provide them with specially built sports wheelchairs so they can do: athletics, marathons, tennis, skiing, rugby, sailing, boccia, basketball, sledge hockey, table tennis, fencing, shooting, archery, powerlifting and many many sports. Get Kids Going! inspires British disabled youngsters to compete in sporting events, from start to paralympic level, by giving them sports grants to help their; training, physiotherapy, travel, competition fees, design and development of sports wheelchairs etc. With your help many can become world record holders and paralympic champions!  The cost of a bespoke sports wheelchair is about £4000.  A lightweight manual wheelchair is around £2500. An annual sports grant costs on average £2500. All sports wheelchairs are designed individually and perform just like a Formula 1 racing car! In general there are over 200,000 disabled children and young people in Britain who need the help of Get Kids Going!    ",False,2020-02-18,"2020-04-04 30/2020-04-03 50/2020-03-28 50/2020-03-23 40/2020-03-18 25/2020-03-17 60/2020-03-13 26/2020-03-11 52/2020-03-11 60/2020-03-09 50/2020-03-02 30/2020-02-29 50/2020-02-19 30/2020-02-18 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LizzieBanks&pageUrl=5,2020-04-04,"East Sussex, Hampshire, Kent, Surrey, West Sussex","BN27 3AL",638
"Youth organisation specialising in art, drama and film activities","Copeman House St. Marys Court St. Mary,  Chesterfield,Derbyshire  S41 7TD","Versus Arthritis"," Arthritis Research UK and Arthritis Care have merged. We are now Versus Arthritis.  We’re the carers, researchers, health care professionals, friends and fundraisers, all united in our ambition to ensure that one day, no one will have to live with the pain, fatigue & isolation that arthritis causes. We fund breakthrough treatments, campaign relentlessly for arthritis to be seen as a priority, and support each other whenever we need it. Find out more at versusarthritis.org. ",False,2020-05-11,"2020-06-26 10/2020-06-25 5/2020-06-25 15/2020-06-24 3/2020-06-24 5/2020-06-24 10/2020-06-24 5/2020-06-22 10/2020-06-22 10/2020-06-22 10/2020-06-15 10/2020-06-03 10/2020-06-02 10/2020-06-01 5/2020-06-01 15/2020-05-30 15/2020-05-17 30/2020-05-16 5/2020-05-11 10/2020-05-11 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=arthritisfoodie&pageUrl=2,2020-07-11,"West Sussex",,260
"The Trust owns and maintains Octavia Hill's Birthplace House in Wisbech, Cambridgeshire, a Grade II* Listed Georgian Building which contains exhibits, displays and archives of the life and work of Octavia Hill (1838 - 1912).
Within the Birthplace House there are two cottages containing three Incubator Office Units, a Tearoom, and Shop which are leased to and operated by Octavia Hill Trading Ltd.","Association Of Nhs Charities,Suite 68  Lake View House,Wilton Drive  CV34 6RG","NHS Charities Together"," NHS Charities are the offical way that the NHS raises, holds and spends charitable funds. There are 230 NHS charities in the country. NHS Charities Together (aka the Association of NHS Charities) is the umbrella organisation for the NHS' offical charities in the UK. Endorsed by the Department of Health and Social Care, and NHS England, NHS Charities Together provides support and grants only to these NHS' official charities.  NHS charities provide extra vital funds and services to NHS hospitals, ambulances, mental and community health trusts and health boards. This funding is above and beyond what the government provides and is spent on enhancing care and experience of patients. www.nhscharitiestogether.co.uk ",False,2020-04-24,"2020-05-04 5/2020-05-02 10/2020-04-28 30/2020-04-28 46/2020-04-27 10/2020-04-25 5/2020-04-25 10/2020-04-25 10/2020-04-25 10/2020-04-25 15/2020-04-24 40/2020-04-24 15/2020-04-24 10/2020-04-24 10/2020-04-24 5/2020-04-24 15/2020-04-24 30/2020-04-24 30/2020-04-24 5/2020-04-24 20/2020-04-24 50/2020-04-24 10/2020-04-24 15/2020-04-24 5/2020-04-24 20/2020-04-24 10/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 30/2020-04-24 10/2020-04-24 20/2020-04-24 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=VoicesFromTheNHSFrontline&pageUrl=1&isTeam=true,2020-05-04,Cambridgeshire,"PE13 1JE",550
,"39-41 Elm Street,  Ipswich,Suffolk  IP1 2AB","Cancer Campaign In Suffolk",,False,2020-06-11,"2020-06-28 10/2020-06-28 10/2020-06-26 20/2020-06-23 20/2020-06-23 20/2020-06-20 10/2020-06-19 50/2020-06-18 20/2020-06-18 5/2020-06-15 20/2020-06-15 20/2020-06-15 20/2020-06-12 15/2020-06-12 20/2020-06-11 15/2020-06-11 50/2020-06-11 100/2020-06-11 15/2020-06-11 5/2020-06-11 20/2020-06-11 30/2020-06-11 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=katieruns75miles&pageUrl=3,2020-06-28,"Milton Keynes",,520
,"Corner House,Barrack Road  Exeter,  EX2 5DW","Force Cancer Charity"," FORCE Cancer Charity is based in Exeter. FORCE (Friends of the Oncology and Radiotherapy Centre, Exeter) believes that anyone affected by cancer deserves the best possible treatment and professional support, close to home and face-to-face. Since 1987 the charity has been funding local research and buying equipment to improve patient care at the Royal Devon & Exeter Hospital. In 2004 FORCE opened a Cancer Support and Information Centre in the grounds of the RD&E. The Centre is open every weekday 9:30-4:30 (Wednesdays 6:30), except Bank Holidays, for people needing physical, emotional, psychological and practical support at a difficult time in their lives. The Centre receives around 25,000 visits a year with patients, their families, carers and friends all able to access support. It has a well-stocked library and information nurses are always on hand to help with questions and offer advice. There are counselling services for individuals and within support groups, including for children and young people, plus complementary therapies, exercise guidance, relaxation and mindfulness sessions, a benefits advice service, help to cope with hair loss and a wig fitting service. FORCE also offers support and information sessions once a week in Okehampton, Tiverton and Honiton. The charity also funds the delivery of chemotherapy in all three towns.  All of FORCE’s services are free of charge. Since the charity was founded it has spent well over £8million on support, equipment and research. FORCE receives no Government or NHS funding. FORCE needs to raise £1.7million every year to maintain the services it offers. That money comes entirely from voluntary contributions - legacies, donations, the FORCE charity shop and from fundraising events. Fantastic support from the community it serves enables FORCE to fulfil its mission to support anyone locally affected by cancer. If you would like to learn more about the work of FORCE please call 01392 402875.      ",False,2019-11-06,"2020-02-02 20/2019-12-21 5/2019-12-09 20/2019-11-25 50/2019-11-22 30/2019-11-19 30/2019-11-17 25/2019-11-17 30/2019-11-15 15/2019-11-15 50/2019-11-14 20/2019-11-14 50/2019-11-13 50/2019-11-13 15/2019-11-13 100/2019-11-13 15/2019-11-13 20/2019-11-13 10/2019-11-12 15/2019-11-12 10/2019-11-12 15/2019-11-12 100/2019-11-12 153/2019-11-12 10/2019-11-12 50/2019-11-11 50/2019-11-11 61/2019-11-11 50/2019-11-11 20/2019-11-10 10/2019-11-10 20/2019-11-10 100/2019-11-08 10/2019-11-08 10/2019-11-07 10/2019-11-07 20/2019-11-07 2/2019-11-06 15/2019-11-06 50/2019-11-06 50/2019-11-06 10/2019-11-06 100",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=LyndaGraham,2020-02-02,,,2396
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoBanks6&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
,"Lower Ground Floor, Dagnall House,2, Lower Dagnall Street  St Albans,Herts.  AL3 4PA","Youth Talk","When young people in St Albans want to talk about anything that’s troubling them, Youth Talk has the time and space to listen. For over 20 years we’ve been trusted to provide expert help and advice that’s completely confidential, free and available for longer. From family problems to exam stress and peer pressure, body image anxiety to social media bullying, trying to get through modern challenges can be completely overwhelming. It can feel impossible to cope, and some young people can’t. Our specialist Counselling and Psychotherapy service offers one to one counselling to local young people aged 13-25 who live, work or receive education in the District of St Albans. There is no charge made to the young person. We work on a self referral basis, so promoting personal responsibility.  We are currently offering 60+ sessions each week and see around 260 young people each year, offering in excess of 2,600 counselling sessions per year.",False,2020-04-19,"2020-04-29 50/2020-04-27 26/2020-04-26 26/2020-04-26 10/2020-04-21 30/2020-04-21 10/2020-04-21 20/2020-04-21 26/2020-04-21 20/2020-04-21 10/2020-04-21 26/2020-04-20 100/2020-04-20 50/2020-04-19 10/2020-04-19 30/2020-04-19 26/2020-04-19 26/2020-04-19 30/2020-04-19 26/2020-04-19 26",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoannaBanks3&pageUrl=1,2020-04-29,,,680
,"Balmoral Park,  Aberdeen,Aberdeenshire  AB12 3GY","Friends of ANCHOR",,False,2020-06-05,"2020-07-03 20/2020-07-01 30/2020-06-28 10/2020-06-21 10/2020-06-21 15/2020-06-11 20/2020-06-07 15/2020-06-07 10/2020-06-07 15/2020-06-07 15/2020-06-07 21/2020-06-07 20/2020-06-05 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GraniteCityRollerDerby&pageUrl=1&isTeam=true,2020-07-03,Halton,,231
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JulieBanks4&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
"The Basingstoke Talking News produce a 62 minute tape each week of news from the 3 editions of the Basingstoke Gazette. Copies are sent to visually impaired listeners most of whom live locally but some tapes go to Scotland, Devon, Cornwall and other counties of England.","Nicholas House 3 Laurence Pountney Hill,  London,  EC4R 0BB",Tommy's,"Tommy's funds research into miscarriage, stillbirth and premature birth, and provide pregnancy health information to parents. We believe it is unacceptable that one in four women lose a baby during pregnancy and birth. We want every parent to have the best possible pregnancy outcomes and to take home happy, healthy babies. We fund four research centres in the UK that investigate causes and find treatments for miscarriage, stillbirth and premature birth. Our research centres also have clinics where we provide specialised antenatal care for women who are at high risk of having miscarriage, stillbirth and premature birth. They also have an opportunity to be part of our research through taking part in trials for pioneering new treatments. We are supported by people who want to do something about the lack of research and information around pregnancy issues. By 2030 we want to halve the number of babies who die during pregnancy or birth.",True,2019-05-24,"2019-10-12 20/2019-05-24 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KaraBanks&pageUrl=1,2019-10-12,Hampshire,"RG22 4EE",40
,"Guildford Road,  Chertsey,Surrey  KT16 0PZ","Little Roo Neonatal Fund Ashford and Peters Hospitals Charitable Fund - Child",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Katerine&pageUrl=3,,,,0
"The object of the Charity is to help and educate young people through providing the resources necessary to train young people to the standards in water sports as laid down by their National Governing bodies with an overriding emphasis on safety whilst helping them to develop their physical and mental capabilities as individuals and as members of society.","Birmingham St Marys Hospice,176 Raddlebarn Road  Birmingham,  B29 7DA","Birmingham St Mary's Hospice","Birmingham St Mary's Hospice provides provides end of life care to you and the people who matter most to you. Every day, the Hospice supports 400 individuals living with life-limiting illness across Birmingham and Sandwell. It offers a range of services from ‘Hospice at Home’ nursing, symptom management to end of life care as well as family and carer support, making the difficult times that little bit easier to bear. These services are provided in a number of locations- including at the Hospice, in people’s homes or in the local community - making end of life care more accessible for all. ",False,2017-09-26,"2018-01-30 50/2017-12-01 50/2017-09-26 40",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=SecureTrustBank2017,2018-01-30,"West Sussex","BN17 6NR",2044
"Christian Missionary and Rural Business Development.   
Communication and teaching of God's Plan of Redemption and enhancement of local business development based on this.","10 Estuary View,  Whitstable,Kent  CT5 3SE","Inspire Schools",,True,2020-02-23,"2020-02-23 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheBanksys-2.6Challenge4Martha&pageUrl=6,2020-02-23,"Papua New Guinea","PA31 8JA",100
,"Homemead Lane,Hacklinge  Deal,Kent  CT14 0PG","Martha Trust","The people we care for at Martha Trust have profound physical and multiple learning disabilities - and huge potential. Our job is to help them achieve that potential and lead happy, active and fulfilling lives. Like Peter, who’s made remarkable progress since coming to Martha. Energetic, boisterous and hugely affectionate, Peter’s enthusiasm for life is infectious. And Alexandra who has blossomed into a confident, funny and outgoing young woman who loves life and is loved by everyone around her. At Martha Trust we give people a safe, comfortable, stimulating and happy home for life. From our round-the-clock nursing care, tailored therapies and state-of-the-art facilities to day trips, sensory cooking, music and art – we care about people inside and out. To find out more about the amazing work we do at Martha Trust visit our website at www.marthatrust.org.uk or call us on 01304 610448",True,2020-04-21,"2020-04-29 15/2020-04-28 30/2020-04-27 20/2020-04-26 10/2020-04-26 10/2020-04-26 10/2020-04-25 15/2020-04-24 10/2020-04-23 26/2020-04-21 10/2020-04-21 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheBanksys-2.6Challenge4Martha&pageUrl=7,2020-04-29,,,166
"General charitable purposes in the Parish of Gainford.","31 Warren Park,Warlingham  ,  CR6 9LD","The Lily Foundation","It helps to fund research into Mitonchondrial Disease and other metabolic disorders, the training of medical teams and support for families stricken with metabolic disorders.",False,2020-03-05,"2020-06-05 10/2020-05-29 15/2020-05-25 15/2020-05-25 100/2020-05-25 20/2020-05-17 20/2020-05-17 40/2020-05-16 10/2020-05-15 30/2020-05-13 15/2020-05-13 10/2020-05-12 15/2020-05-12 15/2020-05-12 20/2020-05-12 10/2020-04-16 10/2020-03-05 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ArthursAngels3Peaks&pageUrl=3&isTeam=true,2020-06-05,Durham,"DL2 3DL",450
"Advocacy including crisis, citizen advocacy, self advocacy and service user involvement.","Suite 5 Douglas House 32-34 Simpson Ro,Bletchley  Milton Keynes,  MK1 1BA",VICTA,"VICTA is a national charity that provides support to children and young people who are blind or partially sighted and their families. We believe that everyone has the right to an independent and fulfilling life. VICTA’s support, advice, grants and activities enable young people and their families to build skills, develop confidence and help each other toward a more positive future. Founded in 1987, VICTA has grown from a local support group into a national charity. VICTA was born out of the sense of empowerment a group of families found when they came together to ensure that their children were given the same opportunities as sighted children. Today, VICTA works hard to involve children and young people who are blind or partially sighted so they are able to make a difference to their own lives. www.victa.org.uk",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=laura-banks-SAVMLMBONDS333-2020-235647&pageUrl=1,,"Leeds City",,0
"Advocacy including crisis, citizen advocacy, self advocacy and service user involvement.","Suite 5 Douglas House 32-34 Simpson Ro,Bletchley  Milton Keynes,  MK1 1BA",VICTA,"VICTA is a national charity that provides support to children and young people who are blind or partially sighted and their families. We believe that everyone has the right to an independent and fulfilling life. VICTA’s support, advice, grants and activities enable young people and their families to build skills, develop confidence and help each other toward a more positive future. Founded in 1987, VICTA has grown from a local support group into a national charity. VICTA was born out of the sense of empowerment a group of families found when they came together to ensure that their children were given the same opportunities as sighted children. Today, VICTA works hard to involve children and young people who are blind or partially sighted so they are able to make a difference to their own lives. www.victa.org.uk",True,2020-01-23,"2020-02-01 15/2020-01-31 15/2020-01-29 15/2020-01-29 15/2020-01-29 20/2020-01-23 10/2020-01-23 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LauraBanks6&pageUrl=1,2020-02-01,"Leeds City",,100
