Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",False,2021-06-28,"2021-08-16 100/2021-08-13 30/2021-08-02 15/2021-07-29 30/2021-07-27 20/2021-07-26 25/2021-07-26 10/2021-07-26 20/2021-07-25 20/2021-07-24 15/2021-07-24 30/2021-07-23 30/2021-07-22 150/2021-07-22 350/2021-07-22 150/2021-07-22 50/2021-07-21 30/2021-07-20 30/2021-07-20 50/2021-07-19 50/2021-07-19 30/2021-07-18 30/2021-07-17 25/2021-07-14 50/2021-07-12 100/2021-07-09 50/2021-07-08 50/2021-07-07 100/2021-07-06 50/2021-06-28 50/2021-06-28 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Hike4homeless&pageUrl=1,2021-08-16,,,1840
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-07-24,"2021-07-24 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JordanBlacow&pageUrl=1,2021-07-24,,,15
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-05-18,"2021-07-11 5/2021-07-10 10/2021-07-10 5/2021-07-10 10/2021-07-10 10/2021-07-10 25/2021-07-07 10/2021-07-07 15/2021-07-07 15/2021-07-07 15/2021-07-05 15/2021-06-04 30/2021-05-22 15/2021-05-19 50/2021-05-18 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoshBurnett&pageUrl=2,2021-07-11,,,240
,"6th Floor,Central House 25 Camperdown Street  London,London  E1 8DZ","End Youth Homelessness",,True,2021-05-14,"2021-05-16 20/2021-05-14 15/2021-05-14 10/2021-05-14 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoshChappell&pageUrl=1,2021-05-16,,,75
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-07-22,"2021-08-18 55/2021-08-10 100/2021-08-06 20/2021-08-04 20/2021-07-29 15/2021-07-28 10/2021-07-26 15/2021-07-26 5/2021-07-25 250/2021-07-25 10/2021-07-25 50/2021-07-25 15/2021-07-25 15/2021-07-24 15/2021-07-23 15/2021-07-23 30/2021-07-23 50/2021-07-23 30/2021-07-23 100/2021-07-23 30/2021-07-23 100/2021-07-22 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KathyHalliday1&pageUrl=5,2021-08-18,,,1000
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-06-24,"2021-06-25 10/2021-06-24 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KatieNewport&pageUrl=1,2021-06-25,,,30
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",True,2021-06-29,"2021-06-29 20/2021-06-29 10/2021-06-29 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KumailJaffer1&pageUrl=1,2021-06-29,,,50
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",False,2021-06-11,"2021-06-30 20/2021-06-29 50/2021-06-28 200/2021-06-28 30/2021-06-28 20/2021-06-28 10/2021-06-28 15/2021-06-28 10/2021-06-27 10/2021-06-27 20/2021-06-21 20/2021-06-17 5/2021-06-11 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ManishPatelFW&pageUrl=1,2021-07-02,,,460
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MarianneHickling&pageUrl=1,,,,0
,"Centrepoint Soho Ltd,Central House  25 Camperdown Street,London  E1 8DZ",Centrepoint,"Centrepoint gives homeless young people a chance to turn their lives around, build firm foundations, and prepare for a future where they realise their potential. We support over 10,000 16-25 year olds into a home and a job every year across the UK. The first step in a young person’s journey at Centrepoint is having a place to live. Once they’ve moved in with Centrepoint, we give them a health assessment and plan support for their individual mental and physical health needs. We support them with a plan to reach their educational and career goals through providing work experience, life skills, educational classes, and guidance sessions. We start them on the path to more independence and a job. Centrepoint work to change homeless young people’s lives around, and help them work towards a brighter future. We can only continue our vital work thanks to the support of kind and generous fundraisers such as yourself.  Thank you from everyone at Centrepoint! Want to learn more and get involved? Connect with us:     ",False,2019-12-08,"2021-08-08 30/2021-04-11 25/2020-10-14 15/2020-10-14 15/2020-10-05 30/2020-10-05 50/2020-10-05 30/2020-10-05 10/2020-10-04 50/2020-10-04 30/2020-10-04 50/2020-10-03 15/2020-10-03 30/2020-10-03 10/2020-10-03 50/2020-10-03 30/2020-10-03 100/2020-10-03 30/2020-10-02 30/2020-10-02 100/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 10/2020-08-18 30/2020-08-15 50/2020-07-07 15/2020-04-29 5/2020-04-27 30/2020-04-26 40/2020-03-07 20/2020-03-03 30/2020-03-03 30/2020-03-01 30/2020-02-24 50/2020-02-19 50/2020-02-19 30/2020-02-17 100/2020-02-07 100/2020-01-24 20/2020-01-20 30/2020-01-20 30/2020-01-19 50/2019-12-17 30/2019-12-16 40/2019-12-16 30/2019-12-15 50/2019-12-13 20/2019-12-12 50/2019-12-11 30/2019-12-11 20/2019-12-10 25/2019-12-10 40/2019-12-10 25/2019-12-10 20/2019-12-09 30/2019-12-09 20/2019-12-09 80/2019-12-09 5/2019-12-09 50/2019-12-09 30/2019-12-09 50/2019-12-09 20/2019-12-09 50/2019-12-08 15/2019-12-08 30/2019-12-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Max-raising-funds-for-Centrepoint-VMLM2020&pageUrl=2,2021-08-08,,,2710
,"Biltor Edgelands Lane,Ipplepen  Newton Abbot,Devon  TQ12 5UF","Animals in Distress Torbay and Westcountry",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MikeChristian&pageUrl=1,,,,0
,"The Old Town Hall Market Place,  Newbury,Berkshire  RG14 5AA","FutureSense Foundation","FutureSense Foundation is a small grassroots, international development charity that works with rural communities in Cambodia, India, Nepal, Peru, Tanzania, and Thailand.    Our aim is to support disadvantaged communities to help them build a better future. We do this by delivering long term programmes that provide these communities support in the areas of education, health and livelihoods.  Through our programmes and initiatives, we work towards improving the quality of education addressing issues on gender equality, increasing access to clean water and sanitation, promoting good health and wellbeing, raising the awareness on environmental issues and the need for climate action to deliver a sustainable world where no one is left behind and there is an end to poverty and hunger.  Further information about our work is available on our website: www.futuresensefoundation.org",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MohammedAbdulQayyumShoeb&pageUrl=1,,,,0
,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",,False,2020-04-06,"2021-08-04 15/2021-07-30 40/2021-07-27 10/2021-07-26 315/2021-07-23 15/2021-07-22 10/2021-07-21 50/2021-07-19 20/2021-07-15 20/2021-07-15 20/2021-07-14 20/2021-07-02 20/2021-06-04 50/2021-05-18 50/2021-05-14 208/2021-05-11 83/2021-05-10 20/2021-04-22 165/2021-04-21 30/2021-03-11 61/2021-03-03 43/2021-02-12 250/2021-02-08 70/2021-01-21 30/2021-01-08 30/2021-01-06 30/2021-01-06 30/2021-01-06 100/2021-01-06 10/2020-12-29 30/2020-12-24 20/2020-12-23 30/2020-12-22 30/2020-12-22 15/2020-12-22 30/2020-12-22 20/2020-12-21 145/2020-12-21 50/2020-12-21 10/2020-12-21 16/2020-12-18 50/2020-12-18 20/2020-12-17 50/2020-12-17 20/2020-12-16 10/2020-12-16 10/2020-12-15 5/2020-12-15 10/2020-12-15 20/2020-12-14 5/2020-12-14 3/2020-12-14 10/2020-12-14 3/2020-12-12 250/2020-12-11 10/2020-12-11 30/2020-12-11 10/2020-12-11 5/2020-12-11 5/2020-12-11 30/2020-12-11 5/2020-12-11 4/2020-12-11 10/2020-12-11 10/2020-12-11 50/2020-12-10 10/2020-12-10 30/2020-12-10 15/2020-12-10 50/2020-12-09 10/2020-12-09 30/2020-12-09 20/2020-12-09 5/2020-12-09 15/2020-12-08 15/2020-12-02 5/2020-12-01 10/2020-11-30 16/2020-11-30 15/2020-11-23 2/2020-11-18 30/2020-11-05 10/2020-10-30 6/2020-10-30 15/2020-10-18 25/2020-10-13 15/2020-10-10 15/2020-10-09 5/2020-10-08 30/2020-10-05 100/2020-09-10 100/2020-07-16 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 30/2020-07-15 10/2020-07-15 5/2020-07-14 15/2020-07-14 10/2020-07-14 5/2020-07-14 10/2020-07-14 10/2020-07-07 25/2020-07-07 15/2020-07-07 10/2020-07-01 5/2020-06-30 5/2020-06-24 5/2020-06-23 10/2020-06-23 5/2020-06-10 100/2020-06-05 30/2020-06-03 15/2020-06-02 10/2020-06-02 15/2020-06-01 15/2020-05-30 10/2020-05-29 40/2020-05-29 10/2020-05-29 15/2020-05-29 10/2020-05-29 5/2020-05-29 10/2020-05-29 15/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 15/2020-05-29 10/2020-05-29 20/2020-05-29 30/2020-05-28 100/2020-05-28 20/2020-05-28 20/2020-05-28 15/2020-05-28 20/2020-05-28 10/2020-05-27 15/2020-05-27 10/2020-05-27 5/2020-05-27 15/2020-05-27 20/2020-05-23 100/2020-05-19 15/2020-05-18 30/2020-05-15 6/2020-04-26 6/2020-04-24 30/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 10/2020-04-24 10/2020-04-23 30/2020-04-23 15/2020-04-23 10/2020-04-22 5/2020-04-21 20/2020-04-21 20/2020-04-07 20/2020-04-06 20/2020-04-06 30/2020-04-06 10/2020-04-06 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRail&pageUrl=2,2021-08-04,,,5003
,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",,False,2020-10-07,"2021-08-09 30/2021-08-04 20/2021-08-04 20/2021-08-04 50/2021-07-16 10/2021-07-08 40/2021-07-05 15/2021-07-02 15/2021-07-01 10/2021-07-01 15/2021-06-30 50/2021-06-30 50/2021-06-30 67/2021-06-30 20/2021-06-29 50/2021-06-29 30/2021-06-29 140/2021-06-28 20/2021-06-28 10/2021-06-25 20/2021-06-18 20/2021-06-15 10/2021-06-11 60/2021-06-09 20/2021-06-08 15/2021-06-07 20/2021-06-07 15/2021-06-07 15/2021-06-07 50/2021-06-03 20/2021-06-02 10/2021-06-01 10/2021-06-01 20/2021-05-28 10/2021-05-20 30/2021-05-19 15/2021-05-19 10/2021-05-11 10/2021-05-10 15/2021-01-02 5/2020-12-24 20/2020-12-21 15/2020-12-20 20/2020-12-18 20/2020-12-18 20/2020-12-17 10/2020-12-17 5/2020-12-17 20/2020-12-17 3/2020-12-17 3/2020-12-17 50/2020-12-17 15/2020-12-17 10/2020-12-17 30/2020-12-17 10/2020-12-17 30/2020-12-17 3/2020-12-17 5/2020-12-17 3/2020-12-17 10/2020-12-16 2/2020-12-16 5/2020-12-16 30/2020-12-16 30/2020-12-16 3/2020-12-16 5/2020-12-16 30/2020-12-16 5/2020-12-16 20/2020-12-16 5/2020-12-16 20/2020-12-16 10/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 5/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 3/2020-12-16 10/2020-12-16 30/2020-12-16 30/2020-12-16 15/2020-12-16 15/2020-12-16 15/2020-12-16 30/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 10/2020-12-16 30/2020-12-16 3/2020-12-16 50/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 30/2020-12-16 5/2020-12-16 3/2020-12-16 30/2020-12-16 3/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 10/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 30/2020-12-16 5/2020-12-16 15/2020-12-16 30/2020-12-16 30/2020-12-15 5/2020-12-15 10/2020-12-15 5/2020-12-11 3/2020-12-11 10/2020-12-11 15/2020-12-11 15/2020-12-10 10/2020-12-10 20/2020-12-10 20/2020-12-10 30/2020-12-10 10/2020-12-10 15/2020-12-10 5/2020-12-10 5/2020-12-10 5/2020-12-03 20/2020-10-15 5/2020-10-13 20/2020-10-13 10/2020-10-13 10/2020-10-13 10/2020-10-12 10/2020-10-12 10/2020-10-12 15/2020-10-12 5/2020-10-12 3/2020-10-12 5/2020-10-12 15/2020-10-12 10/2020-10-09 20/2020-10-09 5/2020-10-09 10/2020-10-09 10/2020-10-08 20/2020-10-08 5/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 2/2020-10-08 15/2020-10-08 1/2020-10-08 2/2020-10-08 5/2020-10-08 15/2020-10-08 15/2020-10-08 20/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 30/2020-10-08 15/2020-10-07 3/2020-10-07 3/2020-10-07 3",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRailSouthernRegion&pageUrl=1,2021-08-09,,,3116
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NinaTutt&pageUrl=1,,,,0
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",False,2021-07-22,"2021-08-13 20/2021-07-28 10/2021-07-28 10/2021-07-28 100/2021-07-25 20/2021-07-24 10/2021-07-23 10/2021-07-23 15/2021-07-23 10/2021-07-22 10/2021-07-22 10/2021-07-22 10/2021-07-22 10/2021-07-22 10/2021-07-22 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=OmDhiman&pageUrl=1,2021-08-13,,,305
,"55 New King Street,  Bath,Somerset  BA1 2BN","Julian House","Julian House is the leading provider of services to single homeless men and women across the South West. Although Julian House is not a large organisation the challenge that faces it is significant. Providing a bed is the relatively easy part of its work. Much more difficult is the task of identifying why its clients are in this situation and then finding the right solutions.",False,2021-08-17,"2021-08-18 10/2021-08-18 50/2021-08-18 15/2021-08-18 50/2021-08-18 50/2021-08-17 10/2021-08-17 50/2021-08-17 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PeteColegate&pageUrl=1,2021-08-18,,,270
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",False,2021-05-03,"2021-05-25 10/2021-05-21 3/2021-05-20 30/2021-05-20 30/2021-05-19 15/2021-05-19 42/2021-05-16 30/2021-05-04 15/2021-05-04 20/2021-05-03 30/2021-05-03 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PippaBoutell&pageUrl=1,2021-05-25,,,270
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",False,2021-07-20,"2021-07-30 20/2021-07-29 20/2021-07-29 20/2021-07-26 5/2021-07-25 15/2021-07-25 15/2021-07-25 50/2021-07-25 25/2021-07-24 10/2021-07-24 24/2021-07-24 20/2021-07-24 15/2021-07-24 30/2021-07-24 50/2021-07-23 5/2021-07-23 15/2021-07-23 10/2021-07-23 10/2021-07-23 75/2021-07-23 30/2021-07-21 100/2021-07-21 15/2021-07-21 20/2021-07-20 10/2021-07-20 20/2021-07-20 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=rkrol&pageUrl=8,2021-08-08,,,819
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-07-06,"2021-07-21 20/2021-07-21 20/2021-07-20 25/2021-07-13 20/2021-07-06 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RashmikantPatel&pageUrl=1,2021-07-21,,,135
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,2021-07-13,"2021-08-02 15/2021-07-27 15/2021-07-24 15/2021-07-24 15/2021-07-24 30/2021-07-23 10/2021-07-23 10/2021-07-23 20/2021-07-23 10/2021-07-23 10/2021-07-23 15/2021-07-23 10/2021-07-23 10/2021-07-21 15/2021-07-21 20/2021-07-21 20/2021-07-20 20/2021-07-19 40/2021-07-18 10/2021-07-15 15/2021-07-14 20/2021-07-14 25/2021-07-14 25/2021-07-13 15/2021-07-13 10/2021-07-13 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RebeccaRose28&pageUrl=1,2021-08-02,,,425
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",False,2021-06-02,"2021-08-08 30/2021-08-05 15/2021-08-03 100/2021-08-02 75/2021-07-29 400/2021-07-27 20/2021-07-26 100/2021-07-26 50/2021-07-25 50/2021-07-24 125/2021-07-24 10/2021-07-24 24/2021-07-23 15/2021-07-23 100/2021-07-23 20/2021-07-23 30/2021-07-23 30/2021-07-23 50/2021-07-22 50/2021-07-22 50/2021-07-22 30/2021-07-22 20/2021-07-21 50/2021-07-21 100/2021-07-21 25/2021-07-21 100/2021-07-19 50/2021-07-19 20/2021-07-19 200/2021-07-18 100/2021-07-15 30/2021-07-15 50/2021-07-15 15/2021-07-13 100/2021-07-12 50/2021-07-09 15/2021-07-08 20/2021-07-07 20/2021-07-07 15/2021-07-07 50/2021-07-07 100/2021-06-30 25/2021-06-23 30/2021-06-15 200/2021-06-02 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Richborough&pageUrl=1,2021-08-08,,,8189
,"St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils","St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichboroughEstates&pageUrl=1,,,,0
