Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
"Legal Cost to support an ex veteran","Broadheath, North West England, United Kingdom",https://uk.gofundme.com/f/legal-cost-to-support-an-ex-veteran,850,-1,,2020-10-01,,,0,,"As you all know I'm struggling a bit at the minute with my house situation I've had free legal advice from a friend but need money to fight my corner initially £500 I've not got anything to my name as my ex already takes most of my money for kids I don't even see I'm asking on Facebook and to all my friends as I haven't got any other option I've got 403 friends on facebook can anyone help me in anyway even if all my friends gave me £1 it would help me to get the ball rolling I feel so ashamed to ask but I promise everyone I will make it upto you somehow  my options have gone and no way will I see my daughter homeless",False
"Keep All-Women Shortlists Female!","Liverpool, North West England, United Kingdom",https://uk.gofundme.com/f/fighting-for-female-representatives,40000,32030,,2018-01-12,,,0,,"Comrades  we are a group of Labour women who want to ensure all-women shortlists (AWS) remain reserved for females and that women's representation in the party increases. We believe that the election of self-identifying transwomen as women's officers and their inclusion on all-women shortlists is reducing and undermining female representation in the Labour party.    We are absolutely committed to trans people  as a marginalised group  living free from discrimination and violence: we need trans representatives  trans councillors and trans MPs in our party. We are socialists and we are egalitarians. However  trans representation must not happen at the expense of female candidates and we are furious that we are having to fight another battle for women's representation  just 100 years after the suffragette victories.    We have been advised that a legal challenge to the Labour party on this could be winnable. The party has recently allowed males to be elected as women's officers and males to be selected over females in all-woman MP candidate selections. This has happened because Labour  in practice  has started to define 'women' by sex AND by self-identification. Labour is now relying on these two antithetical definitions of 'woman' to choose candidates which is the cause of this conflict of interests. We need a resolution.    Self-identification does not define men as women  in law or in fact. Labour conference has neither agreed nor even debated self-id or rule changes to the Labour party's AWS selection process. Women  as a marginalised group  are entitled to AWS under Equality Act 2010 exemptions. Trans people who have had gender reassigment are also  rightly  protected as a group under the act but men who simply self-id as women are not. Only party members can change party rules  not its MPs  not its general secretary and not its paid bureaucrats.    As socialists we understand class analysis and we know the most meaningful way to classify women is by sex. Women are classified as second class citizens because of our biology. None of us can keep our sex a secret and if we could there would be no pay gap and no #MeToo. Whereas no one can tell what another person's gender identity is (if they even have one) just by looking at them. Sex  along with poverty  age  disability and race  is one of the major oppressive hierarchies in the world today. Women's biology has always the basis for our oppression worldwide BY MEN. Feminism is defined as the movement to liberate all women from sex-based oppression.     Self-id also impacts on lesbians and gay men who  by definition  are not homogenderists but homosexuals. Lesbians and gays are currently afforded legal  sex-based protections from discrimination and these are already being diluted by self-id. We believe gender is a manmade  toxic set of stereotypes  used to restrict men and women and we want to see it abolished  not codified into law. We support all gender non-conforming people: be they lesbian  gay or trans. Feminists have always been the vanguard of the fight for people to live their lives in a gender non-conforming way and will continue to do so - but never at the expense of women's rights and representation.    We do not classify people based on a set of gendered ideals by which most will fail: the superficial markers of clothing  hairstyles and make-up... or by body type  weight  or perceived femininity or masculinity. We do not assess people's worth by the way they look or speak - women and men succeed as women and men simply by being. The same is true for girls and boys. All girls are acceptable as girls and all boys are acceptable as boys  however they dress  look or behave. We condemn the medicalisation of pre-pubescent kids who are encouraged to take puberty blockers if they play with the 'wrong' toys or want to wear the 'wrong' clothes. Conservatives see a boy in a dress and want to change the outfit  liberals see the dress as fine but want to change the kid's body. Socialist feminists want kids to be kids and wear what tf they want.    Every penny of the money we raise will go entirely on our legal funds  we will produce all our bank statements  legal bills and legal updates and upload to this site. We want our donors to make the decisions on how to move forward and we will crowdfund direction as well as money. We will follow where you lead  and will keep in regular contact by email  so we can democratically decide how we do this  what we want to achieve  how we go about it and who we employ to act on our behalf.    Your support will mean a great deal to women  it will mean there are people who care  who have not forgotten them. It will mean they are not politically homeless: we stand with them.     Please do not give more than you can really afford  it's not necessary... and don't feel you have to donate - your support and your help in sharing the crowdfunder is enough and IS appreciated.     Any left-over funds will go to fight against self-id  against the medicalisation of children and to keep women's spaces female-only  specifically: women's hospital wards  gyny screening  prisons  domestic violence shelters  changing rooms  saunas  spas  sleeper train carriages  scholarships  quotas and national and international women's sports.    We all know that only the Labour party has the best interests of women at heart. Please help us to overturn the decisions of the party liberals  weather vanes and bureaucrats to prove this is the case. Self-id is a tory manifesto policy for heaven's sakes... which gives us all an idea of just how bad an idea it is.    Your solidarity is appreciated and ours is eternal.    Jennifer James Garston and Halewood CLP  Dr. Viv Pointon Stone CLP  Emma Salmon Bexhill and Battle CLP  Suzanne Weaver Stroud CLP  Pilgrim Tucker Vauxhall CLP  Christine Bayliss Bexhill and Battle CLP  Miranda Yardley Southend West CLP  Samantha Marshall-Cameron. Sheffield Central CLP  Debra Atkinson Chesterfield CLP  Alice Bondi Women's Officer Penrith and the Border CLP  Karen Kruzycka Romford CLP  Avril Moussalli Altrincham & Sale West CLP  Jan Oliver Enfield North CLP  Toni Morris Vauxhall CLP  Jacky Holyoake Halesowen and Rowley Regis CLP  Matesa McKeefery Rossendale and Darwen CLP   Eleanor Hill Cardiff West CLP  Bronwen Davies Cardiff North CLP   Emma Aynsley Cardiff Central CLP  Susan Matthews Dulwich and West Norwood CLP  Catherine Costello Hartlepool CLP  Jessica Budynkiewicz Bournemouth East CLP  Rachel King Moseley and Kings Heath CLP  Claire Jones Leeds North West CLP   Chinzia Ogilvie Portsmouth South CLP   Dinah Stubbs Islington South CLP  Sian Henry Watford CLP   Liz Vickers Winchester CLP  Barbara Ulargiu Bermondsey & Old Southwark CLP  Stacey Charlesworth Hackney North and Stoke Newington CLP  Rebecca Heath Brent CLP  Debra Halliday Huddersfield CLP  Cátia Freitas Esher and Walton CLP  Liz Hemingway Knowsley North CLP  Emma Thomas Hackney South and Shoreditch CLP  Cherry Austin North Herefordshire CLP  Shelley Charlesworth Islington North CLP  Stephanie Shelford Lewisham Deptford CLP  Dr Lesley Semmens Bradford West  Abigail Wyatt St Ives and Penzance CLP  Louise Paine St Ives CLP  Mandy Moore Canterbury CLP  Karen Ingala Smith Walthamstow CLP  Susi Wisniewski Warwick & Leamington CLP   Penny O'Donnell Gedling CLP  Phoebe Alexander Middlesbrough and South East Cleveland CLP   Paula Boulton Corby and East Northants CLP            And Our Male Allies:  Michael Murphy Tiverton & Honiton CLP  Christopher Goldie Bury North CLP  Michael Weaver Stroud CLP  Lee Holland Newport West CLP  Mark Wisniewski Warwick and Leamington CLP  Ken Stringer Telford CLP",False
"Care Packages for Chesterfield’s most Vulnerable","Eckington, East Midlands, United Kingdom",https://uk.gofundme.com/f/care-packages-for-chesterfields-homeless,325,-1,,2020-03-19,,,0,,"As A-level students with a lot of free time on our hands now  we really want to do something to help individuals who are struggling at this difficult time. It is becoming increasingly difficult for those in self isolation and the vulnerable (including the homeless and elderly) to collect shopping  prescriptions and other essential items . Because of this we are aiming to provide around 40 care packages for the most in need in our community. Any monetary donations or donations of essentials (including baby wipes  soap  toothbrushes  toothpaste  feminine hygiene products  snacks  bottled water  socks and blankets) would be greatly appreciated!!! Also if anyone would like to get involved with distributing or helping to create care packages please contact Hannah Court or Tien Miller. It would be great to get as many people involved as possible :). If you know anyone who may be in need of help right now please let us know and we will do what we can to help :).",False
"Raising funds for DAFA to rebuild Beirut","London, Greater London, United Kingdom",https://uk.gofundme.com/f/vital-funds-needed-for-the-people-of-beirut,25000,4175,,2020-10-01,,,0,,"  The explosion that destroyed Beirut  Lebanon on 4th August 2020   was the 4th largest of all time. The Lebanon was already suffering from the Coronavirus Pandemic  gross governmental and institutional corruption for 30 years and was in a state of financial collapse. This bomb has ensured the people of Beirut and the Lebanon suffer even further. Over 200 people died  6 500 are injured and 300 000 people have been left homeless. 85% of the Lebanon's grain supply was destroyed in the explosion  leaving people even more hungry and destitute than before. Hundreds of the beautiful Heritage homes and buildings have been destroyed. Peoples lives have been destroyed  or set back yet again. The Lebanese have suffered for decades under their government and they need our help to restart their lives and rebuild their capital city once again. I have just returned from  17 days  volunteering for the incredible DAFA Campaign  who are helping to feed  clothe  house and rebuild homes and buildings  for the hundreds of thousands of Lebanese that need and deserve our help. If you would like to see what we at DAFA have been doing to help  please visit www.paulayacoubian.com AND PLEASE DO DONATE!!!! THANK YOU! XXX    ",False
"Archie and Leni’s stay in bedroom 24hr challenge!","Horsham, South East England, United Kingdom",https://uk.gofundme.com/f/archie-and-lenis-stay-in-bedroom-24hr-challenge,350,370,,2020-05-11,,,0,,"Archie and Leni have decided to do a sponsored ‘stay in their room for 24 hours’ challenge to raise money for charity. Archie would like to donate his money to the NHS Leni would like his to go to a homeless charity.   If you can spare even just £1  they will be over the moon!! Thank you! ",False
"Homeless man","Annalong, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/krzgkk-homeless-man,355,-1,,2020-08-28,,,0,,"For awhile now iv seen a homeless man in our local community  I was never in the position untill lately to get to know him ""which I have"" he's a nice man and been homeless for some time now!    I want to try and help this man and make living wild a little more easier. While this is not the answer or a fix it will definitely help restore faith in people and help gain trust in others and maybe encourage him to one day live independently. It's the little things that count and help.   He's now been giving a little secure space by a local man so I want to buy things I think will help as iv now a fair idea of what he'll accept and needs.    Loads of people have offered to help in a some way so I thought I'd do a shared way to show support. All items purchased will be pictured and shown when I recieve/buy them.",False
"Corinna Thomas our Queen","Llanbradach, Wales, United Kingdom",https://uk.gofundme.com/f/corinna-thomas-our-queen,1000,334,,2020-10-01,,,0,,"On Tuesday 29th September  our beautiful mum sadly passed away after a short and sudden illness  as a family we are completely heartbroken beyond words.  Due to current restrictions we are limited on the number of people who can attend mums funeral  we have been asked by many about sending flowers  as a family we would appreciate anyone who’s wanting to send flowers to instead make a small donation of any amount you can afford to donate to a charity called Llamau close to mums heart.  Every year mum would make it her mission to help someone in need  someone less fortunate or someone down on their luck.   Last year she met up with a young family before Christmas who were struggling she took them food shopping and toy shopping to ensure they had a Christmas they and the children deserved as a family   the year before she made up boxes of essentials and goodies and handed them out to the homeless on the streets of Cardiff.  she had a massive heart and was truly kind and caring to everyone she met.  she will be forever missed by all who knew her   thank you",False
"50 KM Cycle for The Lebanese Red Cross","London, Greater London, United Kingdom",https://uk.gofundme.com/f/50km-cycle-lebanese-red-cross,5000,3470,,2020-08-05,,,0,,"On the 4th of August Lebanon suffered what some people are calling the 3rd biggest explosion leaving over 100 people dead   4000 injured and over 200 000 people homeless due to the mass destruction.    On Monday the 17th of August our group of four consisting of : Riccardo Perrotta  Lea Semaan  Jacob Kouyoumijan and George Coutya (three of us being Lebanese citizens living in London) will be cycling a 50 Km route around London (including the Lebanese embassy).    The Lebanese Red Cross is where people mobilize to help their neighbors—down the street and across the country. Together  they provide relief to the victims of disasters  collect and supply blood for that in need and help people prevent  prepare for  and respond to emergencies. You can help ensure these probably lifesaving services are always available  and that the Red Cross continues to have the resources  talent and ability to deliver them.    Seeing as GoFundMe do not have the Lebanese Red Cross as a registered charity we will be sending the total amount directly to them and we will post the transfer on this page to keep you all updated and make sure the donations are going straight to the Lebanese Red Cross.        Please Donate what you can as the Lebanese people need your help.",False
"City Retreat 10 Days of Dhul Hijjah","Great Glen, East Midlands, United Kingdom",https://uk.gofundme.com/f/2zu48lk,18000,5830,,2016-11-19,,,0,,"We only need £18 000 more to fully open our centre to the public. Thats just 108 people to give £125 or 216 to give £62.50 each to reach our target  are you one of them? During these amazing days of Dhul Hijjah  you can get incredible rewards  as Rasullah said they are the best days for doing good deeds  better than Ramadhan even. We are running many activities  amongst which we have the winter refugee and homeless feeding & shelter support program  please give without fearing poverty. This money will pay for our centres  allowing Daily prayers  the homeless to sleep over in the city retreat during winter nights  and much more including a Mussallah  circle of knowledge  open mic sessions for our youth & weekly Jumuah.",False
"West Highland Way for Homelessness","Glasgow, Scotland, United Kingdom",https://uk.gofundme.com/f/west-highland-way-for-homelessness,1000,1050,,2020-05-19,,,0,,"Hi folks  thanks for visiting my page.     As many of you will be aware  after experiencing homelessness myself on a few occasions  I have worked in the sector for over ten years now.     In a variety of posts  and with a few different organisations  I have witnessed first hand how difficult it is to offer the best support to the people we work with  with a limited amount of funds.     Traditionally  the social care sector is always the hardest hit when it comes to cuts by local authorities or local government  and very often the people who need our support the most  suffer more through no fault of their own.     On September 28th 2020  I plan to walk the West Highland Way - all 96 miles of it - to raise some much needed funds for some of the most vulnerable people in the country. I plan to dedicate the funds to two main charities in Scotland  two charities who are very close to my heart from a personal and professional perspective...    Simon Community Scotland and the Glasgow Night Shelter.    On the last day  after reaching Fort William  I will also climb Ben Nevis just to complete the task.     I'm asking people in social media circles if they would like to join me - either to raise money for my charities  or for charities close to their own hearts - and I would like to extend this invite to you too.    Now  let's get this straight - I'm no Sir Tom Moore...but let's see what we can do for some of the most stigmatised and discriminated against people in the country.    What do you think? Fancy it?    You will be able to follow my progress on Facebook (Homeless Scotland) or on Twitter (Homeless Scotland/ @Glasgow_Jim)    I'd love it if we could make it a team effort. But I'd equally appreciate any spare coppers you could contribute to my wee cause.    Thanks so much for taking the time to read my plight.    Jim.",False
"Clock Tower Sanctuary Team Marathon","Hove, South East England, United Kingdom",https://uk.gofundme.com/f/clock-tower-sanctuary-team-marathon,262,861,,2020-04-23,,,0,,"Hello     We are Andy  Cath  Chris  Claudia and Richard. We were all signed up to run Brighton marathon 2020  but along with so many other fundraising opportunities the marathon was postponed due to current events.      Due to the impact Covid 19 is having on so many people around the world we have come together to raise money for the Clock Tower Sanctuary this weekend. Important fundraising opportunities like the marathon will be a huge loss to charities that rely on the support of donations.      This Sunday (26th) we will all run a 1/5 of the 26.2 miles separately in our daily exercise time. Together we can complete the marathon and hopefully raise some money at the same time. Our employer will also gift match the donations so any amount of money will go 2x as far!      More information about The Clock Tower Sanctuary: They are the only day-centre in Brighton & Hove for 16 to 25-year olds who are homeless or insecurely housed. They provide vital practical and emotional support to help vulnerable young people move from crisis to independence. The Clock Tower Sanctuary receives 4 000 visits from young people who have nowhere else to turn. They offer washing and laundry facilities  hot meals  confidence-building activities and help with accessing health services  benefits  accommodation  training and work.      Please donate if you can and share the page so we can reach and beat the target. We could even try and give Captain Tom a run for his money...      Thank you in advance for your contribution     Andy  Cath  Chris  Claudia and Richard.",False
"Outsiders - A Journey Through Homelessness","Luton, East of England, United Kingdom",https://uk.gofundme.com/f/outsiders-they-all-have-a-story,14000,14074,,2019-09-28,,,0,,"  The photograph above is of Stephen Kinghorn in Soho in 2016. A year after I took this photograph Stephen was dead aged only 39 having fallen ill on the streets in London.    From Outsiders  Manchester  “I grew up in children’s homes  I had abusive parents and I was abused as a child. From the age of 11  I was in and out of institutions and care homes all different ones in Stockport and in secure units. From the age of 13 I began sleeping on the streets  sleeping in the bin sheds on the Offerton Estate. I was running away from the care system. I coped by taking substances  first alcohol then cannabis  then whizz and heroin to numb the pain away”  Michelle  Outsiders Participant  audio testimony Manchester  2019    You can make a difference    Across the UK there are around 320 000 people caught up in some form of homelessness  living hand to mouth on the street or in terrible quality accommodation not fit for human habitation.    When caught up in the frantic business of our day-to-day lives it is easy to pass by and forget that these are all people just like us  someone's son or daughter who has ended up falling on hard times. It could be any of us.    This project has been developed in partnership with the charity Shelter and other partners include The Big Issue  Inspiring Change Manchester and the charity Back on Track. The main themes for the project were developed following a series of discussions with people who have lived experience of homelessness. The charity partners will receive all of the creative outputs of the project royalty-free and will be able to use them for fundraising and raising awareness. A permanent archive of the photographs and audio testimony will be created to act as a legacy for the project for future researchers  and the objective is to develop a touring exhibition and a book to raise awareness across the UK of the multifaceted nature of the problem.    This project is called Outsiders - A Journey Through Homelessness  and through photography and audio testimony it aims to shine a light on the issues facing homeless people from their perspective. The project will amplify their voices while respecting their dignity and giving them control over how they are portrayed.    Following a series of discussion groups in 2019 which were made up of people with lived experience of homeless five main themes were developed for the project which are: entrenched rough sleepers  people in substandard housing  women's support groups  people in transition from homelessness to a stable home environment and homeless people who have been empowered through the creative arts.    The reason why I am crowdfunding for the project is that I did not want any of the charities to divert funds away from their front-line services to pay for the project. An initial bid was made to Arts Council England for funding which was unsuccessful so this crowdfund is now the main source of funds. As such it is a wholly community-driven project.    I am a freelancer and am giving my time to this project entirely free of charge and am taking nothing personally from the project funds. All donations will go to cover expenses which are necessarily incurred in doing the project including travel costs  accommodation  equipment  processing  printing and other costs linked to the project. Any money that is left over when Outsiders is complete will be donated to Shelter. It is a two year project and the overall costs were estimated to be £30 000 had the ACE bid been successful. It has now been scaled back based on the resources available but remains a major national project.     The project is entirely community-financed so I need your help to make this a reality. Your donation will make a very real difference to the lives of these people and will challenge decision-makers by showing them the stark reality of the way so many people are forced to live in one of the richest economies in the world.    The introductions and photo shoots for the project are being organised by the partner charities  mostly by Shelter in the early phase of the project  and members of Shelter's operational teams are present at all photo shoots with their service users. Overview from a safeguarding perspective comes from the case studies manager at Shelter to ensure the welfare of service users is central to the project.    All of the people who take part in the project are considered to be participants rather than subjects  with an input into the creative process and the ability to withdraw their consent at any time. Respect and dignity for those who choose to share their stories is paramount.    Homeless people I have spoken to often say that it is being ignored and treated as something less than human which hurts the most. This project aims to encourage people to interact with those who are homeless and recognise that they are people just like you and me  and they all have a story.    Photo shoots have now taken place in Manchester and London covering street homelessness and people living in substandard housing. It is planned to extend this to cover the North East of England  Birmingham  Glasgow and (if funds allow) Belfast. The project was put on hold in March due to Covid-19 but will be restarting later this year with outdoor photography only  done using social distancing.    In 1968 Nick Hedges was commissioned by Shelter to produce an enduring record of bad housing conditions at the time. He was shocked to the core by what he found. This new project will seek to highlight what  if anything  has changed.     From what I have photographed so far in the project many people are still living hand-to-mouth in appalling housing conditions. Jackie who I photographed in London in February this year was living in a flat with broken windows and which was riddled with damp. There was no heating and she told me that she has to make a choice between food or heating and had been unable to turn the heating on in her flat all winter as she could not afford it. She had contemplated suicide the previous month. Nobody should have to live like this in a prosperous country like ours.    You can find examples of my photography here https://davenantphotos.wordpress.com/portfolio-2/    What it means in practice   This is a not-for-profit project with the sole aim of benefiting members of the homeless community and amplifying the voices of those who are all too often ignored by society.    Your donation will make an enormous difference to the project which involves a lot of costs travelling to and engaging with homeless people in different locations across the UK and building long-term relations with them.    Anyone who makes a donation of £100 or more will be entitled to a limited edition signed print from the Outsiders series and will also be named as a donor on the website.    Whatever you can afford to donate I will be eternally grateful.    Please note Sarah Aston is shown as a beneficiary by the system as she is acting as my agent and will be drawing down the money for me. All donations will go to the project.",False
"UK mum has 94k legal debt after unjust sharia case","London, Greater London, United Kingdom",https://uk.gofundme.com/f/help-afsana-fight-unjust-uk-sharia-court-ruling,94000,28251,,2020-08-16,,,0,,"My name is Afsana. I’m a British woman whose beloved son was taken away in Dubai.     In 2012 my French Catholic husband used Dubai’s sharia court system to divorce me. The court took my beautiful boy Louis away and I've spent the last 8 years fighting legal battles in 3 countries to be reunited with him.    The sharia divorce stated that I had ‘refused to obey my husband’ and I was a negligent mother because Louis had eczema.     I took my case to the British courts looking for justice  but a High Court judge accepted the sharia divorce granted by a ‘friendly nation.’    In France  the Supreme Court ruled exactly the opposite and threw out the ‘manifestly discriminatory’ Dubai decision. The UN has also condemned the way Dubai courts treat women.     But  in a highly unusual move  the judge in London ordered me to pay my ex-husband’s legal costs. I’m now facing a bill of £93 867.96 and the threat of losing my home.     If you think it’s unacceptable in modern Britain that I should be made bankrupt - because I fought to have a relationship with my young son  and because I fought against Dubai’s sharia system - please give any help you can.     I have only a couple of months to raise the money I need.     Thank you.     #HelpAfsana    ++++++++    I’m just a normal person trapped in horrible circumstances. And my faith in British justice has been badly shaken.    I came back to this country with nothing except the hope of a fair hearing.     But the British judge googled Dubai’s sharia legal system and concluded it was similar to our own divorce laws.     I had reported domestic abuse to the Dubai authorities and provided the British court with evidence of abuse and coercive control. But the judge said I didn’t look or behave like a victim.    He took no account of the fact that I lost my son when he was just three years old. The only thing I gained from the British court case was six hours a year to be with Louis  in a tiny room in London under strict supervision.     The judge accepted that I had been thrown out of the marital home in Dubai. My husband cut off all financial support and until my son was taken away we were homeless and living off charitable handouts.    The judge also accepted that I had PTSD as a result of what happened to me in Dubai. Back in London  I had no job or income.    But he still said I had to pay costs.     If I don't pay  I am threatened with bankruptcy and the loss of my family home. After everything I have endured  this is too cruel. But I will never stop fighting for Louis.     Earlier this year the High Court in London ruled against Dubai's billionaire ruler  Sheikh Mohammed  suggesting his former wife Princess Haya could never get a fair hearing in Dubai's sharia system.     If it’s not fair for a princess  how can it possibly be fair for me? And how can British and French courts come to such different conclusions about my case?     Please take a few minutes to read my story. It explains why the costs order is unjust and why I need your help.      It also raises fundamental questions about British justice.    ABOUT ME    I'm Afsana Lachaux  and I'm a Londoner. I'm a mother  a social policy expert and an activist for women’s rights. In 2019 I won the Emma Humphreys Memorial Prize for my work in campaigning for justice and protection of women.    After I lobbied extensively  the Foreign and Commonwealth Office changed its travel advice  to warn British women that they could face sharia court custody proceedings in the United Arab Emirates.     It was something that never occurred to me when I first moved to Dubai.         WHY AM I CROWDFUNDING?    It’s extremely rare  in cases involving children  to end up paying the other side’s costs.    The judge was given evidence of my inability to pay this exorbitant amount. He was told of the hardship it would cause me financially and mentally.     The only asset I had was my home. When the judge made his decision  I was also caring for my elderly mother.     The court accepted the evidence given by a medical expert that I had been traumatised by being separated from my young son  and by my unjust treatment in Dubai.     The judge found that my husband had kicked me out of the house with a one-year-old baby and had refused to support us financially. Yet  despite all this evidence  the judge decided I should pay my ex husband’s legal costs.    I am trying to rebuild my life. After a decade of being unable to work  I am just getting back to normal. I now work for a charity and campaign on equal access to the law.     Please help me fight this unfair decision and protect vulnerable people from the unaffordable price of real justice.      WHAT WILL I DO WITH THIS MONEY?    1. It will help me pay the legal costs.     2. It will help me keep a home for Louis  so he can get to know his family when he is old enough to make his own decisions.      3. The support generated by this crowdfunder will help my campaign to change the law  to prevent cost orders being made against vulnerable people.     It shouldn't be one rule for the rich  and another for the poor.     WHY DOES THIS MATTER?    This is about whether the British legal system is protecting its own citizens.     Why is it supporting sharia law?    It's morally wrong.     The award of costs can also have a crippling effect financially and emotionally  especially on victims of domestic abuse.     The judge didn't have to make me pay this extortionate amount.     His decision has caused my mental health to deteriorate and placed enormous hardship on me.     Please share with friends  family and well wishers. You can also follow me on twitter @afsanalachaux or visit my website afsanalachaux.com to learn more about this crowd-funding campaign.     I would be grateful for any contribution you can make. Thank you.    Afsana     +++++++++    MY STORY IN MORE DETAIL     In April 2011  my marriage had collapsed. I found myself homeless in Dubai  with a young baby to look after. My husband suddenly changed the locks on the home we had shared.     A few months earlier  I had filed a complaint of domestic violence with the Dubai police. But it was dismissed at a time when Human Rights Watch said Dubai was failing to respond adequately to prevent abuse. You can read more about that here.     I was alone with Louis  cut off from family and friends. And without any financial support from my husband.    While I was struggling to survive in a foreign land  my husband used Dubai’s sharia courts to divorce me.     The judgment stated I was an unfit mother because Louis had eczema  I had gay friends and I had refused to ‘obey my husband’. The court was provided pictures of our pre-wedding party to prove that I ‘frequented night clubs.’     You can read this BBC report about my case https://www.bbc.co.uk/news/uk-28638553.     Louis was only three years old when he was taken from me. I was grief stricken and stuck in Dubai without any rights. I eventually got on a plane with just a handbag  and Louis’s Pooh Bear  and came back to the safety of my family in the UK. I put my faith in British justice and hoped for a fair hearing in London.     It was not to be. Instead  the High court endorsed the Dubai divorce and supported the Sharia legal system – the judge said he was “satisfied that the divorce …is entirely consistent with our public policy as it is virtually the same as the ground for divorce that is principally used here.”     This was a huge shock to me because British law doesn’t have a ground for divorce based on disobedience to the husband.     It was only the French legal system that stood up for my rights. In the home country of my former husband  the Supreme Court found the Dubai divorce ruling to be “manifestly discriminatory.”     Other British courts have raised serious questions about the nature of justice in Dubai. Just this year  another British judge found the ruler of Dubai (who is also the head of the Dubai court system) guilty of the kidnap and tortureof his own daughters.       His wife and children fled to Britain seeking the protection of the British courts in fear of their lives.    But the judge in my case was willing to accept that the sharia system in Dubai provided a woman like me with a fair hearing.    In a British court room  I was accused of being ‘intelligent’  and ‘articulate’  and the judge decided that undermined my credibility as a genuine victim of abuse. I felt constantly ridiculed.     Hearing a British judge say that I didn’t look like someone “under the coercive control of the husband” was extremely distressing.     My case was argued extensively in France  all the way up to the Supreme Court. They were provided with the same information as the British Courts. At no point did the French judges indulge in any victim blaming.    Dubai's sharia laws have been roundly condemned by both the UN and by European courts  for unfair trials and discriminatory treatment towards women. But that didn't seem to matter in a court room in London - and now I face financial ruin because I'm (still) fighting for justice.    Whatever happens  I will never stop fighting for Louis. I know that there are lots of people out there who feel like I do  and who believe in the principle of a fair and just British system.    Thank you for reading  and thank you for your support. #HelpAfsana      ",False
"Help Me Spay Street Dogs","Birmingham, West Midlands, United Kingdom",https://uk.gofundme.com/f/street-dogs-spaying-initiative,2500,3408,,2018-06-03,,,0,,"If you've ever visited Thailand  you probably know how many hungry and sick dogs live here on the streets. I've been feeding  medicating and adopting them out for over 2 years but that's not enough as so many still go hungry  get injured and die on the road.    I don't have enough resources to open a shelter  so the second best thing I could think of  was preventing future generations of homeless animals.     I'm raising money so that I can continue spaying them on a bigger scale. I want to spay at least 15 dogs living outside of the local hospital. They are mostly males and they're aggressive towards pedestrians and bike riders. Once desexed  their aggression levels will significantly drop.   I'll get them with the help of a hired dog catcher  who will travel 12 hours to get here  as there aren't any darters in this area.   If that's successful  I'd like to get the train station and local markets' dogs spayed next. There are about 20-30 of them.    Last month a local street dog gave birth to 11 puppies(the photos are attached). I found homes for all of them but I don't want to be doing it every 6 months.   Please  help me help them!    Even the smallest amount will be a huge help toward the vet's bills. Thank you for taking the time to read this.",False
"Help a single father with a baby","London, Greater London, United Kingdom",https://uk.gofundme.com/f/help-a-single-father-with-a-baby,3000,22634,,2020-09-14,,,0,,"Hi there  this is Andy and my daughter Pema. Pema is now 10 months old  when she was born  the mother texted me from the hospital saying she’s giving her up for adoption without consulting me.  I then went through social service and claimed her back. During the parental assessment I brought up an issue that I’m on zero hour contract teaching violin for local council music program and covid 19 means all of my concerts and gigs are cancelled.  The social workers have been reassuring me that I will get help from the government  but the financial support is based on calculations and seems to ignore the fact that I have no income when there’s no school.   I’m quite desperate now because all the schools are in the settling period meaning they won’t start music or instrumental lessons until October.   I always get paid for September at the   end of October. With no work in September  there is no pay in October. Works I do in October will pay at the end of November. It’s only mid September and I can’tsurvive until the end of November.  In October I will have to start taking my daughter to child minder  and I have to payahead. I just can’t hold out that long. And I have a lot of debt also since lockdown started(from friends and credit card) I am staying at the homeless hostel room so we are ok for accommodation now but universal credit won’t pay me this month because I received self employed grant in August but that’s only £500.  I will be super grateful if you can help.   I also have been visiting food bank and soif you can contribute to nappy and formula cost  that will be great.  best wishes   Andy ",False
