Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
" 7 days Challenge – PPE and Shelter & Soup Kitchen","Fulwood, North West England, United Kingdom",https://uk.gofundme.com/f/7-days-PPE-and-and-Shelter-Soup-Kitchen,1055,500,,2020-03-29,,,0,,"7 days Challenge – Raising money for PPE and Shelter & Soup Kitchen.    It’s always been a passion of mine to raise money for a good cause and now might be a good opportunity to getting PPE equipment for our medical staff and care workers in the NHS. Also  I have heard stories about many working class parents who have lost their jobs during the recent pandemic and now have no means of buying food to support their families. I would like to raise money for ‘Shelter’ and ‘Soup Kitchens’ as it will benefit those directly.    So  I have set myself up for a 7 days challenge.  I will do a 2 mile run every day in different locations around Preston and Blackpool. I know  2 miles isn’t very far but as my knees are damaged from playing competitive badminton for nearly 35 years it will be a challenge for me. I will take photos along the route and snap shots of my location on google maps.    You can decide how your donation will be spent:-    Option 1: PPE for the medical and care workers  Option 2: Shelter and Soup Kitchen.    I can’t beat Captain Thomas Moore’s amazing achievement  I too applaud and thank him for the effort plus to those who support him  but I certainly will give it my best!",False
" The refugee trail: Emergency funds ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/RefugeeTrail,3000,15000,,2016-02-06,,,0,,"Dear friends    Your help is needed urgently!      As an independent volunteer here in Greece the most important thing I've been able to do is provide aid in crisis situations exactly at the time it was needed. That is why it is very important for independents to be here. To fill in gaps. You see NGOs  because of the way they are set up  although they have the funding and the resources  their hands are tied by a million different rules and regulations  which stops them from being able to react quickly to crisis.         But independent volunteers work differently. They arrive  they assess the needs and they provide direct aid as and when it is needed. This can mean doing a midnight run to the super market and buying 2000 croissants because the borders are closed and 80 buss loads of hungry and cold people are stuck at a gas station. Or driving a van full of equipment  for 6 hours   to set up a portable soup kitchen next to said gas station. It means arriving at 4am with tents and sleeping bags  making sure children and vulnerable people don't sleep in the open air in the middle of winter. It means being able to fly a very sick child to a mainland hospital in the middle of the night. And so much more.         But for this to happen we need funding. Money that can be accessed immediately. We need to be able to respond quickly. And we need your help. After nearly 3 months here I have had the absolute privilege of meeting and working with some of the most incredible human beings for whom personal safety and comfort is secondary to the welfare of others. They don't stop. They work 17 hour shifts in the cold or the heat  at the beaches  at the borders  in the towns. They pitch tents in the middle of a field with a gas cooker and make tea or soup  anything to provide warmth and comfort. They take over abandoned buildings and renovate it and turn it into safe spaces where people can eat and sleep and get much needed relief from their relentless suffering.         If you think this work is important and would like to offer your support  please donate generously. Tell your friends and family about it. It's because of your care and trust in us that we are able to do what we do.                                             What we need money for:    To hire vans  we need to buy kitchen equipment  food  blankets  sleeping bags  tents and everything else people need to survive the cold and the inhumane conditions forced on them by this situation.      100% of your donation will go toward providing relief to the refugees. We do not discriminate between war refugees and economic migrants. We do not differentiate between different nationalities. We only priorotise based on who has the greatest need.      For more info  updates or if you want to contact us go to: www.facebook.com/TheRefugeeTrail/        I thank you in advance for your kindness and generosity.       Sincerely    An independent volunteer",False
" Hounslow Soup Kitchen ","Hounslow, Greater London, United Kingdom",https://uk.gofundme.com/f/hounslowsk,1859,10000,,2018-10-10,,,0,,"Hounslow Soup Kitchen combats food poverty in Hounslow.    We are a dynamic charity that has morphed over the years according to the need. We used to serve the homeless with daily end-of-produce food from restaurants in Central Hounslow  but since COVID-19 our scope has increased to encompass anyone facing food poverty across the borough.    Please have a look at our website for more aboutus at www.hounslowsoupkitchen.com where you can also find videos about our previous work.    Your funds will help us buy raw ingredients and travel to deliver nutritious meals to those who need it most. Thank you once again and please don’t hesitate to get in touch via email at [email redacted]    Quddous Ahmed  Founder and Chair ",False
" Ryan’s Super Deed ","Sunderland, North East England, United Kingdom",https://uk.gofundme.com/f/ryans-super-deed,485,250,,2020-04-13,"Sunderland Community Soup Kitchen","Registered charityDonations eligible for Gift Aid.",0,,"Do you want to join Ryan in making a difference? Ryan has decided to raise money in aid of Sunderland Community Soup Kitchen and every donation will help. Thank you in advance for your contribution to this cause that means so much to him and to me. He is a 10 year old boy  with additional needs  wanting to make a positive impact on the most vulnerable in our society right now during this dreadful time. He has asked what he can do to make a difference and has decided to run 10 Km during his exercise time each day to help raise money for this very generous charity. His target is £100 but he would be thrilled to exceed that  as would the charity.    More information about Sunderland Community Soup Kitchen: We provide hot meals  free of charge to the homeless and the hungry every every evening from 6 to 7 o'clock in Sunderland  no questions asked. In addition we provide food  support  everyday essentials  and in partnership with our local Shelter shop clothing  free of charge.",False
" Hussain Soup Kitchen (Peterborough) ","Peterborough, East of England, United Kingdom",https://uk.gofundme.com/f/hussein-soup-kitchen-peterborough,1920,3000,,2020-05-25,,,0,,"The Hussain Soup Kitchen of Peterborough was initiated in January 2016  to serve the less fortunate members of the Peterborough community. Some initiatives include providing hot meals  food & household items  Christmas gifts & winter packs.     The Hussain Soup Kitchen is named in memory of Hussain (Peace be upon him)  the beloved grandson of the Holy Prophet Muhammad (Peace be upon him)  a man who stood for peace & humanity.    The current climate of Covid19 has created more challenges for the homeless & less fortunate. With your support  the Hussain Soup Kitchen can continue to provide for the less fortunate members of the Peterborough community on a regular basis throughout the year. Thanks for your support.    All donations  regardless of size  make a huge difference. Please help us make a difference in people’s lives     ’The most generous of people is the one who gives to those from whom he has no hope of return’ (Imam Hussain (Peace be upon him)). For further information about who Hussain (Peace be upon him) is  refer to whoishussain.org",False
" Continuous support for Homeless ","Hull, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/continuous-support-for-homeless,3402,10000,,2017-06-05,,,0,,"Project Hotdog stated in March 2016 with a budget of £5.00  we fed 40 people hotdogs.   We now hold 2 soup kitchens a week on a Monday and Saturday 7-9pm in Queens Gardens  Hull. and supply 4 other kitchens.    In the first 12 months we provided approximatly:  24000 Hot meals  5000 Pack ups  3750 Litres of hot drinks  500 Sleeping bags  Thousands of £££'s of Toiletries.    In our first year  we attended 17 funerals of friends and service users  this would have been more if it had not been for our wonderful volunteers.  We helped house 8 people and aim to continue this.  This page is for our fundraising and donations.  Any ammount can make a difference and potentially help save a life.",False
" Malongane Soup Kitchen ","Caversham, South East England, United Kingdom",https://uk.gofundme.com/f/malongane-soup-kitchen,1015,2500,,2020-05-13,,,0,,"The last few weeks have been incredibly tough in Malongane.  It is deathly quiet and with no tourists spending money in our little village  the weeks or months (who knows!) ahead are going to get even tougher…  It is extremely difficult to help families and ‘choose’ who is more ‘in need’…   A large number of residents have been retrenched  restaurants have had to close  no curios  bracelets  cashew nuts  R&R’s or sim cards are being sold and there is currently not much hope on the horizon.    To create a SUSTAINABLE solution (and to try and be fair to everyone) we would like to open up a SOUP KITCHEN.  This will ensure that anyone who is hungry can get a nutritious meal  including a bread roll (pão) daily.  We aim to run this initiative for ±2 months when hopefully some type of 'normality' will return to Malongane.    This fundraiser will be overseen by the Malongane Community Association (a fully registered organisation) which will provide accountability and oversee exactly where the money is being spent. A full breakdown of costs will be published each week on their Facebook page.  The soup kitchen is being supported by a number of Malongane businesses (and individuals) who are donating their time  resources and skills to help put this together.    There are ±20 families in Malongane who are in desperate need. These families will be identified by the community via a community meeting and they will receive additional assistance where required.     Any donations towards our soup kitchen will be greatly appreciated.  We hope to welcome you back to Ponta Malongane very soon.    ",False
" Somerset Street homeless. ","Monkton Heathfield, South West England, United Kingdom",https://uk.gofundme.com/f/somerset-street-homeless-survivor-packs,290,900,,2020-12-10,,,0,,"I currently work for Second Step (Step Together) supporting clients with complex needs in Somerset. I have been engaging with clients who are homeless  but also on the verge of being homeless. I feel very passionate about the work our service do and I have been inspired to start a project throughout 2021.     On the 13th of September 2021  I will be travelling to Snowdonia to reach the top of the Snowdon Mountain – Via the Miners track. Total climb: 723M (2  372ft). This will be my solo challenge to raise funds for this rewarding project.     The most severe and visible form of homelessness is rough sleeping. Official estimates show more than 4 000 people are sleeping rough in England a night. This is set to increase due to the financial pressures from the current pandemic. Many have been placed into temporary accommodation since the last lockdown  but there has also been a small rise of unaccounted street homeless throughout the UK.     Current statistics on homelessness show –     7% have served in the armed forces.     33% of females have fled domestic violence and became homeless.     45% have been diagnosed with a mental health condition.     43% need support for substance misuse.     12% have been in the care system.     The money I raise through the challenging climb will fund a number of life-saving survivor packs for rough sleepers next winter. I know it won’t be possible to provide enough for everyone  but your donation will help me support as much of Somerset as possible.     The survivor packs will include –     • Greggs coupon   • Warm socks  hat  and gloves.   • Toothpaste and brush.   • Re-usable water bottle.   • Cereal bars.   • Plasters   • Ear plugs   • Lip balm   • Wet wipes/Tissues   • Sanitary towels   • Local service information – Soup kitchens  Service support  Council offices  GP access  etc.   I would also try to supply as many sleeping bags as possible to different agencies who do a fantastic job of monitoring the street counts.     This is a big challenge  but ever so rewarding for the community. Any donation would be appreciated.         Wish me luck!    Thanks Tasha",False
" You can help beat hunger! Relief & Soup Kitchens","Saint Albans, East of England, United Kingdom",https://uk.gofundme.com/f/20l6ssld2o,590,1000,,2020-05-24,,,0,,"Food is a basic human need that sadly a lot of people in certain parts of the world cannot even afford to have one meal a day! A friend sent me a video of how one individual was making a big difference in the lives of children and adults in Zimbabwe by meeting this basic human need....food! I felt sad for the many individuals who were queueing to get some porridge and felt compelled to help. People are struggling in so many ways and with Covid-19  I can only imagine how people will survive! Only a person who has struggled or gone to bed hungry or watched their child starve would be the best person to tell the story...... Knowing that there are people rising up to help feed others who are really struggling at this difficult time is a step closer to lending a helping hand in such noble acts of kindness. However  we all know that one person cannot do it alone and that's where you come in to fit the missing piece of the puzzle...... There is power in unity and supporting each other to build a great nation! Thank you so much in helping raise money to feed those in need @Relief Kitchen (Samantha Muzoroki) and @With Love Foundation (Lynette Mahlaba)... Money raised will be used to buy food items such as: Maize meal Soya chunks Rice Sugar Peanut butter Beans Cabbages Onions Tomatoes Cooking oil Flour Etc May your need be met as you meet those of others.... No donation is too big or too small. God bless you..",False
" Lost in Brixtons campaign for Brixton Soup Kitchen ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/lost-in-brixtons-campaign-for-brixton-soup-kitchen,3670,1000,,2020-05-26,"Brixton Soup Kitchen","Registered charityDonations eligible for Gift Aid.",0,,"Brixton Soup Kitchen is community space for homeless people or people in desperate need. The Soup Kitchen provide hot meals and warm clothes  drink and companionship in a warm and friendly environment on a weekly basis. Since 2013 we have served over 125 000 meals either eaten on site or distributed during food drop offs and outreach sessions around London and the UK.    Unfortunately for us the service was designed to maximise social contact for those most vulnerable in our communities who were feeling lonely  isolated and invisible. As a result of the current pandemic we have had to move away from that model and adapt it so as to limit social contact while still providing the basic essentials. This has meant that instead of having the centre open and serving hot food on site  we now have built up a database of vulnerable people (through both old and new referrals) and have been delivering both hot food  non perishables  freezer food  food packs and other essentials to those most affected by the current emergency. All our volunteers take precautions including wearing PPE and leaving parcels on the doorsteps",False
" Help Me Preserve the Most Ancient Culture on Earth ","Tetbury, South West England, United Kingdom",https://uk.gofundme.com/f/the-most-ancient-culture-on-earth,2300,2600,,2020-01-10,,,0,,"The Kalahari San Bush people of which the Ju/‘Hoansi are one group  are direct descendants of the oldest people who once roamed over much of Africa. They have been exploited  persecuted and displaced for many hundreds of years  and have experienced enormous hardship.    It has become increasingly difficult for the San Bushmen to continue to practice their traditional way of life as hunter-gatherers and now only fifteen active master trackers remain. The situation today is an urgent and critical one; we now have precious time left to help preserve this most ancient way of life and the wisdom they hold.     In March 2020 I will journey deep into the Kalahari Desert to this remote tribe with WildWise in association with The Old Way and CyberTracker. Our small group are all graduates from the WildWise “Call of the Wild ” programme and we will travel to the part of the desert which is the last place in Africa where they still retain rights to their ancestral lands  where they are still able to hunt with a bow and arrow and where the community still remain with some of their traditional ways of life intact.    Living among the Ju/‘Hoansi  we will immerse ourselves in their way of life  experiencing the way they live together in community  raise their children  and going out in small groups at dawn tracking with the bow hunting master trackers.       Why we need this original wisdom    Being the longest continuous intact human culture affords the San Bushpeople a unique intelligence missing in the modern world. They retain a deep inter-connection with the land and it gives them an exceptional and astounding ability to read the earth for stories and track and trail animals for days. This is a continuous tradition that goes back more than 100 000 years  the longest of any human tradition. Their skills and way of life are a vital source of information about human evolution and how to live in deep connection to the living world.    This older  deeper wisdom is lacking from our world right now but through it we might find the distant tracks of some of the answers to the profound questions and challenges the world is facing.    But just when we need it most  the opportunity to experience it is diminishing due to the long-standing persecution and displacement that the San have faced. This has made it impossible for the San to sustain this way of living.    It is my view that preserving this ancient culture that once supported all human life is as critical as saving the last 15 of any species on earth.     The time to act is now.    How the invitation came about    This invitation came from the Ju/‘Hoansi Bushpeople themselves. I am fully aware of the trap which many Western organisations fall into of thinking they know what’s best for other communities. Our primary guide is the renowned anthropologist  scientist and founder of CyberTracker Louis Liebenberg. Louis has been working with the Bushpeople in the Kalahari since 1985  and being a true master tracker himself is highly respected and trusted.    He was asked by the elders of the tribe in 1990 to help them to pass on their cultural practices to the younger generation who have abandoned the traditional ways of living because it is no longer a viable way to survive within the constraints forced upon them. Louis has been tirelessly working with the San Bushmen to ensure that their invaluable tracking expertise is passed on to the younger generation by reviving the ancient practice of tracking as a way to sustain life within the community.    By using free and easy-to-use software designed by CyberTracker  trackers are able to record complex data about wildlife populations and plant biodiversity. By becoming ‘qualified’ as trackers they are able to get jobs in ecotourism  as rangers in anti-poaching units  in wildlife monitoring and scientific research.    This programme of employment creation is vital to ensure that their invaluable tracking expertise is passed on to the younger generation of San by incentivising and motivating them to keep their knowledge and skills alive.        How the money will be used    1 - Money you offer will go directly to supporting the San communities. It will be a lifeline of employment for them whilst also encouraging them to continue their ancient and important cultural practices. This trip will support all the 15 remaining master trackers (three of whom are women!) in the Namibian conservancy for 4 months of the year. We pay them in one week what it takes them 2 or 3 months to earn picking the devil’s claw plant; which is their only other source of income. The tracking work provides a valued source of income which helps preserve their culture and unique scientific knowledge; The Tracker qualification programme in turn helps to support the livelihoods of the village as a whole.    2 - We will pay the other villagers such as the elders & youth who provide valuable knowledge and host us and help us with various tasks around camp.    3 - We also provide financial support through the purchase of handicrafts which provides a crucial source of income for the women as there is next to no potential employment for them in this region. This again supports a wide number of villages as well as helping them to preserve their heritage craft skills. The women will also be paid to teach us to build grass huts for us to sleep in which  like the handicrafts  provides a crucial source of income for the women as well as preserving the knowledge and skill set to build our species first kinds of homes.    4 - We pay an entrance fee to the conservancy  translators and apprentice translators.    5 - Subject to having enough money leftover and if external funds are not forthcoming from elsewhere then we will also provide funding for food for people coming to the TB soup kitchen in Tsumkwe  the clinic is thus able to stay open for longer and provide a better service; we supplement the funding of the clinic provided by others.     I will pay for my own travel to and from Namibia.    A thank you    I would love to offer you something tangible in return for your support. Therefore  I will be offering the following thank you for your donations:    - £50 or more: An invitation to an exclusive  small-group gathering around the campfire with me where I will share songs and stories from the desert. Date and venue TBC (most likely Gloucestershire)    - £10 or more: An invitation to a live Q&A (webinar/Facebook live) session with me on return from the expedition    My hopes and dreams    Whilst the money raised will deliver vital funding to support the San Bushpeople to continue their traditional ways of life. It is also my hope that there will be other benefits.    My own journey for the last few years has been one of a profound personal transformation and exploration into my own rewilding. It has unlocked for me an intense longing to be reminded of the wisdom that my ancestors held and their connection to their communities and the earth. What does it mean to re-wild ourselves and the communities we live in? Is it possible to bridge the modern world and all that it offers with an older  wilder way of being? How can I share this passion and this greater wisdom with others that crave a deeper connection with life? It is my hope that through this visit I will be able to bring back some of this wisdom and share it with you.    Thank you for reading! Please help in whatever way you can.    With deep gratitude and love     Jen xxx      WildWise     Outdoor environmental education based in the magical Dartmoor National Park in Devon. They offer a diverse programme of courses and events designed for adults  children and families  including the year-long “Call of the Wild ” programme that I attended back in 2017  which is where my journey really began.    The Old Way     If this is something you would like to personally experience and support  then it is possible to join a similar trip journeying into the Kalahari with “The Old Way” which is a year-long program exploring hunter-gatherer life ways which takes place in Devon and the Kalahari.    More about the San Bushpeople    It is thought likely that the Bushmen are the descendants of the ancestral source  from which all modern humans diverged as they started spreading around the world about 60 000 years ago. Their cultural practices date back 100 000 years - all human beings once lived in this original way. It still lives deep in all of us.    Like all indigenous cultures the San have been subject to long-standing persecution and pressures from all sides. It is extraordinary that the people and their culture has been able to persist. Hunter-gathering by its very nature relies on an ability to roam great distances to source the food they need. Today their ancestral lands are divided up into farms and given away to diamond miners; the small areas left ‘designated’ for the bushmen are not compatible with their way of life. They have been evicted  starved of food and water and hunted like animals. Most San have now been resettled to camps  where disease and alcoholism is rife. It is a far cry from their traditional ways that work in harmony with the land living in community. Something so many of us seem to be striving for today as a way out of the ecological crisis we find ourselves in.    Somehow  against the odds a small number of San Bushmen persist in living according to their ancient traditions. It is thought that the number is now around 10-15 individuals and this number is declining. It is very likely that if nothing changes their way of life will be lost forever in the next few years  a human extinction that will go unnoticed. I don’t want to sit passively to let that happen.    This is why new ways of supporting the San are vital  so that they continue to value their traditional ways  passing them on to their young people so that they might keep alive a culture from which all human life originated.",False
" Snowdonia Hike 30 August 2020 ","Darlaston, West Midlands, United Kingdom",https://uk.gofundme.com/f/snowdonia-hike-30-august-2020,355,500,,2020-08-12,,,0,,"Sikh Soup Kitchen is a Birmingham based charity which has been delivering food to the vulnerable members of the community at their door step since the pandemic started and in addition they have been providing a food bank facility twice a week. I was touched by the Charity’s work as anyone can use their food bank  it is not specifically for a particular group of people. One of my colleagues has been using their services and cannot thank them enough for assisting in difficult hour of need. Please support the charity in anyway you can. My close friends Guv  Ranj and I will be completing the Snowdonia hike challenge on 30 August 2020  please sponsor to help the charity.",False
" The Heywood Soup Kitchen ","Heywood, North West England, United Kingdom",https://uk.gofundme.com/f/the-heywood-soup-kitchen,1289,2000,,2020-04-21,,,0,,"As you all know Brian Perkins at the Heywood Public House has been running a free soup kitchen where he has been feeding and delivering up to 500 meals a day all out of his own pocket. Due to the fact that this might be pretty long term  we are gonna need some help to buy food/ containers to keep this up. we know the good people of Heywood would like to help and get behind Brian. Any donation would be greatly accepted :)",False
" Help Keep Our Soup Kitchen Going During Covid19 ","Mansfield, East Midlands, United Kingdom",https://uk.gofundme.com/f/MSKCovid19,170,2000,,2020-03-30,,,0,,"Our soup kitchen has been running since 2015 with the backing of our amazing supporters  you have all been with us through thick and thin and we thank you! During this uncertain time we are all unaware of where we are going to be in coming weeks and months  but through this period of lockdown a few have asked if they can donate or do something to raise money for Mansfield Soup Kitchen and the homeless  some just want to give a little  others want to shave their hair off! We appreciate that not everyone is able to donate at the minute  but if we can all share far and wide and support each other we can still make a difference. Thank you",False
" Fuel those Wheels! ","Cowes, South East England, United Kingdom",https://uk.gofundme.com/f/fuel-those-wheels,1010,1200,,2020-04-02,,,0,,"Trevor  from the Pop Up Soup Kitchen is receiving free daily supplies from supermarkets and has at least 4 kitchens cooking meals continuously. These are being frozen in readiness.     It is anticipated that in the next weeks  the crisis is going to deepen and the vulnerable  be they financially  medically or in other ways struggling  will need urgent food deliveries.    I asked Trevor how I could help and he told me that  aside from everything else  the fuel bill to deliver the meals will be at least £200 per week.    Please contribute so that Trevor and all the people dedicating their time to preparing nutritious meals can deliver to everyone who is in need!",False
" Feed the Galapagos ","Kidsgrove, West Midlands, United Kingdom",https://uk.gofundme.com/f/feed-the-galapagos,660,10000,,2020-05-22,,,0,," Alimenta a Galapagos (Feed the Galapagos) (desplazar hacia abajo para la version en español) A high resoution video with subtitles can be found on Youtube here: https://www.youtube.com/watch?v=2svtTXxhg4A&t=2s What will we do with the money? We are providing food parcels for those individuals who are most in need  to help keep children fed and parents in good health through these hard times. Food and water will be sourced from local fishermen  farms  and markets on the island. This will ensure that your money stays in circulation on the island so it can carry on helping families across Galapagos. Originally  we planned to open a soup kitchen but the donations were not big enough to allow for this to happen so we changed your approach to ensure that food Parcels could be sent immediately to those families and individuals with the greatest need. We are now working with support groups and communities on the island to identify who has the greatest need of this support. What is in the food parcels? Rice Sugar Potatoes Onions Flour Salt Lentils Noodles Cans of tuna Can of sardines Oil Margarine Chocolate casing Why do we need your help? My name is Kat Palmer and I live in England. I was in Galapagos throughout February and March as the Coronavirus pandemic hit. We were evacuated from the islands on one of the last planes to leave the islands on 16th March and behind us we left a community in turmoil. Whilst I was in Galapagos I made friends with some of the locals  and when I asked them if they were OK their response brought tears to my eyes. ""we are terrified  we feel so helpless""  they said ""There is no work. How do we feed our children?"". It was a shock to find out that the cost of food and water on the islands was double the price it would be on the mainland. In England we can just take water from the tap but in Galapagos the water is not drinkable so they have to buy bottled water. They have no choice  and as savings are used up each mouth full of water becomes very precious. I had to do something to help them and so with the help of my friend Patricio in Galapagos (I call him Pato) we came up with an idea to use crowdfunding on GoFundMe to help carry the islanders through these hard times. As Coronavirus has swept the globe Ecuador's port city of Guayaquil (the gateway to the Galapagos Islands) has been one of the hardest hit places in South America. All tourism has ceased to these magical islands where Charles Darwin came up with his theory of evolution. No tourists are able to visit the islands and with no end to these restrictions in sight  The Galapagos Islands are now suffering catastrophic economic damage as lockdown has halted all tourism. For 90% of resident’s tourism was their only source of income and now they have been left with nothing. (see pictures) Before Coronavirus After Coronavirus Your money will provide vital food to the residents of Galapagos so families can stay healthy until their economy recovers enough for them to rebuild their livelihood once more. Locals are struggling to make ends meet; with no income they have no money to buy food and families are going hungry. ¿Qué haremos con el dinero? Estamos proporcionando paquetes de alimentos para aquellas personas que más lo necesitan  para ayudar a mantener a los niños alimentados y a los padres con buena salud en estos tiempos difíciles. Los alimentos y el agua se obtendrán de los pescadores  grangeros  y mercados locales de la isla. Esto asegurará que su dinero permanezca en circulación en la isla para que pueda seguir ayudando a las familias en Galápagos. Originalmente  planeamos abrir un comedor de beneficencia  pero las donaciones no fueron lo suficientemente grandes como para permitir que esto suceda  por lo que cambiamos su enfoque para garantizar que los paquetes de alimentos se puedan enviar de inmediato a aquellas familias e individuos con mayor necesidad. Ahora estamos trabajando con grupos de apoyo y comunidades en la isla para identificar quién tiene la mayor necesidad de este apoyo. Contenido de los paquetes de comida: Arroz Azúcar Papas Cebollas Harina sal Lentejas Tallarines Latas de atún Lata de sardinas Aceite Margarina Chocolate",False
" Give Joan hope and a safe home! ","Stirling, Scotland, United Kingdom",https://uk.gofundme.com/f/help-get-my-sister-a-home,1578,1500,,2018-03-03,,,0,,"My sister Joan had a stroke in 2015 and is paralysed on her entire right side. She has also lost a good part of her short term memory. Joan is confined to a wheelchair as she can not walk on her own. She has a caregiver who comes daily to care for her.     Sadly Joan has just been forced into homelessness and is temporarily living in a motel in Kelso  Washington. This happened just after Christmas because she was short rent money but didn’t want to ask for help as it was Christmastime. Sadly she was evicted and didn’t realise the implications and the cruelness the landlord would show them. Now she will have great difficulties finding a landlord that will accept her because that eviction is on her record.     My nephew Joshua  who has learning difficulties  also lives with my sister. Joshua takes care of his mom at night when her caregiver is not able to be there. He also has a job at the local McDonalds that he's very proud of as it's so hard for him to get a job with his difficulties. Unfortunately  because Joshua is an adult  he was made to be on the lease for the apartment as well. This means unfortunately that the eviction is on his record too.     Joshua’s young son  my great nephew Oliver  lives with them as well. He’s a bright kid that is the star football player for his school. Oliver helps look after his grandma too and he just adores her.     The three of them are sharing a handicap room and sadly the boys are sleeping on the floor.     Becoming homeless  let alone my sisters stroke  has affected them all something terrible and they are stuck! They are good people who’ve never drank  smoked or been anywhere near drugs.   My sister and nephews are the kind of people who would give you the shirt off their backs.     My sister was a stay at home grandma. She’s raised my great nephew Oliver when he was abandoned by his mother at 3 months old.   Joan used to make cookies and bake all the time and boy could she crochet! Her blankets and scarves were so beautiful!   She also used to volunteer at a local church who ran a soup kitchen. That came to an end when she fell off a pallet in 2014 whilst volunteering and broke her hip! Only a few months after this she had her stroke. Joan has had a horrible run of luck and I just want to turn it around for her and really show her how much everyone cares!     My sister receives very little help from the state and doesn’t get housing just because she’s a disabled stroke victim as most would assume. My great nephew is obviously a minor but the government doesn’t provide quick assistance for this reason either unfortunately.     They have applied to the local housing authority for subsidised housing but the waiting list is two years! Things are so different in the USA compared to the UK. The government WILL NOT help them!     We have exhausted all efforts  called all the shelters and spoken to the local churches. It seems so many people are in this position in the USA that no one has the ability to help!     Please help raise money for Joan and my sweet nephews to have a safe place to stay for the time being. The money will be going towards keeping them in the handicap room for now so my sister can be comfortable and close to her caregiver. Any additional money will be saved for a deposit for an appropriate home for them and any essentials they require.     If anyone knows of a landlord in Kelso or Longview that is willing to help them please let me know. We really need a miracle to happen! With your support and spreading the word hopefully we can find something for them soon!     Anything you can give now will be much appreciated. Even £5! Please share with everyone you know! Thank you all so much in advance!",False
" Brixton on Trial ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/2rxu3m4,2306,2000,,2016-10-19,,,0,,"Pro-bono project ‘Lawyers in the Soup Kitchen’ operates weekly at Brixton Soup Kitchen each Thursday evening between 6pm- 8:30pm.    Our organisation is run by 12 student lawyers  mainly from marginalised groups whom volunteer each week to assist members of the public in their legal queries and problems.    We have been operating since 2014 and have no funding. All our resources come out of our own pockets and all of our time is free.    We are currently looking for some fuding to help us launch a project called ‘Brixton on Trial’  which will launch next summer (date to be confirmed).    The aim of this project is to raise awareness of the following issues which affect our community:    1) Legal Aid Cuts and the work of LISK project    2) Youth Crime and Violence in the Brixton/ Lambeth areas    3) The connections between poverty and crime    4) Encouraging students from disadvantaged backgrounds to pursue careers in law.    We wish to include local ethnic minority lawyers  businesses  students from local secondary schools and members of the public in a mock criminal trial dealing with the above issues.    The trial itself will seek to educate participants on both the processes and procedures of stop and search and a criminal investigation and trial.    We would be most greatful for all donations made towards helping us launch this programme next summer.     Many Thanks    Twanieka Alcindor- Founder   Lawyers In the Soup Kitchen",False
" Wild Volunteers Land Rover ","Chatham, South East England, United Kingdom",https://uk.gofundme.com/f/5qbbs80,2800,-1,,2018-06-26,,,0,,"Wild Volunteers Land Rover The Wild Volunteers have been lucky enough to be presented with a fantastic deal  from a very generous friend. We have been offered a Pre- Owned Land Rover in very good condition for a very reasonable price of R50 000 (£3 000) For those who don’t know  a vehicle like this even second hand does not usually go for less than £7-8 000. The current owner (selling to us) has discounted the rest as a donation to a worthy cause  on condition we can raise the rest of the funds. The vehicle will be held for 21 days (3 weeks) for us. Our current vehicle has done us very well and has allowed us to carry out all the research on Ukuwela conservancy and the surrounding properties as well as animal relocations  land expansions  plastic removal and much more. Sadly  it is at its end and will not last much longer so it is time for a new wild volunteer vehicle to drive the future of our conservation work. What it means to buy this vehicle: • Fuel consumption is almost half. • The maintenance cost is low. • We can get to the local schools for educational days and projects. • We can get to the soup kitchen on a Saturday to feed the foster children. • It means we can go on a snake call out to rescue snakes from people’s houses and help to educate the community. • We can go on animal call outs for injured and orphaned animals. • We can get animals to and from the local vets if needed. • We can release the animals when they are strong enough or wild enough on Ukuwela conservancy. • We can carry out our field research to help protect the animals on Ukuwela and the surrounding properties • We can take equipment to build and maintain pre-release enclosures and make sure that it is safe and suitable for the animals. These points are all important and mean much in the conservation world. With just a small donation you can help us continue all our hard work. We appreciate any and all donations and we will keep you updated on our social media pages with all of our rehabilitation projects and research as we go to show you where your funding is going and how much your donation means to our group of young conservationists. All donors will quaify for a 40% discounbted stay at Umkhumbi Lodge where they will have the opotunity of spending time with the team in the field. www.umkhumbilodge.co.za All donors will also have their name on the vehicle once the branding has been done  corporates welcome….! ",False
" no one deserves to be homeless and helpless ","Wigan, North West England, United Kingdom",https://uk.gofundme.com/f/no-one-deserves-to-be-homeless-and-helpless,380,2000,,2020-02-24,,,0,,"I want to raise money for multiple homeless charities across the UK. In order too keep soup kitchens running  food banks fully stocked. Warm winter clothing and sleeping bags. A safe place for them to come and receive support and socialise with others. With this money it allows charities to provide more equipment and and give people in need the quality of life they deserve. I haven’t chosen one charity in particular as I couldn’t possible decide which one. I will be doing as much volunteer work as possible. Funding is stretched and we are running out of resources. These people are physically dying or suffering with mental illnesses and if we can donate a tiny amount it makes a difference. Try and imagine if it was you in this position. Please share this message that these charities are STRUGGLING and doing their absolute best!",False
