CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,SC044413,"South Ayrshire Foodbank",False,2020-03-28,49,49,"2020-04-22 30/2020-04-09 10/2020-04-04 20/2020-04-04 10/2020-04-03 10/2020-04-02 20/2020-04-02 10/2020-04-01 10/2020-04-01 10/2020-04-01 10/2020-04-01 10/2020-04-01 20/2020-04-01 15/2020-04-01 10/2020-04-01 20/2020-04-01 10/2020-04-01 10/2020-03-31 10/2020-03-31 10/2020-03-31 10/2020-03-30 20/2020-03-30 20/2020-03-30 20/2020-03-30 30/2020-03-30 10/2020-03-29 10/2020-03-29 10/2020-03-29 10/2020-03-29 10/2020-03-29 10/2020-03-29 10/2020-03-28 10/2020-03-28 10/2020-03-28 30/2020-03-28 20/2020-03-28 10/2020-03-28 10/2020-03-28 10/2020-03-28 10/2020-03-28 20/2020-03-28 20/2020-03-28 20/2020-03-28 20/2020-03-28 20/2020-03-28 10/2020-03-28 20/2020-03-28 10",https://www.justgiving.com/Mark-McGill4,2020-04-22,695,500,"Mark's Lockdown Baldy for South Ayrshire Foodbank"
,,"Throughout London, Kent",1134973,"The Philadelphia Network Limited",False,2020-04-14,9,9,"2020-04-26 20/2020-04-24 10/2020-04-19 20/2020-04-14 20/2020-04-14 50/2020-04-14 20/2020-04-14 100/2020-04-14 20",https://www.justgiving.com/Jonathan-Bramwell,2020-04-26,360,2500,"Jonathan's Bramwell Relocation and S6 Foodbank partnership "
,,,1157247,"Fylde Foodbank",False,2020-05-15,49,49,"2020-06-05 10/2020-06-05 10/2020-06-04 5/2020-06-04 10/2020-06-04 5/2020-06-04 10/2020-06-04 10/2020-06-04 10/2020-06-04 6/2020-06-04 10/2020-06-04 10/2020-06-04 10/2020-06-04 10/2020-06-04 4/2020-06-04 10/2020-06-04 10/2020-06-03 5/2020-06-03 20/2020-06-02 10/2020-06-02 20/2020-06-02 5/2020-06-02 10/2020-06-02 10/2020-06-02 10/2020-06-02 20/2020-05-28 10/2020-05-28 10/2020-05-28 10/2020-05-28 15/2020-05-28 10/2020-05-28 10/2020-05-27 10/2020-05-27 10/2020-05-22 10/2020-05-22 10/2020-05-22 30/2020-05-21 10/2020-05-21 20/2020-05-20 20/2020-05-20 40/2020-05-20 10/2020-05-20 10/2020-05-20 20/2020-05-20 5/2020-05-20 5/2020-05-20 10/2020-05-20 10/2020-05-15 10",https://www.justgiving.com/AtosProtection,2020-06-05,565,250,"Atos Protection - Fylde Foodbank Collection"
,,,SC045445,"Glenrothes and District Foodbank",False,2020-05-06,20,20,"2020-06-20 20/2020-05-30 20/2020-05-29 20/2020-05-29 10/2020-05-28 20/2020-05-28 10/2020-05-28 10/2020-05-28 10/2020-05-28 10/2020-05-28 20/2020-05-28 20/2020-05-28 20/2020-05-28 20/2020-05-07 20/2020-05-06 20/2020-05-06 20/2020-05-06 20/2020-05-06 20",https://www.justgiving.com/Auchmuty-High-School-Glenrothes,2020-06-20,330,1000,"Auchmuty High School's Glenrothes Foodbank Fundraiser"
,,,1110522,"The Trussell Trust",False,2020-07-15,101,101,"2020-08-21 20/2020-08-21 20/2020-08-20 20/2020-08-20 20/2020-08-20 20/2020-08-19 20/2020-08-19 20/2020-08-19 10/2020-08-19 20/2020-08-19 220/2020-08-19 10/2020-08-19 20/2020-08-19 10/2020-08-19 20/2020-08-19 10/2020-08-19 5/2020-08-19 15/2020-08-19 10/2020-08-18 10/2020-08-18 10/2020-08-18 10/2020-08-18 10/2020-08-18 10/2020-08-18 30/2020-08-18 20/2020-08-18 129/2020-08-18 10/2020-08-18 10/2020-08-18 20/2020-08-18 10/2020-08-18 4/2020-08-17 10/2020-08-17 20/2020-08-17 5/2020-08-17 10/2020-08-17 10/2020-08-17 10/2020-08-17 20/2020-08-16 30/2020-08-16 30/2020-08-15 10/2020-08-15 10/2020-08-15 10/2020-08-15 5/2020-08-15 5/2020-08-14 10/2020-08-14 30/2020-08-14 30/2020-08-14 10/2020-08-14 10/2020-08-14 10/2020-08-14 20/2020-08-14 10/2020-08-14 241/2020-08-14 5/2020-08-13 10/2020-08-13 20/2020-08-13 100/2020-08-13 20/2020-08-12 5/2020-08-12 15/2020-08-12 10/2020-08-11 10/2020-08-11 30/2020-08-11 15/2020-08-11 20/2020-08-11 20/2020-08-11 20/2020-08-11 10/2020-08-10 20/2020-08-10 10/2020-08-10 20/2020-08-10 20/2020-08-10 10/2020-08-10 20/2020-08-10 25/2020-08-10 5/2020-08-10 30/2020-08-10 10/2020-08-10 30/2020-08-10 30/2020-08-10 5/2020-08-10 30/2020-08-08 30/2020-08-08 20/2020-08-07 10/2020-08-07 10/2020-07-23 20/2020-07-22 20/2020-07-20 10/2020-07-19 10",https://www.justgiving.com/foodbankcoastalwalk,2020-08-22,2227,500,"Footprints for others Foodbank Coastal Walk"
,,,1110522,"The Trussell Trust",True,2018-12-10,0,0,,https://www.justgiving.com/S-Dearn,,0,0,"Harmonix Kent and Partners Christmas 2018 charitable support"
,,,1150934,"West Cheshire Foodbank",False,2020-03-18,16,16,"2020-10-26 5/2020-05-01 20/2020-04-17 250/2020-03-28 10/2020-03-26 500/2020-03-26 10/2020-03-21 15/2020-03-20 10/2020-03-20 50/2020-03-20 50/2020-03-20 20/2020-03-20 20/2020-03-20 20/2020-03-19 20",https://www.justgiving.com/WCFB,2020-10-26,1060,0,"Help Chester Race Company Raise Funds for West Cheshire Foodbank"
,,,"214779 and in Scotland SC009359","The Salvation Army",False,2020-04-30,4,4,"2020-05-04 40/2020-05-02 50/2020-04-30 20",https://www.justgiving.com/Peterhead-Corps-The-Salvation-Army,2020-05-04,140,1250,"Peterhead Corps's Peterhead and area Community Support and Foodbank"
,,"Coventry City",1126487,"Hope 4 (Rugby)",False,2020-10-02,18,18,"2020-12-13 20/2020-12-13 10/2020-12-13 20/2020-12-13 30/2020-12-13 20/2020-12-12 20/2020-12-10 20/2020-12-09 20/2020-12-07 20/2020-12-07 50/2020-12-01 50/2020-10-11 30/2020-10-04 20/2020-10-04 20/2020-10-03 50/2020-10-02 50",https://www.justgiving.com/Yelvertoft-Chapel,2020-12-13,510,500,"Yelvertoft Christmas Donations for Rugby Foodbank"
,,,1136965,"Oasis Hub - Waterloo",False,2018-10-05,22,22,"2020-04-06 30/2018-10-18 20/2018-10-18 20/2018-10-17 5/2018-10-16 20/2018-10-16 20/2018-10-16 20/2018-10-16 20/2018-10-16 50/2018-10-15 30/2018-10-12 10/2018-10-12 20/2018-10-11 20/2018-10-11 10/2018-10-11 15/2018-10-11 10/2018-10-11 20/2018-10-11 20/2018-10-11 20/2018-10-11 10/2018-10-09 10",https://www.justgiving.com/OasisFoodBank-Soup-A-Stars,2020-04-06,407,1050,"Oasis Waterloo FoodBank - Soup-A-Stars"
,,,1110522,"The Trussell Trust",True,2018-07-18,3,3,"2018-07-24 10/2018-07-20 5/2018-07-20 20",https://www.justgiving.com/MarketDraytonFoodbank-NCSTeam6,2018-07-24,35,1000,"Catch22 NCS's Market Drayton Foodbank Fundraising/Donations"
,,,1110522,"The Trussell Trust",True,2020-03-21,2,2,"2020-03-22 10/2020-03-21 5",https://www.justgiving.com/Jay-Layland,2020-03-22,15,40,"Jay's Music for the Trussell Trust (Foodbank Appeal)"
,,,1149883,"Cambridge City Foodbank",False,2020-05-15,42,42,"2020-05-27 20/2020-05-26 20/2020-05-25 10/2020-05-20 25/2020-05-20 25/2020-05-19 100/2020-05-19 20/2020-05-18 50/2020-05-18 10/2020-05-17 20/2020-05-17 20/2020-05-16 25/2020-05-16 20/2020-05-16 10/2020-05-16 180/2020-05-16 30/2020-05-15 30/2020-05-15 10/2020-05-15 10/2020-05-15 30/2020-05-15 10/2020-05-15 30/2020-05-15 50/2020-05-15 10/2020-05-15 20",https://www.justgiving.com/RPEREZ,2020-06-11,1033,500,"Robby's dance-a-thon for Cambridge Foodbank"
,,,1151705,"Mid Cheshire Foodbank",True,2020-07-08,0,0,,https://www.justgiving.com/Sophie-Naughton,,0,1800,"Sophie's Raising money for Mid-Cheshire Foodbank"
,,,1163895,"Burngreave foodbank",True,2020-04-23,0,0,,https://www.justgiving.com/holtwoodrdfoodbank,,0,400,"Holtwood Road supporting Burngreave Foodbank"
,,,1110522,"The Trussell Trust",True,2020-11-23,1,1,"2020-12-01 10",https://www.justgiving.com/DuncanToplis-Foodbank,2020-12-01,10,300,"Duncan & Toplis Food Bank Appeal"
,,,104892,"Colin Glen Christian Fellowship",False,2020-11-16,16,16,"2020-11-22 43/2020-11-18 20/2020-11-16 30/2020-11-16 50/2020-11-16 10/2020-11-16 50/2020-11-16 10/2020-11-16 30/2020-11-16 10/2020-11-16 20/2020-11-16 10/2020-11-16 50/2020-11-16 20",https://www.justgiving.com/Cushion-making-for-foodbank,2020-11-22,400,100,"Donate to South-West Belfast foodbank "
,,"Throughout London, Kent",1134973,"The Philadelphia Network Limited",False,2020-12-03,11,11,"2020-12-10 10/2020-12-09 10/2020-12-08 10/2020-12-06 50/2020-12-05 20/2020-12-04 30/2020-12-04 10/2020-12-03 30/2020-12-03 100/2020-12-03 10",https://www.justgiving.com/Ian-Bowmer,2020-12-10,277,250,"Ian's Stepping out for S6 to raise money for the Sheffield Foodbank"
,,"Throughout London, Kent",1134973,"The Philadelphia Network Limited",True,2020-10-24,8,8,"2020-10-26 25/2020-10-26 10/2020-10-26 10/2020-10-25 10/2020-10-25 10/2020-10-24 10/2020-10-24 10/2020-10-24 10",https://www.justgiving.com/DLPubQuiz,2020-10-26,95,40,"DL Foodbank Fundraiser Pub Quiz"
"30 HALL DRIVE, CROPWELL BISHOP, NOTTINGHAM, NG12 3DT","THE PARISH OF COLSTON BASSETT",Nottinghamshire,1155933,"Chelwood Foodbank Plus (Stockport)",False,2020-10-23,1,1,,https://www.justgiving.com/ChelwoodFoodbankPlus,2020-10-24,525,500,"Stockport District - Chelwood Foodbank Plus"
,,,801819,Pecan,False,2020-10-07,53,53,"2020-10-27 50/2020-10-23 10/2020-10-21 30/2020-10-20 20/2020-10-20 30/2020-10-19 20/2020-10-18 20/2020-10-18 20/2020-10-18 100/2020-10-18 10/2020-10-17 20/2020-10-17 30/2020-10-17 20/2020-10-17 20/2020-10-17 30/2020-10-17 30/2020-10-17 30/2020-10-17 25/2020-10-16 5/2020-10-16 20/2020-10-16 10/2020-10-16 30/2020-10-16 50/2020-10-16 10/2020-10-16 50/2020-10-15 20/2020-10-15 25/2020-10-14 10/2020-10-12 20/2020-10-11 25/2020-10-11 30/2020-10-11 50/2020-10-11 10/2020-10-11 20/2020-10-10 25/2020-10-10 10/2020-10-09 25/2020-10-09 20/2020-10-09 50/2020-10-09 20/2020-10-09 20/2020-10-09 10/2020-10-08 20/2020-10-08 50/2020-10-08 10",https://www.justgiving.com/Daniel-Watson36,2020-10-27,1592,1000,"Daniel and Bernie's marathon for Southwark foodbank"
,,,"214779 and in Scotland SC009359","The Salvation Army",False,2020-02-26,109,109,"2020-11-10 75/2020-11-07 10/2020-10-31 20/2020-10-31 200/2020-10-26 30/2020-10-24 20/2020-10-24 20/2020-10-24 30/2020-10-22 50/2020-10-21 100/2020-10-02 50/2020-08-06 20/2020-07-02 10/2020-06-26 30/2020-05-31 25/2020-05-21 20/2020-05-17 25/2020-05-16 30/2020-05-10 100/2020-05-07 20/2020-05-06 100/2020-05-04 30/2020-05-02 30/2020-05-01 50/2020-04-25 20/2020-04-25 50/2020-04-25 10/2020-04-25 50/2020-04-24 250/2020-04-24 50/2020-04-21 10/2020-04-19 50/2020-04-19 50/2020-04-19 50/2020-04-19 50/2020-04-18 20/2020-04-15 100/2020-04-13 50/2020-04-12 50/2020-04-11 100/2020-04-10 50/2020-04-10 30/2020-04-09 20/2020-04-09 20/2020-04-07 500/2020-04-05 50/2020-04-04 50/2020-04-02 20/2020-04-02 20/2020-03-31 30/2020-03-29 190/2020-03-28 30/2020-03-28 30/2020-03-28 20/2020-03-28 5/2020-03-28 50/2020-03-28 10/2020-03-27 50/2020-03-27 20/2020-03-27 100/2020-03-27 20/2020-03-26 10/2020-03-26 10/2020-03-25 10/2020-03-25 20/2020-03-25 10/2020-03-25 15/2020-03-25 20/2020-03-25 30/2020-03-25 20/2020-03-25 100/2020-03-25 10/2020-03-25 20/2020-03-25 50/2020-03-25 50",https://www.justgiving.com/Keighley-Salvation-Army1,2020-12-05,5760,5000,"Keighley Salvation Army Foodbank Fund"
,,,1110522,"The Trussell Trust",False,2020-03-24,22,22,"2020-04-19 20/2020-04-14 20/2020-04-14 10/2020-04-01 50/2020-03-30 20/2020-03-30 20/2020-03-30 30/2020-03-30 30/2020-03-30 20/2020-03-30 20/2020-03-30 30/2020-03-30 20/2020-03-24 10/2020-03-24 30/2020-03-24 20/2020-03-24 30",https://www.justgiving.com/RigNetABZ,2020-04-19,490,500,"RigNet Aberdeen Foodbank Fundraising Appeal"
,,,1103431,"TNET (LEWISHAM FOODBANK)",False,2020-05-01,38,38,"2020-08-12 30/2020-07-10 50/2020-06-01 155/2020-06-01 20/2020-05-31 20/2020-05-30 50/2020-05-29 30/2020-05-28 50/2020-05-25 50/2020-05-19 20/2020-05-15 30/2020-05-15 20/2020-05-13 10/2020-05-12 30/2020-05-11 20/2020-05-11 30/2020-05-10 20/2020-05-10 52/2020-05-10 20/2020-05-10 25/2020-05-07 30/2020-05-06 10/2020-05-06 30/2020-05-06 10/2020-05-06 10/2020-05-05 30/2020-05-05 25/2020-05-05 20/2020-05-04 30/2020-05-02 20/2020-05-01 40/2020-05-01 20/2020-05-01 50/2020-05-01 10/2020-05-01 10",https://www.justgiving.com/jims10kadayinmay,2020-08-12,1130,0,"10k A Day In May for Lewisham Foodbank"
,,,1110522,"The Trussell Trust",False,2017-09-27,50,0,,https://www.justgiving.com/Haines-Watts3,,3241,3000,"Haines Watts Christmas Foodbank Campaign "
,,,104892,"Colin Glen Christian Fellowship",True,2020-04-24,0,0,,https://www.justgiving.com/AquaQ-Stair-Challenge,,0,0,"Donate to South-West Belfast Foodbank"
,,,801819,Pecan,False,2020-09-28,7,7,"2020-10-23 30/2020-10-06 50/2020-10-04 40/2020-10-04 20/2020-09-29 50",https://www.justgiving.com/HarvestHerneHillBaptistChurch,2020-10-23,270,1700,"Funds For Food - Harvest with Southwark Foodbank"
,,,1110522,"The Trussell Trust",False,2016-10-20,11,0,,https://www.justgiving.com/Nicole-Howard,,105,100,"Nicole's RHONDDA foodbank appeal for christmas"
,,,1110522,"The Trussell Trust",False,2018-01-02,2,1,"2018-03-10 2",https://www.justgiving.com/Booze-free-2018-trussell,2018-03-10,12,750,"Trussell Trust, the UK foodbank network"
,,,SC045121,"Glasgow South West Foodbank",True,2020-04-23,0,0,,https://www.justgiving.com/NICOLA-RICHARDSON38,,0,1300,"FOODBANK DONATIONS DURING COVID 19"
,,,1153813,"Slough Foodbank",False,2020-07-05,71,71,"2020-09-25 25/2020-08-29 20/2020-08-17 20/2020-08-14 50/2020-08-10 20/2020-08-05 10/2020-08-05 20/2020-08-04 10/2020-08-04 10/2020-08-02 10/2020-08-02 55/2020-08-01 50/2020-08-01 30/2020-07-31 10/2020-07-30 20/2020-07-29 50/2020-07-29 20/2020-07-27 20/2020-07-27 20/2020-07-26 30/2020-07-25 20/2020-07-23 20/2020-07-23 25/2020-07-23 20/2020-07-23 20/2020-07-22 20/2020-07-22 25/2020-07-22 50/2020-07-22 10/2020-07-22 10/2020-07-22 20/2020-07-22 30/2020-07-22 10/2020-07-22 20/2020-07-22 30/2020-07-22 30/2020-07-22 10/2020-07-22 20/2020-07-22 20/2020-07-21 20/2020-07-21 20/2020-07-18 20/2020-07-18 25/2020-07-18 30/2020-07-17 20/2020-07-17 20/2020-07-16 20/2020-07-16 10/2020-07-16 20/2020-07-16 10/2020-07-16 25/2020-07-16 20/2020-07-16 25/2020-07-16 10/2020-07-16 50/2020-07-16 30/2020-07-16 20/2020-07-16 20/2020-07-16 20/2020-07-15 20",https://www.justgiving.com/SloughSpokeRiders,2020-09-25,1685,1500,"Slough Spoke Riders Bike for Foodbank"
,,,SC043982,"Hamilton District Foodbank",False,2017-03-01,29,0,,https://www.justgiving.com/DOROTHY-ANDERSON,,725,200,"Dot Anderson's Birthday (Hamilton Foodbank)"
,,,1110522,"The Trussell Trust",True,2020-04-10,5,5,"2020-05-10 20/2020-05-01 20/2020-04-25 20/2020-04-25 20/2020-04-10 10",https://www.justgiving.com/John-Councer,2020-05-10,90,0,"Saturday night BBO party Foodbank "
,,,1110522,"The Trussell Trust",True,2020-07-27,14,14,"2020-09-26 20/2020-09-23 30/2020-09-22 5/2020-09-22 20/2020-09-22 5/2020-09-05 30/2020-09-04 10/2020-09-04 10/2020-08-27 5/2020-08-24 10/2020-08-22 30/2020-08-17 10/2020-08-16 25/2020-07-27 5",https://www.justgiving.com/StepUpSeptember2020-DelFirenze,2020-09-26,215,150,"Wayne's Mega Long Walk for Foodbanks"
,,,1050309,"North Plymouth Community Church",True,2020-11-15,0,0,,https://www.justgiving.com/MarjonChaplaincyChristmasFoodbankAppeal,,0,100,"Marjon Chaplaincy Christmas Foodbank Appeal"
,,,1100051,FareShare,False,2020-11-19,13,13,"2020-12-04 30/2020-12-02 20/2020-12-02 10/2020-12-02 5/2020-12-02 20/2020-12-01 20/2020-11-25 20/2020-11-23 20",https://www.justgiving.com/foodbank-funds,2020-12-04,184,500,"12 (working) days of Christmas: Foodbank Fund"
,,,1162359,"Lichfield Foodbank",False,2020-11-28,5,5,"2020-12-07 20/2020-11-28 20",https://www.justgiving.com/Maria-Dineen2,2020-12-13,110,100,"Maria's Winter Yin Yoga Workshop"
,,,1124519,"Kerith Community Church",False,2020-11-17,31,31,"2020-12-11 10/2020-12-11 20/2020-12-10 30/2020-12-10 10/2020-12-09 5/2020-12-09 10/2020-12-09 20/2020-12-09 20/2020-12-04 10/2020-12-04 20/2020-12-03 20/2020-12-03 10/2020-12-02 10/2020-11-24 20/2020-11-24 10/2020-11-23 50/2020-11-23 20/2020-11-23 20/2020-11-23 20/2020-11-23 20/2020-11-23 30/2020-11-23 30/2020-11-23 20/2020-11-23 20/2020-11-23 30/2020-11-23 20/2020-11-23 20",https://www.justgiving.com/ihsmarkitbracknell-foodbank,2020-12-11,585,1000,"IHS Markit - Bracknell Food Bank Fundraiser"
,,Enfield,1153455,"Aid Mission",True,2016-03-25,0,0,,https://www.justgiving.com/AM-Foodbank,,0,1000,"Aid Mission's Food Bank Appeal"
,,,223366,"Charles Thompson's Mission",False,2018-06-19,0,0,,https://www.justgiving.com/Carpenters-foodbank,,1928,3000,"Carpenters's company food bank page"
,,,1110522,"The Trussell Trust",False,2020-06-25,7,7,"2020-08-24 20/2020-08-24 30/2020-07-24 30/2020-07-08 10",https://www.justgiving.com/SBSUK-FoodBank,2020-08-28,160,200,"SBSUK Distance Challenge"
,,,SC018886,"The Drumchapel Foodbank",False,2020-06-16,16,16,"2020-07-03 20/2020-06-23 20/2020-06-21 20/2020-06-19 10/2020-06-18 20/2020-06-17 10/2020-06-16 10/2020-06-16 10/2020-06-16 5/2020-06-16 20/2020-06-16 5/2020-06-16 20/2020-06-16 10",https://www.justgiving.com/Emma-foodbank,2020-07-03,220,50,"ECB 's Birthday"
,,,1161395,"Gateshead Foodbank",True,2020-12-10,1,1,"2020-12-13 10",https://www.justgiving.com/GeordiePanto,2020-12-13,10,200,"Geordie Panto's Christmas 2020 Panto Livestream"
,,,1157605,"Manchester Central Foodbank",True,2020-11-26,0,0,,https://www.justgiving.com/ADT-FOODBANK-APPEAL-2020,,0,750,"ADT Workplace Ltd, Foodbank Appeal 2020"
,,,1157605,"Manchester Central Foodbank",False,2020-12-08,9,9,"2020-12-11 2/2020-12-11 2/2020-12-11 2/2020-12-11 5/2020-12-11 2/2020-12-11 10/2020-12-11 5/2020-12-09 4",https://www.justgiving.com/esuressantarace2020,2020-12-11,34,1200,"esure's Santa Race Sweepstake page"
,,,1154363,"Leeds South & East Foodbank",True,2020-12-11,0,0,,https://www.justgiving.com/radarauction,,0,200,"Radar's festive charity auction"
,,,SC045121,"Glasgow South West Foodbank",False,2020-12-09,30,30,"2020-12-12 10/2020-12-11 10/2020-12-10 15/2020-12-10 20/2020-12-10 10/2020-12-10 30/2020-12-10 5/2020-12-10 10/2020-12-10 10/2020-12-09 20/2020-12-09 30/2020-12-09 40/2020-12-09 15/2020-12-09 20/2020-12-09 10/2020-12-09 20/2020-12-09 25/2020-12-09 10/2020-12-09 20/2020-12-09 30/2020-12-09 20/2020-12-09 20/2020-12-09 30/2020-12-09 30/2020-12-09 30",https://www.justgiving.com/Jennie-Cook4,2020-12-12,552,300,"Jennie's 40 swims before 40"
,,,SC045121,"Glasgow South West Foodbank",False,2020-12-10,5,5,"2020-12-11 10/2020-12-10 20",https://www.justgiving.com/MISCSecretSanta,2020-12-12,80,100,"Moving Image and Sound Collections Secret Santa 2020"
,,,1166104,"Leicester South Foodbank UK",True,2020-12-07,1,1,"2020-12-08 10",https://www.justgiving.com/MeccabingoLeicester-EDAC,2020-12-08,10,2500,"Mecca Leicester Everyone Deserves a Christmas"
,,,1154363,"Leeds South & East Foodbank",True,2020-12-11,1,1,"2020-12-11 90",https://www.justgiving.com/ChapeltownFamilySurgery,2020-12-11,90,500,"Let's Spread Some Cheer"
,,,SC044200,"Renfrewshire Foodbank",False,2020-11-20,19,19,"2020-12-11 30/2020-11-30 20/2020-11-30 20/2020-11-27 20/2020-11-27 20/2020-11-26 10/2020-11-26 10/2020-11-26 10/2020-11-26 10/2020-11-26 30/2020-11-26 10/2020-11-26 20/2020-11-25 20/2020-11-25 10/2020-11-25 10",https://www.justgiving.com/ErskineTechnologyCampus,2020-12-12,345,200,"Erskine Technology Campus Christmas Foodbank Appeal"
,,,SC048112,"West Lothian Foodbank",False,2020-12-04,57,57,"2020-12-13 20/2020-12-11 10/2020-12-11 10/2020-12-11 3/2020-12-10 2/2020-12-10 5/2020-12-10 10/2020-12-10 10/2020-12-10 10/2020-12-10 30/2020-12-10 10/2020-12-09 10/2020-12-09 10/2020-12-09 2/2020-12-09 10/2020-12-09 20/2020-12-09 2/2020-12-09 10/2020-12-09 2/2020-12-09 2/2020-12-09 10/2020-12-09 20/2020-12-09 10/2020-12-07 10/2020-12-05 10/2020-12-05 10/2020-12-05 30/2020-12-05 4/2020-12-05 10/2020-12-05 10/2020-12-05 10/2020-12-05 10/2020-12-05 10/2020-12-05 10/2020-12-05 20/2020-12-05 5/2020-12-05 4/2020-12-04 20/2020-12-04 2/2020-12-04 5/2020-12-04 20/2020-12-04 20/2020-12-04 5/2020-12-04 20/2020-12-04 20/2020-12-04 2/2020-12-04 20/2020-12-04 6/2020-12-04 2/2020-12-04 10/2020-12-04 20",https://www.justgiving.com/Walltowallmusiclivingston,2020-12-13,635,400,"SX Guitar Giveaway"
,,,1050309,"North Plymouth Community Church",False,2020-11-15,2,2,"2020-12-10 15",https://www.justgiving.com/MarjonChaplaincyChristmasFoodbankAppeal2020,2020-12-10,65,100,"Marjon Chaplaincy Christmas Foodbank Appeal 2020"
,,,SC043982,"Hamilton District Foodbank",True,2020-10-30,9,9,"2020-11-03 20/2020-11-01 20/2020-11-01 20/2020-11-01 30/2020-10-31 30/2020-10-31 20/2020-10-31 20/2020-10-31 20/2020-10-30 30",https://www.justgiving.com/Gillian-Nuttall4,2020-11-03,210,50,"Gillian's Autumn Yin Yoga For Hamilton District Foodbank"
,,,1110522,"The Trussell Trust",False,2020-10-28,47,47,"2020-12-08 50/2020-12-07 10/2020-12-04 20/2020-12-02 20/2020-12-02 50/2020-12-01 20/2020-12-01 20/2020-12-01 20/2020-12-01 5/2020-12-01 5/2020-12-01 50/2020-12-01 10/2020-12-01 10/2020-12-01 30/2020-12-01 10/2020-12-01 10/2020-12-01 30/2020-12-01 20/2020-12-01 20/2020-12-01 10/2020-12-01 20/2020-12-01 10/2020-12-01 5/2020-12-01 30/2020-11-30 5",https://www.justgiving.com/SGSUKFoodbankChallenge,2020-12-11,773,500,"SGS UK 15-Day Foodbank Challenge"
,,,1110522,"The Trussell Trust",False,2020-03-25,32,32,"2020-04-03 12/2020-04-03 52/2020-03-31 20/2020-03-31 50/2020-03-30 50/2020-03-29 50/2020-03-29 20/2020-03-29 30/2020-03-28 50/2020-03-28 30/2020-03-28 50/2020-03-28 100/2020-03-27 30/2020-03-27 30/2020-03-27 50/2020-03-27 30/2020-03-27 50/2020-03-26 100/2020-03-26 30/2020-03-26 30/2020-03-26 30/2020-03-26 20/2020-03-26 20/2020-03-26 30/2020-03-26 50/2020-03-26 20/2020-03-26 50/2020-03-26 300",https://www.justgiving.com/Covid19Appeal,2020-04-03,1501,1500,"Diana's Supporting UK Foodbanks through Covid-19 "
,,,1154800,"Bishop's Stortford Food Bank",False,2020-04-27,24,24,"2020-05-13 20/2020-05-12 10/2020-05-12 10/2020-05-11 20/2020-05-11 10/2020-05-11 20/2020-05-11 20/2020-05-11 30/2020-05-08 20/2020-05-07 30/2020-05-02 10/2020-05-02 10/2020-04-29 20/2020-04-28 5/2020-04-28 20/2020-04-28 20/2020-04-28 20/2020-04-28 10/2020-04-28 25/2020-04-28 10/2020-04-28 20",https://www.justgiving.com/Arkessa-BishopsStortfordFoodBank,2020-05-13,400,200,"Arkessa are raising money for Bishops Stortford Foodbank"
,,,1136965,"Oasis Hub - Waterloo",True,2020-04-09,15,15,"2020-05-05 5/2020-05-05 20/2020-04-30 5/2020-04-24 5/2020-04-24 5/2020-04-23 50/2020-04-21 20/2020-04-21 20/2020-04-21 10/2020-04-21 5/2020-04-21 10/2020-04-18 10/2020-04-17 5/2020-04-17 2/2020-04-17 5",https://www.justgiving.com/Oasis-Waterloo-Foodbank-Covid19-Relief-Fund,2020-05-05,177,0,"Oasis Waterloo Foodbank - Covid19 Relief Fund"
,,,1110522,"The Trussell Trust",False,2016-11-07,12,0,,https://www.justgiving.com/FIDS-CSR,,78,100,"FIDS CSR Foodbank collection - November 2016"
,,,1136965,"Oasis Hub - Waterloo",False,2019-05-15,18,18,"2019-05-18 168/2019-05-17 20/2019-05-17 50/2019-05-17 20/2019-05-17 20/2019-05-17 50/2019-05-17 20/2019-05-17 30/2019-05-17 30/2019-05-17 50/2019-05-17 20/2019-05-17 20/2019-05-17 20/2019-05-17 10/2019-05-15 20",https://www.justgiving.com/OFODWaterlooFoodbank,2019-05-20,633,500,"Private Sector Finance supports Waterloo Foodbank"
,,,1110522,"The Trussell Trust",False,2020-04-23,14,14,"2020-05-10 10/2020-05-09 15/2020-05-06 10/2020-05-05 5/2020-05-05 5/2020-05-04 5/2020-05-03 10/2020-05-03 10/2020-05-03 5/2020-05-03 10/2020-05-02 10",https://www.justgiving.com/Salteria,2020-05-10,106,100,"Salteria X Rate Cute - Giveaway Fundraiser for UK Foodbank Charity"
