CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1149188,"Muslim Welfare Trust",False,2020-04-19,40,40,"2020-05-02 10/2020-05-01 25/2020-04-29 10/2020-04-28 20/2020-04-25 2/2020-04-24 5/2020-04-23 100/2020-04-21 10/2020-04-20 10/2020-04-20 5/2020-04-20 10/2020-04-20 30/2020-04-19 30/2020-04-19 20/2020-04-19 10/2020-04-19 30/2020-04-19 20/2020-04-19 10/2020-04-19 10/2020-04-19 10/2020-04-19 2/2020-04-19 2",https://www.justgiving.com/AhlaamKarama,2020-05-22,548,3000,"AhlaamK's Ramadhan food parcel"
,,,"1126281/ SC038671","Human Relief Foundation",False,2020-12-03,11,11,"2020-12-12 10/2020-12-12 30/2020-12-09 10/2020-12-09 10/2020-12-08 30/2020-12-08 20/2020-12-08 60/2020-12-08 10/2020-12-08 9/2020-12-04 20",https://www.justgiving.com/H-C1,2020-12-12,219,200,"Humanitarian Aid for Yemen Crisis"
,,,1080540,"Orchid Cancer",False,2020-10-27,29,29,"2020-12-03 10/2020-12-03 20/2020-12-02 20/2020-12-01 10/2020-12-01 30/2020-12-01 10/2020-11-30 10/2020-11-30 20/2020-11-27 10/2020-11-26 50/2020-11-26 30/2020-11-26 20/2020-11-25 30/2020-11-25 15/2020-11-25 10/2020-11-23 20/2020-11-21 10/2020-11-13 10/2020-11-13 10/2020-11-10 10/2020-11-09 10/2020-11-06 20/2020-11-06 20/2020-11-06 50/2020-11-06 30/2020-10-31 20/2020-10-30 30/2020-10-29 20",https://www.justgiving.com/Movember-NomadFoodsEurope,2020-12-03,560,750,"Movember at Birds Eye UK"
,,,SC001499,"Glasgow City Mission",False,2020-10-20,48,48,"2020-11-30 30/2020-11-30 7/2020-11-30 10/2020-11-30 20/2020-11-30 20/2020-11-30 30/2020-11-30 50/2020-11-28 10/2020-11-26 10/2020-11-26 20/2020-11-26 30/2020-11-26 50/2020-11-26 20/2020-11-26 20/2020-11-26 10/2020-11-26 20/2020-11-26 20/2020-11-26 20/2020-11-26 10/2020-11-26 10/2020-11-25 10/2020-11-25 20/2020-11-25 20/2020-11-25 15/2020-11-25 20/2020-11-25 20/2020-11-25 20/2020-11-25 20/2020-11-10 20/2020-11-09 40/2020-11-09 20/2020-11-06 20/2020-11-05 10/2020-11-03 20/2020-11-02 20/2020-11-02 20/2020-11-02 5/2020-11-02 10",https://www.justgiving.com/Siobhan-Bryan1,2020-11-30,1110,1250,"Merck Food Drive 2020"
,,,1153244,CoA,False,2020-04-04,20,20,"2020-05-14 2/2020-04-30 30/2020-04-28 120/2020-04-15 30/2020-04-14 20/2020-04-14 30/2020-04-14 30/2020-04-14 30/2020-04-13 10/2020-04-12 10/2020-04-08 30/2020-04-07 30",https://www.justgiving.com/MariamHayat,2020-05-14,842,600,"Mariam's Ramadan Food Parcels"
,,,1049600,"Frimley Health Charity",False,2020-04-17,36,36,"2020-05-05 24/2020-04-20 10/2020-04-19 20/2020-04-19 15/2020-04-19 20/2020-04-19 20/2020-04-18 10/2020-04-18 20/2020-04-18 20/2020-04-18 20/2020-04-18 20/2020-04-18 50/2020-04-18 10/2020-04-17 25/2020-04-17 30/2020-04-17 50/2020-04-17 20/2020-04-17 40/2020-04-17 20/2020-04-17 30/2020-04-17 30/2020-04-17 20/2020-04-17 30/2020-04-17 50/2020-04-17 40/2020-04-17 20/2020-04-17 20/2020-04-17 60/2020-04-17 20/2020-04-17 10/2020-04-17 30",https://www.justgiving.com/Karuna-Dhanabal,2020-05-05,1000,800,"Dhanabal's Food for NHS charity"
,,,1153735,"SKT - WELFARE",False,2020-04-26,24,24,"2020-05-05 2/2020-05-03 2/2020-05-03 3/2020-05-03 2/2020-05-02 2/2020-05-02 2/2020-05-02 10/2020-05-02 20/2020-05-01 50/2020-05-01 50/2020-04-28 30/2020-04-28 20/2020-04-27 20/2020-04-26 50/2020-04-26 30",https://www.justgiving.com/Bilal-Hussain16,2020-05-07,500,500,"Bilal's Family Food Parcels"
,,,328158,"Islamic Relief",True,2020-04-26,8,8,"2020-05-10 20/2020-05-02 20/2020-04-27 10/2020-04-27 20/2020-04-26 10/2020-04-26 10/2020-04-26 20/2020-04-26 30",https://www.justgiving.com/Sana-Khaliq1,2020-05-10,140,100,"Sana's Ramadan Food Pack Challenge"
,,,328158,"Islamic Relief",False,2020-04-26,198,198,"2020-05-23 12/2020-05-23 5/2020-05-22 22/2020-05-21 5/2020-05-21 10/2020-05-20 2/2020-05-19 5/2020-05-16 10/2020-05-16 10/2020-05-16 10/2020-05-16 13/2020-05-16 5/2020-05-16 10/2020-05-16 100/2020-05-16 10/2020-05-16 20/2020-05-16 3/2020-05-16 50/2020-05-16 10/2020-05-16 7/2020-05-16 10/2020-05-15 4/2020-05-15 5/2020-05-15 100/2020-05-15 10/2020-05-15 10/2020-05-14 3/2020-05-14 5/2020-05-13 10/2020-05-13 5/2020-05-11 20/2020-05-08 5/2020-05-07 10/2020-05-07 10/2020-05-07 50/2020-05-06 250/2020-05-06 15/2020-05-06 10/2020-05-05 5/2020-05-04 5/2020-04-30 20/2020-04-29 5/2020-04-29 10/2020-04-29 50/2020-04-29 100/2020-04-29 5/2020-04-29 4/2020-04-29 5/2020-04-28 2/2020-04-28 10/2020-04-28 5/2020-04-28 5/2020-04-28 5/2020-04-28 5/2020-04-28 115/2020-04-28 5/2020-04-28 10/2020-04-28 5/2020-04-28 10/2020-04-28 2/2020-04-28 10/2020-04-28 5/2020-04-28 10/2020-04-28 5/2020-04-28 5/2020-04-28 5/2020-04-28 5/2020-04-28 10/2020-04-28 18/2020-04-27 50/2020-04-27 10/2020-04-27 10/2020-04-27 4/2020-04-27 100/2020-04-27 10/2020-04-27 10/2020-04-27 3/2020-04-27 10/2020-04-27 5/2020-04-27 20/2020-04-27 65/2020-04-27 10/2020-04-27 20/2020-04-27 10/2020-04-27 20/2020-04-27 50",https://www.justgiving.com/food-parcels4syria,2020-05-23,3092,3000,"Esa's Food Parcels for Syria x300"
,,,1110522,"The Trussell Trust",False,2021-01-12,9,9,"2021-01-30 10/2021-01-30 20/2021-01-30 20/2021-01-30 50/2021-01-30 30/2021-01-27 20/2021-01-17 30",https://www.justgiving.com/FoodPhotographyTraining,2021-01-30,220,100,"William's Learn Food Photography online event"
,,,1154288,"Human Appeal",False,2021-03-21,29,29,"2021-05-10 10/2021-05-09 35/2021-05-07 10/2021-05-06 30/2021-05-06 20/2021-05-06 20/2021-05-06 20/2021-05-06 10/2021-04-27 5/2021-04-26 30/2021-04-21 50/2021-04-19 300/2021-04-16 13/2021-03-22 10",https://www.justgiving.com/Adam-food-packs,2021-05-10,983,5000,"Mohammed Adam's Emergency Aid"
,,,1154288,"Human Appeal",True,2021-03-23,0,0,,https://www.justgiving.com/Malik-Iqbal1,,0,0,"Malik 's Food Packs for Ramadan"
,,,1105056,"Muslim Hands",False,2021-04-13,15,15,"2021-04-19 190/2021-04-18 10/2021-04-18 30/2021-04-14 10/2021-04-14 20/2021-04-13 10/2021-04-13 10/2021-04-13 100/2021-04-13 10/2021-04-13 30/2021-04-13 20/2021-04-13 30/2021-04-13 10",https://www.justgiving.com/Sumayyah-Aslam,2021-04-19,600,600,"Ramadan- Family food parcels"
,,,1160490,"Islamic Help",False,2021-04-14,7,7,"2021-04-14 20/2021-04-14 30/2021-04-14 15/2021-04-14 2",https://www.justgiving.com/Ihsaan-Boksh,2021-04-14,112,100,"Ihsaan's Ramadan Food Packs"
,,,1154288,"Human Appeal",False,2021-04-14,189,189,"2021-06-26 22/2021-05-12 10/2021-05-11 20/2021-05-09 250/2021-05-08 10/2021-05-07 50/2021-05-07 20/2021-05-07 10/2021-05-07 20/2021-05-07 70/2021-05-07 20/2021-05-06 30/2021-05-05 20/2021-05-05 238/2021-05-04 70/2021-05-03 85/2021-05-03 50/2021-05-02 40/2021-05-02 279/2021-05-02 50/2021-05-02 10/2021-05-01 20/2021-05-01 10/2021-05-01 10/2021-05-01 50/2021-05-01 5/2021-05-01 5/2021-05-01 20/2021-05-01 20/2021-05-01 10/2021-04-30 60/2021-04-30 10/2021-04-30 60/2021-04-30 50/2021-04-29 50/2021-04-28 10/2021-04-28 30/2021-04-28 20/2021-04-28 34/2021-04-27 100/2021-04-27 100/2021-04-27 10/2021-04-27 20/2021-04-27 10/2021-04-27 20/2021-04-27 25/2021-04-26 10/2021-04-26 22/2021-04-26 44/2021-04-25 20/2021-04-25 50/2021-04-25 25/2021-04-23 20/2021-04-23 25/2021-04-23 30/2021-04-23 70/2021-04-22 5/2021-04-21 50/2021-04-20 20/2021-04-19 50/2021-04-19 30/2021-04-19 50/2021-04-19 100/2021-04-18 250/2021-04-18 1050/2021-04-18 5/2021-04-18 50/2021-04-18 155/2021-04-17 70/2021-04-17 20/2021-04-17 10/2021-04-17 20/2021-04-17 100/2021-04-17 10/2021-04-17 20/2021-04-17 30/2021-04-17 10/2021-04-17 20/2021-04-17 30/2021-04-17 50/2021-04-17 100/2021-04-17 10/2021-04-17 100/2021-04-16 2/2021-04-16 30/2021-04-16 30/2021-04-16 30/2021-04-16 170/2021-04-16 30/2021-04-16 30/2021-04-16 20/2021-04-16 50/2021-04-16 10/2021-04-16 30/2021-04-16 50/2021-04-16 30/2021-04-16 20/2021-04-16 50/2021-04-16 40/2021-04-16 10/2021-04-16 100/2021-04-16 10/2021-04-16 30/2021-04-16 20/2021-04-16 10/2021-04-16 30/2021-04-16 10/2021-04-16 85/2021-04-16 140/2021-04-16 20/2021-04-16 80/2021-04-16 20/2021-04-16 70/2021-04-16 10/2021-04-16 10/2021-04-16 10/2021-04-15 10/2021-04-15 210/2021-04-15 20/2021-04-15 5/2021-04-15 5/2021-04-15 10/2021-04-15 30/2021-04-15 120/2021-04-15 50/2021-04-15 15/2021-04-15 30/2021-04-15 50/2021-04-15 30/2021-04-15 5/2021-04-15 20/2021-04-15 1000/2021-04-15 20/2021-04-15 20/2021-04-15 100/2021-04-14 50",https://www.justgiving.com/marwan4foodpacks2021,2021-06-26,9122,10000,"Marwan, Taha, Kes and Shamas Ramadan Project"
,,,294263,"Isra-UK Feed the Poor",False,2021-04-14,16,16,"2021-05-08 25/2021-05-02 10/2021-04-24 100/2021-04-23 50/2021-04-17 40/2021-04-16 20/2021-04-15 20/2021-04-15 20/2021-04-15 40",https://www.justgiving.com/RamadanfoodpackSYLK,2021-05-08,418,1000,"Ramadan food pack for Syria, Yemen, Lebanon & Kashmir"
,,,328158,"Islamic Relief",False,2021-04-16,28,28,"2021-05-12 20/2021-05-11 5/2021-05-07 300/2021-05-03 20/2021-05-01 10/2021-04-30 5/2021-04-28 10/2021-04-28 30/2021-04-20 50/2021-04-19 100/2021-04-17 30/2021-04-17 50/2021-04-16 5/2021-04-16 10/2021-04-16 50",https://www.justgiving.com/Nazmin-Golamnobee,2021-07-19,759,1000,"Islamic Relief Food Pack Ramadan 2021 for Families in Need"
,,,1109789,"Y Care International",False,2016-10-25,32,0,,https://www.justgiving.com/Gemma-Avery1,,1019,800,"Gemma's volunteering placement - Sierra Leone!!!!"
,,,1156501,"Serbia's Forgotten Paws",False,2016-10-26,2,0,,https://www.justgiving.com/SFPteam,,100,100,"jovana's Winter Food Appeal "
,,,1062559,"Teenage Cancer Trust",False,2016-12-11,24,0,,https://www.justgiving.com/Daniel-Fryer3,,225,100,"Daniel's Christmas Food Hamper"
,,,"1089464, SC041666, 1103 & 247","Cancer Research UK",False,2016-12-08,6,0,,https://www.justgiving.com/CelineandAna,,85,715,"#oneofmany International Food Day"
,,,1062638,"Disasters Emergency Committee",False,2017-03-20,12,0,,https://www.justgiving.com/joharknett24hrfastfood,,240,150,"Jo's 24hr Fast"
,,,1160490,"Islamic Help",False,2017-04-28,33,0,,https://www.justgiving.com/SheullysEmergencyFoodAppeal,,1070,1000,"sheully's Emergency Food Appeal"
,,,326688,"The Hunger Project",False,2017-05-02,9,1,"2018-02-17 100",https://www.justgiving.com/elizabeth-tatlock,2018-02-17,516,200,"elizabeth's A Day in Her Food"
,,,326688,"The Hunger Project",False,2017-07-30,30,0,,https://www.justgiving.com/Sarah-Ryan19,,500,500,"Sarah's A Day In Her Food "
,,,1153735,"SKT - WELFARE",False,2017-06-20,4,0,,https://www.justgiving.com/Aishah-Mushtaq,,256,3000,"SKT Welfare Food Aid Deployment"
,,,"1107328 and SC039857","Young Lives vs Cancer",False,2017-10-24,14,0,,https://www.justgiving.com/PaulineLedsham2017,,194,100,"Pols Reindeer food for Christmas 2017"
,,,"1089464, SC041666, 1103 & 247","Cancer Research UK",True,2017-10-30,0,0,,https://www.justgiving.com/man-v-food,,0,1040,"M8's Man v Food"
,,,"1126281/ SC038671","Human Relief Foundation",False,2018-05-24,39,39,"2019-05-31 100/2019-05-17 200/2019-05-12 10/2019-05-12 20/2019-05-10 50/2018-07-07 30/2018-06-14 5/2018-06-14 110/2018-06-13 10/2018-06-12 20/2018-06-11 30/2018-06-11 30/2018-06-11 50/2018-06-08 25/2018-06-07 30/2018-06-06 431/2018-06-06 300/2018-06-03 30/2018-05-28 30/2018-05-27 10/2018-05-26 20/2018-05-26 20/2018-05-26 50/2018-05-25 10/2018-05-25 50/2018-05-25 40/2018-05-25 50",https://www.justgiving.com/Ruqayya4Rohingya,2019-06-24,1964,4000,"Ruqayya's Food for Rohingya Refugees"
