Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
35,,"The Cambridge City Foodbank,2 Orwell House  Cowley Road,Cambridge  CB4 0PP","The Cambridge City Foodbank",False,2020-03-15,,"2020-11-29 30/2020-07-09 50/2020-07-06 50/2020-07-05 10/2020-07-05 50/2020-06-23 100/2020-06-10 100/2020-06-03 100/2020-06-01 30/2020-05-27 100/2020-05-20 100/2020-05-18 50/2020-05-17 100/2020-05-15 100/2020-05-15 15/2020-05-14 50/2020-05-11 50/2020-05-11 10/2020-05-09 20/2020-05-09 235/2020-05-09 50/2020-05-09 15/2020-05-07 5/2020-05-07 10/2020-05-07 100/2020-05-05 50/2020-05-02 100/2020-05-01 100/2020-04-27 30/2020-04-27 30/2020-04-27 30/2020-04-26 50/2020-04-26 20/2020-04-25 50/2020-04-25 30/2020-04-24 30/2020-04-24 100/2020-04-24 30/2020-04-23 100/2020-04-23 100/2020-04-20 50/2020-04-18 50/2020-04-18 50/2020-04-17 50/2020-04-17 25/2020-04-17 50/2020-04-17 30/2020-04-16 100/2020-04-16 30/2020-04-16 100/2020-04-15 30/2020-04-15 20/2020-04-14 30/2020-04-14 25/2020-04-14 15/2020-04-14 30/2020-04-14 15/2020-04-14 30/2020-04-11 30/2020-04-11 50/2020-04-10 100/2020-04-10 100/2020-04-10 30/2020-04-09 15/2020-04-09 15/2020-04-09 30/2020-04-09 100/2020-04-09 15/2020-04-09 80/2020-04-09 20/2020-04-09 50/2020-04-09 10/2020-04-09 100/2020-04-09 100/2020-04-09 50/2020-04-08 20/2020-04-08 30/2020-04-08 30/2020-04-07 30/2020-04-06 30/2020-04-04 20/2020-04-03 30/2020-04-02 30/2020-04-01 30/2020-04-01 30/2020-04-01 15/2020-04-01 5/2020-03-31 30/2020-03-30 50/2020-03-30 30/2020-03-30 10/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 50/2020-03-30 30/2020-03-30 20/2020-03-30 100/2020-03-30 50/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 10/2020-03-30 100/2020-03-29 50/2020-03-29 10/2020-03-29 100/2020-03-28 30/2020-03-28 5/2020-03-28 30/2020-03-28 50/2020-03-28 30/2020-03-28 30/2020-03-28 100/2020-03-28 50/2020-03-28 500/2020-03-28 30/2020-03-28 30/2020-03-28 10/2020-03-28 30/2020-03-28 20/2020-03-27 50/2020-03-27 20/2020-03-27 50/2020-03-27 15/2020-03-27 30/2020-03-27 30/2020-03-27 10/2020-03-27 50/2020-03-27 15/2020-03-27 50/2020-03-27 30/2020-03-27 20/2020-03-27 30/2020-03-27 50/2020-03-27 200/2020-03-27 30/2020-03-27 30/2020-03-27 20/2020-03-27 15/2020-03-26 30/2020-03-26 30/2020-03-26 30/2020-03-25 80/2020-03-25 50/2020-03-25 50/2020-03-25 20/2020-03-25 50/2020-03-24 30/2020-03-24 100/2020-03-24 10/2020-03-24 100/2020-03-23 15/2020-03-23 30/2020-03-23 10/2020-03-23 15/2020-03-23 100/2020-03-23 20/2020-03-23 20/2020-03-23 15/2020-03-23 100/2020-03-23 30/2020-03-23 10/2020-03-23 10/2020-03-23 15/2020-03-23 15/2020-03-22 20/2020-03-22 300/2020-03-22 30/2020-03-22 30/2020-03-22 5/2020-03-22 50/2020-03-22 5/2020-03-21 15/2020-03-21 20/2020-03-21 100/2020-03-21 100/2020-03-21 300/2020-03-21 10/2020-03-21 100/2020-03-21 50/2020-03-21 50/2020-03-21 30/2020-03-21 10/2020-03-21 20/2020-03-21 30/2020-03-21 30/2020-03-21 30/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 25/2020-03-20 30/2020-03-20 20/2020-03-20 100/2020-03-20 5/2020-03-20 200/2020-03-20 30/2020-03-20 30/2020-03-20 20/2020-03-20 15/2020-03-20 100/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 30/2020-03-20 100/2020-03-19 50/2020-03-19 15/2020-03-19 100/2020-03-19 100/2020-03-19 20/2020-03-19 30/2020-03-19 100/2020-03-19 30/2020-03-19 15/2020-03-19 15/2020-03-19 10/2020-03-19 20/2020-03-19 15/2020-03-19 25/2020-03-19 30/2020-03-19 50/2020-03-19 20/2020-03-19 20/2020-03-19 20/2020-03-18 10/2020-03-18 20/2020-03-18 10/2020-03-18 20/2020-03-18 50/2020-03-18 20/2020-03-18 20/2020-03-18 50/2020-03-18 100/2020-03-18 30/2020-03-18 30/2020-03-18 5/2020-03-18 15/2020-03-18 50/2020-03-18 10/2020-03-18 100/2020-03-18 15/2020-03-18 15/2020-03-18 20/2020-03-18 15/2020-03-18 50/2020-03-18 5/2020-03-17 50/2020-03-17 25/2020-03-17 20/2020-03-17 10/2020-03-17 30/2020-03-17 20/2020-03-17 15/2020-03-17 30/2020-03-17 100/2020-03-17 15/2020-03-17 35/2020-03-17 50/2020-03-17 10/2020-03-17 50/2020-03-17 30/2020-03-17 50/2020-03-17 10/2020-03-17 15/2020-03-17 15/2020-03-17 10/2020-03-17 30/2020-03-17 30/2020-03-17 10/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 100/2020-03-16 15/2020-03-16 500/2020-03-16 30/2020-03-16 15/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 30/2020-03-16 30/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 10/2020-03-16 100/2020-03-16 100/2020-03-16 30/2020-03-16 20/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 15/2020-03-16 30/2020-03-16 30/2020-03-16 50/2020-03-16 15/2020-03-16 10/2020-03-16 20/2020-03-16 30/2020-03-16 5/2020-03-16 30/2020-03-15 35/2020-03-15 30/2020-03-15 5/2020-03-15 50/2020-03-15 15/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50/2020-03-15 15/2020-03-15 30/2020-03-15 10/2020-03-15 10/2020-03-15 15/2020-03-15 30/2020-03-15 100/2020-03-15 50/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KalKarim&pageUrl=1,2020-12-18,,,15868
36,,"Unit 12, Inspire Bradford Business Park,Newlands Way  Bradford,West Yorkshire  BD10 0JE","Bradford North Foodbank",True,2020-11-24,"Foodbank serving the northern half of Bradford plus Rawdon / Yeadon / Guiseley. Part of the Trussell Trust Foodbank Network. Run by local churches. 1 in 5 parents skip meals to feed children & over 13 million people live below the poverty line in the UK.&nbsp;Our foodbank provides a minimum of three days emergency food & support to local people experiencing crisis. Rising food & fuel prices, static incomes, underemployment & changes to benefits are some of the reasons why increasing numbers are being referred to our foodbank for emergency food.&nbsp; Children make up 40% of those we feed.  We have five distribution centres, located in different population centres within our area.  Each centre is set up as a pop-up cafe providing a warm, secure place for people with food vouchers to relax, receive their food parcel, chat and receive signposting support to help with the reason they need food support.  Here are two quotes from two different centres: ""I was out of work for three weeks, which meant I was only paid sick pay.  I have come to the foodbank [distribution centre] twice and the team here have been fantastic - so kind and understanding.  I will definitely be donating food once I am back on my feet"" ""From start to finish I am met with warm, welcoming, kind people that work here [foodbank distribution centre].  They make me feel at ease, especially loved and that I am important, special.  Our family are so blessed to receive food from here, it has kept us feeling blessed and fed.  The ladies and men here speak in such a loving, caring tone.  Apart from the provisions they help with, this place has been a peaceful sanctuary to me.  Thanks is not enough.  Thank you.""","2020-12-16 30/2020-12-12 50/2020-12-10 50/2020-12-07 10/2020-12-04 10/2020-12-03 5/2020-12-02 50/2020-12-02 10/2020-12-02 5/2020-12-02 10/2020-11-30 15/2020-11-30 30/2020-11-30 20/2020-11-30 15/2020-11-30 30/2020-11-30 5/2020-11-30 50/2020-11-30 5/2020-11-27 10/2020-11-27 15/2020-11-25 15/2020-11-25 30/2020-11-24 10/2020-11-24 10/2020-11-24 30/2020-11-24 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KathrynRobinson21&pageUrl=1,2020-12-16,,,535
37,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-10-05,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-22 10/2020-10-06 10/2020-10-06 5/2020-10-06 15/2020-10-06 10/2020-10-06 10/2020-10-05 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LadyZiaWernherSchool&pageUrl=1,2020-10-22,,,70
38,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LeagravePrimarySchool&pageUrl=1,,,,0
39,"We are a womens group who promote health and further education to its members","Harold Hill Foodbank,No 1 Guardian Business Centre  Farringdon Avenue,Romford  RM3 8FD","Harold Hill Foodbank",True,,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MacfarlanesLLP1&pageUrl=2,,Lincolnshire,,0
40,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-10-13,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-11-27 15/2020-10-22 15/2020-10-22 10/2020-10-22 10/2020-10-21 7/2020-10-21 5/2020-10-15 5/2020-10-15 15/2020-10-14 15/2020-10-14 30/2020-10-13 10/2020-10-13 10/2020-10-13 30/2020-10-13 30/2020-10-13 5/2020-10-13 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MaidenhallPrimarySchool&pageUrl=1,2020-11-27,,,227
41,,"Link Road Depot Link Road,Huyton  Liverpool,Merseyside  L36 6AP","Big Help Project",True,2020-12-16,,"2020-12-24 2/2020-12-18 20/2020-12-18 20/2020-12-18 30/2020-12-18 10/2020-12-18 5/2020-12-17 5/2020-12-17 5/2020-12-17 10/2020-12-17 5/2020-12-17 30/2020-12-16 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NHSKnowsley&pageUrl=1,2020-12-24,,,147
42,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NortonRoadPrimarySchool&pageUrl=1,,,,0
43,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=OliveTreePrimarySchool&pageUrl=1,,,,0
44,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PutteridgeHighSchool1&pageUrl=1,,,,0
45,,"101 Newington Causeway,London  ,  SE1 6BN","The Salvation Army",False,2020-12-13,"The Salvation Army is a registered charity and church working in 121 countries worldwide and is one of the largest and most diverse providers of social welfare in the world. In the UK and Republic of Ireland this work includes more than 800 Salvation Army social service centres and community churches. We provide unconditional friendship, support and very practical help to people in crisis and need and work with children, older people, homeless people and those dealing with drug and/or alcohol addiction. Alongside our work in the UK, The Salvation Army International Development (UK) is part of a world-wide team supporting the battle against poverty in developing countries. The projects we work with are designed by the poor for the poor and we are about enabling and empowering people to build a better future for themselves.","2020-12-24 30/2020-12-23 30/2020-12-23 30/2020-12-21 50/2020-12-21 80/2020-12-21 10/2020-12-21 50/2020-12-20 10/2020-12-20 15/2020-12-19 20/2020-12-19 10/2020-12-18 10/2020-12-18 75/2020-12-18 20/2020-12-18 60/2020-12-18 20/2020-12-17 15/2020-12-17 15/2020-12-17 30/2020-12-17 20/2020-12-16 20/2020-12-16 10/2020-12-15 30/2020-12-15 15/2020-12-13 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RedandWhiteArmy&pageUrl=1,2020-12-24,Lewisham,,740
46,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichmondHillPrimarySchool&pageUrl=1,,,,0
47,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-19,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-23 10/2020-10-23 5/2020-10-21 2/2020-10-21 50/2020-10-19 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RiverBankPrimarySchool&pageUrl=1,2020-10-23,,,78
48,,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",True,,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SamanthaScaife&pageUrl=4,,,,0
49,,"Unit 12, Inspire Bradford Business Park,Newlands Way  Bradford,West Yorkshire  BD10 0JE","Bradford North Foodbank",False,2020-04-17,"Foodbank serving the northern half of Bradford plus Rawdon / Yeadon / Guiseley. Part of the Trussell Trust Foodbank Network. Run by local churches. 1 in 5 parents skip meals to feed children & over 13 million people live below the poverty line in the UK.&nbsp;Our foodbank provides a minimum of three days emergency food & support to local people experiencing crisis. Rising food & fuel prices, static incomes, underemployment & changes to benefits are some of the reasons why increasing numbers are being referred to our foodbank for emergency food.&nbsp; Children make up 40% of those we feed.  We have five distribution centres, located in different population centres within our area.  Each centre is set up as a pop-up cafe providing a warm, secure place for people with food vouchers to relax, receive their food parcel, chat and receive signposting support to help with the reason they need food support.  Here are two quotes from two different centres: ""I was out of work for three weeks, which meant I was only paid sick pay.  I have come to the foodbank [distribution centre] twice and the team here have been fantastic - so kind and understanding.  I will definitely be donating food once I am back on my feet"" ""From start to finish I am met with warm, welcoming, kind people that work here [foodbank distribution centre].  They make me feel at ease, especially loved and that I am important, special.  Our family are so blessed to receive food from here, it has kept us feeling blessed and fed.  The ladies and men here speak in such a loving, caring tone.  Apart from the provisions they help with, this place has been a peaceful sanctuary to me.  Thanks is not enough.  Thank you.""","2020-12-17 40/2020-12-11 2/2020-12-11 10/2020-12-11 10/2020-12-11 5/2020-12-11 10/2020-12-11 5/2020-12-11 2/2020-12-11 20/2020-12-11 5/2020-12-11 10/2020-12-11 2/2020-12-11 50/2020-12-11 3/2020-12-11 5/2020-12-11 5/2020-12-11 1/2020-12-11 5/2020-12-11 10/2020-12-10 5/2020-12-09 5/2020-12-09 5/2020-12-09 20/2020-12-08 20/2020-12-07 10/2020-12-02 112/2020-11-16 10/2020-11-16 20/2020-11-10 50/2020-11-10 15/2020-10-27 50/2020-10-15 10/2020-10-12 10/2020-10-12 20/2020-10-08 80/2020-10-06 10/2020-10-05 10/2020-10-05 15/2020-10-05 5/2020-10-05 5/2020-10-05 20/2020-10-05 15/2020-09-08 20/2020-09-07 30/2020-08-27 15/2020-08-20 50/2020-08-14 30/2020-08-12 10/2020-08-03 5/2020-07-17 30/2020-07-13 20/2020-07-06 20/2020-06-29 15/2020-06-29 10/2020-06-29 10/2020-06-29 5/2020-06-27 30/2020-06-23 50/2020-06-16 30/2020-06-15 10/2020-06-08 15/2020-06-08 30/2020-06-05 30/2020-06-01 50/2020-05-21 10/2020-05-07 30/2020-05-03 50/2020-05-01 20/2020-04-29 10/2020-04-29 15/2020-04-27 10/2020-04-27 10/2020-04-24 30/2020-04-24 10/2020-04-24 30/2020-04-24 20/2020-04-24 15/2020-04-24 10/2020-04-24 15/2020-04-24 20/2020-04-24 15/2020-04-24 100/2020-04-24 10/2020-04-24 5/2020-04-24 30/2020-04-23 20/2020-04-21 100/2020-04-21 30/2020-04-21 100/2020-04-20 30/2020-04-20 15/2020-04-20 15/2020-04-18 20/2020-04-17 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ShipleyCollege&pageUrl=1,2020-12-18,,,2210
50,,"Unit 5 Heron Square,Deans Industrial Estate  Livingston,West Lothian  EH54 8QY","West Lothian Foodbank",True,2017-06-21,"Every day people in the UK go hungry for reasons ranging from redundancy to receiving an unexpected bill on a low income. West Lothian Food bank is a Trussell Trust food bank which provides a minimum of three days emergency food and support to people experiencing crisis. Rising food and fuel prices, static incomes, underemployment and changes to benefits are some of the reasons why increasing numbers are being referred to food banks for emergency food. The Trussell Trust partners with churches and communities to open new food banks nationwide. Our goal is for every person in West Lothian to have a distribution centre within easy reach. Your money pays for essential staff, a warehouse/office and the resourcing of 10 distribution centres across West Lothian. Visit our website regularly for updates on how your money is reaching people in need.","2017-06-21 5",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=wl,2017-06-21,,,5
51,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-09-30,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-29 20/2020-10-24 10/2020-10-02 22/2020-10-01 20/2020-10-01 5/2020-09-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SouthfieldPrimarySchool&pageUrl=1,2020-10-29,,,82
52,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMargaretofScotlandPrimarySchool&pageUrl=1,,,,0
53,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-07,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-11-15 10/2020-10-23 2/2020-10-23 5/2020-10-23 5/2020-10-22 1/2020-10-20 10/2020-10-16 5/2020-10-15 30/2020-10-15 10/2020-10-15 10/2020-10-15 50/2020-10-09 5/2020-10-07 15/2020-10-07 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMartindePorresCatholicPrimarySchool&pageUrl=1,2020-11-15,,,210
54,"The charity raises funds by various means, for example, subscriptions, donations, coffee mornings, etc. These funds are then donated to the local community hospital for the purchase of equipment which may not be budgeted for under the NHS.","Thistledene,Fulbeck  Morpeth,  NE61 3JU","Wansbeck Valley Food Bank",False,2020-10-22,,"2020-11-15 50/2020-10-25 10/2020-10-24 25/2020-10-24 900/2020-10-24 25/2020-10-23 30/2020-10-23 15/2020-10-23 10/2020-10-23 20/2020-10-23 10/2020-10-23 5/2020-10-23 30/2020-10-23 30/2020-10-23 30/2020-10-23 10/2020-10-23 30/2020-10-22 30/2020-10-22 5/2020-10-22 50/2020-10-22 20/2020-10-22 10/2020-10-22 50/2020-10-22 20/2020-10-22 5/2020-10-22 10/2020-10-22 50/2020-10-22 15/2020-10-22 5/2020-10-22 20/2020-10-22 30/2020-10-22 5/2020-10-22 30/2020-10-22 20/2020-10-22 15/2020-10-22 20/2020-10-22 100/2020-10-22 15/2020-10-22 50/2020-10-22 15/2020-10-22 10/2020-10-22 50/2020-10-22 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StephenCockburn&pageUrl=1,2020-11-15,Oxfordshire,"OX14 1ZB",1941
55,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyHighSchool&pageUrl=1,,,,0
56,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyUnitedFC&pageUrl=1,,,,0
57,,"Christ Church,Thorne Road  Doncaster,South Yorkshire  DN1 2HG","Doncaster Foodbank",False,2020-12-18,"Doncaster Foodbank provides a minimum of three days emergency food to people experiencing crisis in Doncaster. We are part of the Trussell Trust food bank network. Those in need are referred to us by front-line care professionals such as social workers, schools and Citizens Advice staff.  We also support people by listening to their stories and signposting them to other services which will help them through their crisis.  Our food bank is now feeding in excess of 5,000 people each year, of which 1 in 3 are children.  The food bank would not be able to function without a fabulous team of volunteers who sort the stock, provide a welcoming face to those in need and take part in supermarket collections  The simple, practical gift of food and support at the point of crisis can change lives.    ","2020-12-26 15/2020-12-24 30/2020-12-24 20/2020-12-23 25/2020-12-22 10/2020-12-22 5/2020-12-21 30/2020-12-21 30/2020-12-20 30/2020-12-20 40/2020-12-20 100/2020-12-20 20/2020-12-19 20/2020-12-19 50/2020-12-19 100/2020-12-19 30/2020-12-19 15/2020-12-19 15/2020-12-19 25/2020-12-19 25/2020-12-19 10/2020-12-19 20/2020-12-19 25/2020-12-18 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SushruthRavishankar&pageUrl=2,2020-12-26,"Plymouth City",,790
58,,"The George Whitefield Centre,107 Great Western Road  Gloucester,  GL1 3NF","Gloucester Foodbank",False,2020-03-09,,"2020-12-06 50/2020-11-27 20/2020-10-23 15/2020-10-06 5/2020-09-12 30/2020-08-28 20/2020-08-10 215/2020-08-10 50/2020-08-10 30/2020-08-07 10/2020-08-06 10/2020-07-30 15/2020-07-30 10/2020-07-30 30/2020-07-30 10/2020-07-29 15/2020-07-29 10/2020-07-29 10/2020-07-29 20/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-07-29 5/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-06-10 25/2020-06-05 10/2020-04-06 10/2020-04-03 10/2020-04-03 10/2020-04-03 10/2020-03-20 68/2020-03-20 68/2020-03-18 122/2020-03-09 122",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=THBCheltenham&pageUrl=1,2020-12-21,"North Somerset, Somerset",,1395
59,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheMeadsPrimarySchool&pageUrl=1,,,,0
