Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,,Centrepoint,"Centrepoint gives homeless young people a chance to turn their lives around, build firm foundations, and prepare for a future where they realise their potential. We support over 10,000 16-25 year olds into a home and a job every year across the UK. The first step in a young person’s journey at Centrepoint is having a place to live. Once they’ve moved in with Centrepoint, we give them a health assessment and plan support for their individual mental and physical health needs. We support them with a plan to reach their educational and career goals through providing work experience, life skills, educational classes, and guidance sessions. We start them on the path to more independence and a job. Centrepoint work to change homeless young people’s lives around, and help them work towards a brighter future. We can only continue our vital work thanks to the support of kind and generous fundraisers such as yourself.  Thank you from everyone at Centrepoint! Want to learn more and get involved? Connect with us:     ",False,2019-12-08,"2021-10-07 50/2021-10-06 50/2021-10-03 30/2021-10-03 20/2021-10-03 30/2021-10-03 20/2021-10-02 20/2021-10-02 100/2021-10-02 50/2021-10-01 50/2021-09-30 20/2021-09-28 50/2021-09-28 25/2021-09-27 10/2021-09-27 50/2021-09-27 25/2021-09-27 50/2021-09-27 30/2021-09-27 10/2021-09-27 50/2021-09-27 10/2021-09-27 15/2021-09-27 15/2021-09-27 50/2021-09-27 25/2021-09-26 25/2021-09-26 50/2021-09-26 30/2021-09-25 30/2021-09-25 15/2021-09-25 15/2021-09-25 50/2021-09-19 30/2021-08-23 15/2021-08-22 50/2021-08-08 30/2021-04-11 25/2020-10-14 15/2020-10-14 15/2020-10-05 30/2020-10-05 50/2020-10-05 30/2020-10-05 10/2020-10-04 50/2020-10-04 30/2020-10-04 50/2020-10-03 15/2020-10-03 30/2020-10-03 10/2020-10-03 50/2020-10-03 30/2020-10-03 100/2020-10-03 30/2020-10-02 30/2020-10-02 100/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 10/2020-08-18 30/2020-08-15 50/2020-07-07 15/2020-04-29 5/2020-04-27 30/2020-04-26 40/2020-03-07 20/2020-03-03 30/2020-03-03 30/2020-03-01 30/2020-02-24 50/2020-02-19 50/2020-02-19 30/2020-02-17 100/2020-02-07 100/2020-01-24 20/2020-01-20 30/2020-01-20 30/2020-01-19 50/2019-12-17 30/2019-12-16 40/2019-12-16 30/2019-12-15 50/2019-12-13 20/2019-12-12 50/2019-12-11 30/2019-12-11 20/2019-12-10 25/2019-12-10 40/2019-12-10 25/2019-12-10 20/2019-12-09 30/2019-12-09 20/2019-12-09 80/2019-12-09 5/2019-12-09 50/2019-12-09 30/2019-12-09 50/2019-12-09 20/2019-12-09 50/2019-12-08 15/2019-12-08 30/2019-12-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Max-raising-funds-for-Centrepoint-VMLM2020&pageUrl=2,2021-10-07,,,4061
,,"Animals in Distress Torbay and Westcountry",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MikeChristian&pageUrl=1,,,,0
,,Threshold,"Threshold is a Swindon based charity for single homeless people providing quality caring services and supportive hostel accommodation with resettlement programmes.     Threshold Strategic Objectives are: 1) To prevent homelessness 2) To alleviate the associated social exclusion of homelessness and actively assist recovery from its effects 3) Influence policy that affects homeless and socially excluded people  We support over 750 people each year. We do this through our street outreach service which helps those sleeping on the Swindon's streets and through our move-on projects and  resettlement hostels.  Welcoming vulnerable homeless people into our projects is only part of our role; preparing them to live independently is just as important. Our sources of income are grants from government and charitable foundations and trusts and licence fee income. However, we also rely upon the continued generosity of members of the public and our supporters just like you. Please help us continue to give homeless people the chance to change.",False,2021-08-24,"2021-08-26 2/2021-08-25 10/2021-08-24 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NCSSwindon&pageUrl=1,2021-08-26,,,127
,,"Railway Children",,False,2020-04-06,"2021-10-27 10/2021-10-24 5/2021-09-30 10/2021-09-28 20/2021-09-27 5/2021-09-24 1/2021-09-23 10/2021-09-09 50/2021-09-08 30/2021-08-26 3/2021-08-25 30/2021-08-04 15/2021-07-30 40/2021-07-27 10/2021-07-26 315/2021-07-23 15/2021-07-22 10/2021-07-21 50/2021-07-19 20/2021-07-15 20/2021-07-15 20/2021-07-14 20/2021-07-02 20/2021-06-04 50/2021-05-18 50/2021-05-14 208/2021-05-11 83/2021-05-10 20/2021-04-22 165/2021-04-21 30/2021-03-11 61/2021-03-03 43/2021-02-12 250/2021-02-08 70/2021-01-21 30/2021-01-08 30/2021-01-06 30/2021-01-06 30/2021-01-06 100/2021-01-06 10/2020-12-29 30/2020-12-24 20/2020-12-23 30/2020-12-22 30/2020-12-22 15/2020-12-22 30/2020-12-22 20/2020-12-21 145/2020-12-21 50/2020-12-21 10/2020-12-21 16/2020-12-18 50/2020-12-18 20/2020-12-17 50/2020-12-17 20/2020-12-16 10/2020-12-16 10/2020-12-15 5/2020-12-15 10/2020-12-15 20/2020-12-14 5/2020-12-14 3/2020-12-14 10/2020-12-14 3/2020-12-12 250/2020-12-11 10/2020-12-11 30/2020-12-11 10/2020-12-11 5/2020-12-11 5/2020-12-11 30/2020-12-11 5/2020-12-11 4/2020-12-11 10/2020-12-11 10/2020-12-11 50/2020-12-10 10/2020-12-10 30/2020-12-10 15/2020-12-10 50/2020-12-09 10/2020-12-09 30/2020-12-09 20/2020-12-09 5/2020-12-09 15/2020-12-08 15/2020-12-02 5/2020-12-01 10/2020-11-30 16/2020-11-30 15/2020-11-23 2/2020-11-18 30/2020-11-05 10/2020-10-30 6/2020-10-30 15/2020-10-18 25/2020-10-13 15/2020-10-10 15/2020-10-09 5/2020-10-08 30/2020-10-05 100/2020-09-10 100/2020-07-16 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 30/2020-07-15 10/2020-07-15 5/2020-07-14 15/2020-07-14 10/2020-07-14 5/2020-07-14 10/2020-07-14 10/2020-07-07 25/2020-07-07 15/2020-07-07 10/2020-07-01 5/2020-06-30 5/2020-06-24 5/2020-06-23 10/2020-06-23 5/2020-06-10 100/2020-06-05 30/2020-06-03 15/2020-06-02 10/2020-06-02 15/2020-06-01 15/2020-05-30 10/2020-05-29 40/2020-05-29 10/2020-05-29 15/2020-05-29 10/2020-05-29 5/2020-05-29 10/2020-05-29 15/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 15/2020-05-29 10/2020-05-29 20/2020-05-29 30/2020-05-28 100/2020-05-28 20/2020-05-28 20/2020-05-28 15/2020-05-28 20/2020-05-28 10/2020-05-27 15/2020-05-27 10/2020-05-27 5/2020-05-27 15/2020-05-27 20/2020-05-23 100/2020-05-19 15/2020-05-18 30/2020-05-15 6/2020-04-26 6/2020-04-24 30/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 10/2020-04-24 10/2020-04-23 30/2020-04-23 15/2020-04-23 10/2020-04-22 5/2020-04-21 20/2020-04-21 20/2020-04-07 20/2020-04-06 20/2020-04-06 30/2020-04-06 10/2020-04-06 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRail&pageUrl=2,2021-10-27,,,5192
,,"Railway Children",,False,2020-10-07,"2021-09-20 20/2021-09-09 30/2021-09-06 20/2021-09-01 15/2021-08-25 20/2021-08-24 30/2021-08-09 30/2021-08-04 20/2021-08-04 20/2021-08-04 50/2021-07-16 10/2021-07-08 40/2021-07-05 15/2021-07-02 15/2021-07-01 10/2021-07-01 15/2021-06-30 50/2021-06-30 50/2021-06-30 67/2021-06-30 20/2021-06-29 50/2021-06-29 30/2021-06-29 140/2021-06-28 20/2021-06-28 10/2021-06-25 20/2021-06-18 20/2021-06-15 10/2021-06-11 60/2021-06-09 20/2021-06-08 15/2021-06-07 20/2021-06-07 15/2021-06-07 15/2021-06-07 50/2021-06-03 20/2021-06-02 10/2021-06-01 10/2021-06-01 20/2021-05-28 10/2021-05-20 30/2021-05-19 15/2021-05-19 10/2021-05-11 10/2021-05-10 15/2021-01-02 5/2020-12-24 20/2020-12-21 15/2020-12-20 20/2020-12-18 20/2020-12-18 20/2020-12-17 10/2020-12-17 5/2020-12-17 20/2020-12-17 3/2020-12-17 3/2020-12-17 50/2020-12-17 15/2020-12-17 10/2020-12-17 30/2020-12-17 10/2020-12-17 30/2020-12-17 3/2020-12-17 5/2020-12-17 3/2020-12-17 10/2020-12-16 2/2020-12-16 5/2020-12-16 30/2020-12-16 30/2020-12-16 3/2020-12-16 5/2020-12-16 30/2020-12-16 5/2020-12-16 20/2020-12-16 5/2020-12-16 20/2020-12-16 10/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 5/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 3/2020-12-16 10/2020-12-16 30/2020-12-16 30/2020-12-16 15/2020-12-16 15/2020-12-16 15/2020-12-16 30/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 10/2020-12-16 30/2020-12-16 3/2020-12-16 50/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 30/2020-12-16 5/2020-12-16 3/2020-12-16 30/2020-12-16 3/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 10/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 30/2020-12-16 5/2020-12-16 15/2020-12-16 30/2020-12-16 30/2020-12-15 5/2020-12-15 10/2020-12-15 5/2020-12-11 3/2020-12-11 10/2020-12-11 15/2020-12-11 15/2020-12-10 10/2020-12-10 20/2020-12-10 20/2020-12-10 30/2020-12-10 10/2020-12-10 15/2020-12-10 5/2020-12-10 5/2020-12-10 5/2020-12-03 20/2020-10-15 5/2020-10-13 20/2020-10-13 10/2020-10-13 10/2020-10-13 10/2020-10-12 10/2020-10-12 10/2020-10-12 15/2020-10-12 5/2020-10-12 3/2020-10-12 5/2020-10-12 15/2020-10-12 10/2020-10-09 20/2020-10-09 5/2020-10-09 10/2020-10-09 10/2020-10-08 20/2020-10-08 5/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 2/2020-10-08 15/2020-10-08 1/2020-10-08 2/2020-10-08 5/2020-10-08 15/2020-10-08 15/2020-10-08 20/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 30/2020-10-08 15/2020-10-07 3/2020-10-07 3/2020-10-07 3",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRailSouthernRegion&pageUrl=1,2021-09-20,,,3251
,,"Windsor Homeless Project","  The Windsor Homeless Project  Enabling homeless and vulnerable people to rebuild their lives.  Our ambition is that every person in our community should have the chance to live a settled, self-supporting and fulfilling life.   We are here to provide a mixture of immediate and long term support to anyone who reaches out for help.  Most of our clients meet us at our drop-in day centre, which is open to anyone. Guests will be greeted with a warm welcome from our wonderful volunteers, a delicious hot meal, and the chance to ask for help.  We will then work with our clients, empowering them to work towards their own goals - whatever they may be - and taking the steps they need to, to rebuild their lives. This might include finding housing, finding employment or voluntary work, working towards better financial health, improving their health, or improving relationships. Whatever it is, we are here to support.  We could not be here without the fantastic support of our local community. Whether you're able to donate just once, or to donate once a month - thank you.  All our Supporters who donate on a monthly basis receive news and updates on how your generous donations have been used to help engage, empower, and rebuild the lives of some of the most vulnerable people in our community.  For more information, please feel free to drop us a line at info@windsorhomelessproject.org    Thank you.  ",False,2021-09-14,"2021-10-15 30/2021-10-01 15/2021-09-27 50/2021-09-15 25/2021-09-15 50/2021-09-14 30/2021-09-14 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NickRoberts43&pageUrl=2,2021-10-15,,,265
,,"Windsor Homeless Project","  The Windsor Homeless Project  Enabling homeless and vulnerable people to rebuild their lives.  Our ambition is that every person in our community should have the chance to live a settled, self-supporting and fulfilling life.   We are here to provide a mixture of immediate and long term support to anyone who reaches out for help.  Most of our clients meet us at our drop-in day centre, which is open to anyone. Guests will be greeted with a warm welcome from our wonderful volunteers, a delicious hot meal, and the chance to ask for help.  We will then work with our clients, empowering them to work towards their own goals - whatever they may be - and taking the steps they need to, to rebuild their lives. This might include finding housing, finding employment or voluntary work, working towards better financial health, improving their health, or improving relationships. Whatever it is, we are here to support.  We could not be here without the fantastic support of our local community. Whether you're able to donate just once, or to donate once a month - thank you.  All our Supporters who donate on a monthly basis receive news and updates on how your generous donations have been used to help engage, empower, and rebuild the lives of some of the most vulnerable people in our community.  For more information, please feel free to drop us a line at info@windsorhomelessproject.org    Thank you.  ",True,2021-09-24,"2021-10-16 20/2021-10-16 15/2021-10-15 30/2021-10-15 20/2021-10-15 100/2021-10-15 20/2021-10-15 12/2021-10-14 25/2021-10-14 15/2021-10-11 10/2021-10-11 10/2021-10-09 7/2021-10-09 100/2021-10-08 10/2021-10-07 8/2021-10-07 10/2021-10-07 20/2021-10-02 15/2021-09-25 20/2021-09-24 32",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PaulGrant28&pageUrl=2,2021-10-16,,,499
,,"Julian House","Julian House is the leading provider of services to single homeless men and women across the South West. Although Julian House is not a large organisation the challenge that faces it is significant. Providing a bed is the relatively easy part of its work. Much more difficult is the task of identifying why its clients are in this situation and then finding the right solutions.",False,2021-08-17,"2021-09-27 15/2021-09-27 25/2021-09-25 20/2021-09-07 20/2021-08-18 10/2021-08-18 50/2021-08-18 15/2021-08-18 50/2021-08-18 50/2021-08-17 10/2021-08-17 50/2021-08-17 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PeteColegate&pageUrl=1,2021-09-27,,,350
,,Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",False,2021-09-08,"2021-10-04 10/2021-09-27 20/2021-09-26 25/2021-09-26 15/2021-09-22 15/2021-09-22 30/2021-09-21 50/2021-09-21 10/2021-09-20 30/2021-09-19 30/2021-09-18 20/2021-09-17 5/2021-09-14 10/2021-09-14 10/2021-09-14 10/2021-09-14 5/2021-09-14 10/2021-09-11 15/2021-09-09 10/2021-09-08 15/2021-09-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardMash&pageUrl=1,2021-10-04,,,375
,,Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardMash&pageUrl=2,,,,0
,,Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardMash&pageUrl=3,,,,0
,,Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2021-07-17,"2021-07-17 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RyhannSmart&pageUrl=1,2021-07-17,,,15
,,"Bournemouth Young Men's Christian Association","We believe in helping people build a better future – help us combat youth homelessness and enable positive change for young people’s lives. YMCA Bournemouth enables people to develop their full potential in mind, body and spirit. We also support vulnerable people by creating supportive communities where everyone can truly belong, contribute & thrive. The YMCA’s vision is of an inclusive Christian Movement, transforming communities so that everyone truly belongs, contributes and thrives. Here at the YMCA there are a diverse range of programmes helping to serve the needs of the local community from housing, youth work and children’s work to health and fitness. We support children, young people and their families to become all that they can be. The YMCA helps some of the most vulnerable people facing homelessness and provides a safe place to stay with holistic support. Our residents are from all different backgrounds – here is an interview with an Ex-Military Personnel who suffered from Post-Traumatic Stress Disorder and had to leave the army finding himself homeless. Anyone could suddenly find themselves unable to work and YMCA are there to offer a safe place to stay with holistic support needed to return to independent living",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RyleaPollock&pageUrl=1,,,,0
,,Stay,,False,2019-11-22,"2021-10-09 20/2021-10-05 50/2021-06-24 30/2021-03-01 50/2021-01-29 20/2021-01-07 250/2021-01-07 250/2021-01-01 15/2021-01-01 20/2020-12-28 15/2020-12-28 10/2020-12-27 10/2020-12-24 30/2020-12-24 10/2020-12-23 30/2020-12-23 30/2020-12-22 100/2020-12-22 10/2020-12-21 15/2020-12-21 20/2020-12-21 25/2020-12-21 10/2020-12-21 30/2020-12-19 30/2020-12-18 10/2020-12-16 30/2020-12-16 20/2020-12-13 50/2020-12-12 30/2020-12-11 15/2020-12-11 10/2020-12-10 20/2020-12-09 10/2020-12-09 30/2020-07-01 10/2019-12-31 20/2019-12-31 20/2019-12-02 10/2019-11-22 10/2019-11-22 5","https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=homeless.telford.gov &pageUrl=1",2021-10-09,,,1530
,,Shelter," We work to alleviate the distress caused by homelessness and bad housing by giving advice, information and advocacy to people in housing need, and by campaigning for lasting political change to end the housing crisis for good.   Shelter will help anyone with a housing problem, whether they are a home-owner struggling to pay their mortgage, a tenant in conflict with their landlord or a homeless person looking for a roof over their head. Our housing experts give advice and support by phone or email, or face-to-face at our network of housing aid centres and in county courts and outreach centres.   We also have specialist projects that provide long term support to people who are trying to escape bad housing and homelessness.   Shelter tackles the root causes of bad housing by lobbying government and local authorities for new laws and policies, and more investment, to improve the lives of homeless and badly housed people.  Our influential campaigns bring aspects of bad housing to the attention of the media and the public, who  help us fight for solutions.   Shelter believes that everybody needs a home in a place they can thrive. Our work won’t stop until there is a home for everyone.",True,2021-01-06,"2021-09-21 20/2021-09-11 30/2021-09-07 50/2021-09-07 100/2021-02-06 30/2021-01-06 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TeodoraKostadinova&pageUrl=1,2021-09-21,,,280
,,"Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",False,2020-02-10,"2021-07-02 30/2021-07-01 10/2021-06-30 20/2021-06-28 26/2021-06-27 20/2021-06-25 20/2021-06-22 80/2020-12-18 250/2020-12-09 15/2020-12-01 20/2020-11-04 85/2020-10-06 160/2020-09-22 10/2020-09-17 10/2020-06-25 10/2020-04-30 5/2020-04-30 10/2020-04-29 5/2020-04-29 15/2020-04-27 15/2020-02-24 45/2020-02-10 70/2020-02-10 41",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=UnoCharityOfTheYear&pageUrl=1,2021-07-02,,,977
,,"One Big Family - Helping The Homeless","Thank you for visiting our profile. One Big Family - Helping the Homeless help those who are homeless or in need. We operate in Medway, Maidstone and Yorkshire. We offer on street outreach giving food, sleeping bags, drinks, hygeine items etc.  We assist people with appointments for housing, benefits, addiction etc aswell as signposting to other services. In Medway we run a homeless Emergency Winter Refuge in Chatham which provides a safe place to stay and support to rough sleepers every Friday/Saturday and Sunday plus any night where the temperature is forecast zero degrees or below.  Over the last 2 years we have provided over 2000 beds.",False,2021-09-11,"2021-10-18 10/2021-10-16 10/2021-10-14 30/2021-10-11 10/2021-10-11 5/2021-10-11 10/2021-10-11 30/2021-10-10 20/2021-10-10 10/2021-10-10 15/2021-10-10 20/2021-10-10 10/2021-10-10 5/2021-10-10 10/2021-10-09 10/2021-10-09 10/2021-10-09 10/2021-10-09 20/2021-10-09 15/2021-10-08 50/2021-10-08 15/2021-10-07 15/2021-10-07 5/2021-10-07 10/2021-10-03 20/2021-10-01 10/2021-10-01 10/2021-10-01 5/2021-10-01 20/2021-09-26 10/2021-09-26 20/2021-09-26 15/2021-09-25 10/2021-09-25 5/2021-09-25 20/2021-09-25 10/2021-09-14 27/2021-09-12 10/2021-09-11 20/2021-09-11 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=VikiandGeeta&pageUrl=2&isTeam=true,2021-10-18,,,722
,,"The Friends Of The Connection at St. Martin-in-the-fields",,False,2021-07-03,"2021-09-06 35/2021-08-31 30/2021-08-31 15/2021-08-30 20/2021-08-30 10/2021-08-29 20/2021-08-28 30/2021-08-28 100/2021-08-27 30/2021-08-27 20/2021-08-25 20/2021-08-20 30/2021-08-17 30/2021-08-17 30/2021-08-15 50/2021-08-15 50/2021-08-09 75/2021-08-05 15/2021-08-03 15/2021-07-07 15/2021-07-05 30/2021-07-05 20/2021-07-04 5/2021-07-03 30/2021-07-03 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WillandJacob-cycle&pageUrl=1,2021-09-06,,,965
,,"Berkshire MS Therapy Centre","We support the health and wellbeing of local people living with Multiple Sclerosis.  For over 30 years we have offered therapies that help our members manage the symptoms of the condition.  Your donation will help to ensure support is available to those who really need it.  Our services include: ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ahmedtahir&pageUrl=1,,,,0
,,"Bournemouth Young Men's Christian Association","We believe in helping people build a better future – help us combat youth homelessness and enable positive change for young people’s lives. YMCA Bournemouth enables people to develop their full potential in mind, body and spirit. We also support vulnerable people by creating supportive communities where everyone can truly belong, contribute & thrive. The YMCA’s vision is of an inclusive Christian Movement, transforming communities so that everyone truly belongs, contributes and thrives. Here at the YMCA there are a diverse range of programmes helping to serve the needs of the local community from housing, youth work and children’s work to health and fitness. We support children, young people and their families to become all that they can be. The YMCA helps some of the most vulnerable people facing homelessness and provides a safe place to stay with holistic support. Our residents are from all different backgrounds – here is an interview with an Ex-Military Personnel who suffered from Post-Traumatic Stress Disorder and had to leave the army finding himself homeless. Anyone could suddenly find themselves unable to work and YMCA are there to offer a safe place to stay with holistic support needed to return to independent living",True,2021-10-20,"2021-10-21 5/2021-10-21 2/2021-10-21 50/2021-10-20 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=joshwoolley&pageUrl=1,2021-10-21,,,87
,,"Cancer Research UK","About Cancer Research UK Cancer Research UK is the world's leading charity dedicated to beating cancer through research. Over half of all cancer research in the UK is carried out by our scientists. We have discovered new ways to prevent, diagnose and treat cancer that together have saved millions of lives across the world.  We have been at the heart of the progress that has already seen survival rates double in the last thirty years. But one in three of us will still get cancer at some point in our lives. Our groundbreaking work, funded entirely by the public, will help ensure that millions more people will survive.   ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=pleasehelppaul,,,,0
