Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Bramble’s Pet Food Bank ","Plymouth, South West England, United Kingdom",https://www.gofundme.com/f/maxprb-pet-food-donations,2000,1535,2021-10-01,2020-09-03,,,65,"2021-10-01 5/2021-09-27 5/2021-09-09 25/2021-03-31 30/2021-02-17 30/2021-02-05 20/2021-02-05 490/2021-02-04 20/2021-02-04 30/2021-02-04 10/2021-01-15 5/2021-01-15 5/2021-01-08 10/2021-01-04 20/2020-12-07 50/2020-12-07 10/2020-12-05 40/2020-12-04 10/2020-11-27 25/2020-11-19 5/2020-11-19 10/2020-11-19 15/2020-11-19 5/2020-11-19 5/2020-11-07 5/2020-11-06 5/2020-11-06 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-04 50/2020-10-30 20/2020-10-28 10/2020-10-24 30/2020-10-23 20/2020-10-16 20/2020-10-14 10/2020-10-13 20/2020-10-07 10/2020-10-07 10/2020-10-07 10/2020-10-06 15/2020-10-04 30/2020-09-29 10/2020-09-28 20/2020-09-24 10/2020-09-23 20/2020-09-23 5/2020-09-21 20/2020-09-15 50/2020-09-15 50/2020-09-07 20/2020-09-07 50/2020-09-06 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 20/2020-09-04 10/2020-09-04 10","I am setting up a pet food bank to help people who have furry loved ones and are struggling to feed them in these challenging times. I am looking for donations to help kick start this campaign to buy some much needed pet food. Thank you all so much for your donations to date. We are supporting 20-30 households a week now so this money is very much needed to buy in pet food. Thank you ",False
" CDW Food Bank ","Newcastle Upon Tyne, North East England, United Kingdom",https://www.gofundme.com/f/cdw-food-bank,1000,185,2021-10-24,2020-10-14,,,11,"2021-10-24 20/2021-10-23 20/2020-10-27 20/2020-10-23 10/2020-10-23 20/2020-10-21 20/2020-10-20 15/2020-10-19 10/2020-10-16 10/2020-10-15 20/2020-10-15 20","Our Go Fund was started last year  due to increased demand for food bank  we have reactivated our funding platform as of 23 October 2021  we previously raised £145 last year and we need your support again. Our efforts to combat food poverty is ongoing and every little bit helps. Below is a brief story of what we do in the community   CDW Food Bank  we are in the heart of the community in Outer West  Newcastle Upon Tyne  We are here to ensure that parents don’t have to skip meals so their children don’t go without  we would like the whole family to be able to sit at the table and eat together. We don’t judge your circumstances or how you have fallen on hard times  we are here to help however we can and It’s OK to ask for help. While we endeavor to source a continued food supply to support those in need. Sometimes items may run short and we will look to purchasing those items so that we can fulfill our promise at CDW Food Bank. This is why we have now set up CDW Food Bank’s Go Fund to run alongside other fundraising initiatives that we will hold in the community. If this pandemic has taught us anything  it’s that we will get through these hard times together as a community. Alongside our campaign to end food poverty  we have a Christmas Hamper drive as well as our toy drive for Christmas.     Thank You for your donation and continued support ",False
" The Sincil Foodbank ","Lincoln, East Midlands, United Kingdom",https://www.gofundme.com/f/the-sincil-foodbank,2500,1675,2021-10-10,2019-08-16,,,53,"2021-10-10 20/2021-10-03 10/2021-10-03 20/2021-09-27 20/2021-09-16 30/2021-09-06 20/2021-08-22 20/2021-08-22 25/2021-08-17 10/2021-08-17 25/2021-08-16 50/2021-08-16 10/2021-08-03 25/2021-08-03 10/2021-08-02 20/2021-04-22 20/2021-01-11 200/2020-12-10 11/2020-12-07 50/2020-12-01 20/2020-11-19 50/2020-11-01 20/2020-10-26 100/2020-10-05 20/2020-06-13 40/2020-06-11 100/2020-06-05 100/2020-05-21 10/2020-05-14 30/2020-05-14 20/2020-05-05 10/2020-05-02 5/2020-04-22 20/2020-04-01 20/2020-03-31 5/2020-03-24 9/2020-03-20 21/2020-03-20 10/2020-03-20 10/2020-03-20 100/2020-03-20 50/2020-03-20 10/2020-03-19 30/2020-03-19 100/2020-03-19 10/2020-03-19 100/2020-03-19 9/2020-03-19 5/2020-03-19 10/2020-03-19 10/2020-03-19 10/2020-03-19 5/2020-03-19 10","In some areas of Lincolnshire 2 in 5 children face the fact they may not get a hot meal that day.     The Sincil Food bank has been set up to halt the hunger in Lincolnshire.     All donations to this cause will stay in the Lincolnshire area.    Proceeds will go towards benefiting those in crisis who cannot afford a hot meal or the most basic of sanitary products.     They need our help.    Follow us on twitter @sincilfoodbank or facebook /sincilfoodbank",False
" Coatbridge Community Foodbank ","Coatbridge, Scotland, United Kingdom",https://www.gofundme.com/f/coatbridge-community-foodbank,7500,5501,2021-10-10,2020-08-31,,,62,"2021-10-10 50/2021-10-08 20/2021-08-25 30/2021-04-23 10/2021-04-09 1000/2021-03-27 20/2021-03-25 30/2021-03-24 20/2021-03-24 50/2021-03-14 100/2021-02-19 20/2021-02-17 10/2021-02-12 20/2021-01-29 15/2021-01-28 175/2021-01-25 25/2021-01-24 30/2021-01-15 25/2021-01-15 100/2021-01-07 20/2021-01-05 20/2021-01-05 50/2021-01-04 50/2021-01-02 50/2020-12-29 50/2020-12-24 150/2020-12-24 50/2020-12-23 30/2020-12-23 20/2020-12-21 25/2020-12-19 20/2020-12-19 50/2020-12-18 280/2020-12-16 50/2020-12-15 326/2020-12-11 10/2020-12-08 1360/2020-12-06 50/2020-12-05 20/2020-12-04 25/2020-12-04 10/2020-11-28 50/2020-11-26 30/2020-11-14 10/2020-10-30 100/2020-10-28 100/2020-10-25 100/2020-10-24 20/2020-10-22 25/2020-10-21 40/2020-10-08 20/2020-10-01 250/2020-09-28 60/2020-09-12 50/2020-09-02 10/2020-09-01 20/2020-09-01 20/2020-09-01 20/2020-09-01 20/2020-09-01 50/2020-08-31 20/2020-08-31 20","The Coatbridge Community food bank aims to help support local people in times of need. While we do our best to keep our running costs as low as possible we appreciate any financial support to help us meet these & keep our food bank open & able to serve it's community.",False
" Margate Independent Foodbank CIC Need your support ","Margate, South East England, United Kingdom",https://www.gofundme.com/f/27iazq10mo,2000,1760,2021-10-22,2020-11-28,,,28,"2021-10-22 35/2021-10-22 50/2021-10-22 20/2021-04-23 45/2021-03-11 20/2021-02-22 20/2021-02-16 200/2021-02-14 20/2021-02-03 35/2021-01-26 100/2021-01-23 200/2021-01-19 200/2021-01-17 20/2021-01-16 35/2021-01-14 30/2021-01-14 100/2021-01-13 15/2021-01-13 30/2021-01-13 40/2021-01-12 30/2021-01-12 30/2021-01-07 50/2020-12-28 40/2020-12-16 50/2020-12-14 20/2020-12-12 200/2020-12-12 100/2020-11-28 25","Why food banks need financial donations  too   The answer is that your food donation is definitely helpful  but you shouldn’t forget about giving cash as well (if you can). “We could not distribute the amount of food that we do to the communities that we do without raising food from community members ” says John Finnegan   director of Margate Independent Foodbank Community Interest Company . That’s because the cost of purchasing the food their users need far exceeds their operating budget from donations.   But canned goods are not enough. says food banks like Margate Independent Foodbank desperately need financial donations too  for several reasons. The first is to pay running costs to run the operation. “There’s a whole infrastructure that’s required to make sure  beyond just receiving the donation  that food is safely processed and distributed into our community ” he says. Money is also a good donation option because the vast amount of food donations arrive between November and Christmas  and having cash on hand helps them buy food during the remaining months  since people are hungry year-round. It also helps them buy supplies to meet specific clients’ needs  such as culturally appropriate foods. In addition  food banks are able to look for discounts and purchase food at wholesale  which means they are able to get more out of that Pound than a person shopping retail probably could.   ",False
" Leyland Food Bank ","Lostock Hall, North West England, United Kingdom",https://www.gofundme.com/f/leyland-food-bank,1000,1721,2021-10-05,2020-11-27,,,33,"2021-10-05 20/2021-10-02 40/2021-09-28 25/2021-09-23 10/2021-09-18 200/2021-09-16 10/2021-09-16 30/2021-09-16 25/2021-09-15 5/2021-09-15 10/2021-09-13 10/2021-09-13 40/2021-08-31 10/2021-08-10 200/2021-07-07 50/2021-07-05 30/2021-05-31 40/2021-04-21 9/2021-04-21 10/2021-04-09 30/2021-03-17 10/2021-03-04 20/2021-02-08 500/2021-02-04 12/2021-01-28 30/2021-01-23 100/2021-01-12 100/2021-01-02 20/2020-12-22 25/2020-12-11 50/2020-12-06 20/2020-12-03 20/2020-12-01 10","We set up this page to make fundraising and donating easier (although we still accept Paypal donations via our Facebook page - link below - as well). We are all volunteers  so every penny donated gets used to help the people of Leyland who need it most.     Food donations are always most welcome  but they are sometimes not practical for people  while cash donations are a great help  as they mean not only we can buy in particular items when we run short of them   to help make up balanced parcels  they also act as a much-needed fall-back fund when food donations are low  so we can still maintain our service every week.    If you do choose to donate to this fundraiser  please accept our deepest thanks and gratitude  on behalf of ourselves and all the people we help. If you decide not to  then thanks for looking anyway.    Stay safe and well everybody. XXX    Facebook link: https://www.facebook.com/leylandfoodbank/",False
" Raise the Rent for Canterbury Food Bank ","Canterbury, South East England, United Kingdom",https://www.gofundme.com/f/raise-the-rent-for-canterbury-food-bank,16000,11746,2021-08-27,2021-05-13,"Canterbury Food Bank","Registered nonprofitDonations eligible for Gift Aid.",43,"2021-08-27 18/2021-08-09 10/2021-07-23 18/2021-07-21 20/2021-07-16 1000/2021-06-25 45/2021-06-25 18/2021-06-24 5/2021-06-23 20/2021-06-23 20/2021-06-15 24/2021-06-15 15/2021-06-11 1333/2021-06-11 5000/2021-05-29 10/2021-05-28 2000/2021-05-21 1000/2021-05-19 200/2021-05-17 50/2021-05-17 100/2021-05-15 20/2021-05-15 18/2021-05-15 10/2021-05-15 20/2021-05-15 20/2021-05-15 20/2021-05-15 75/2021-05-14 100/2021-05-14 20/2021-05-14 22/2021-05-14 50/2021-05-14 25/2021-05-14 20/2021-05-14 20/2021-05-14 100/2021-05-14 50/2021-05-14 50/2021-05-14 25/2021-05-14 100/2021-05-14 50/2021-05-14 10/2021-05-14 10/2021-05-14 5","Over the pandemic  Canterbury Food Bank has supported thousands of local residents facing food insecurity. Now  we need your support more than ever.    Due to massive demand and the end of the lease on our current Warehouse we are moving to a brand new home that will help us increase our capacity and speed up our operations  helping us to continue to put food donated by the community straight into the hands of those who need it.     This is an exciting chapter in Canterbury Food Bank’s history  and a brilliant opportunity for us to grow and change in response to new challenges. But it is also an expensive chapter; our previous premises were occupied on a peppercorn lease of £10 a month  so by paying the market rate for a suitable property our rental costs have been multiplied 133 times.     We are asking our community to help us raise a year of rent - £16 000 - up front so that all other funds can be used to buy and deliver food. Please donate and share this appeal widely to secure the future of the Food Bank as a key charity in the district.     PRESS RELEASE -    Canterbury Food Bank today launched a campaign to help pay for its new building - after its rent multiplied 133 times.     The charity is moving to another warehouse  specially converted to suit its needs  because the lease on its current premises has come to an end.    CFB had been paying a peppercorn rent of £10 a month for the old building  but will now have to pay market rate of £16 000 a year.     Its Raise the Rent campaign aims to cover the rental costs so that all other funds can be used to buy and deliver food. The new  bigger warehouse  near Whitstable  secures the future of CFB as a key charity in the district.     Demand in the past 12 months has at times more than trebled year-on-year and in December it provided enough food to make more than 10 000 meals.     The economic downturn caused by the Covid-19 crisis  and the uncertainty of Brexit  are the main reasons behind the spike.    The charity has signed a five-year lease on the 3 780 square foot  two storey warehouse  which will be used to store donations of food and as an office.     CFB chair Martin Ward said: “We’re pleased and relieved to have secured our long-term future at a time when our services have never seen such high demand.     “It has become clear over the past year that  even more than ever  a backstop is needed to help those who can not afford food.     “We are that backstop and it is our intention to remain so for as long as we are required.     “These are difficult times for many people and we ask the public to help us support those most in need.”    CFB provides emergency three-day food parcels to individuals and families in financial need across Canterbury  Whitstable  Herne Bay and surrounding villages.    It has donation baskets in all leading supermarkets including Sainsbury’s  Tesco  Asda and Morrisons  where people can leave dried or tinned food items. ",False
" Ramsbottom Pantry food bank ","Ramsbottom, North West England, United Kingdom",https://www.gofundme.com/f/ramsbottom-pantry-food-bank,2000,1687,2021-10-25,2021-03-01,,,44,"2021-10-25 40/2021-10-15 40/2021-10-14 10/2021-10-08 100/2021-10-08 100/2021-10-01 25/2021-09-30 25/2021-09-30 50/2021-09-30 20/2021-09-30 30/2021-09-30 10/2021-09-29 20/2021-09-28 10/2021-08-22 30/2021-07-28 60/2021-06-22 30/2021-05-25 30/2021-05-03 50/2021-04-29 40/2021-04-05 50/2021-04-05 20/2021-04-03 10/2021-04-01 12/2021-03-31 140/2021-03-30 10/2021-03-30 5/2021-03-30 15/2021-03-29 20/2021-03-29 10/2021-03-29 20/2021-03-29 50/2021-03-29 20/2021-03-29 20/2021-03-29 20/2021-03-29 15/2021-03-29 100/2021-03-27 100/2021-03-24 30/2021-03-13 170/2021-03-13 20/2021-03-13 20/2021-03-06 20/2021-03-05 50/2021-03-05 20","We are a voluntary food pantry based in Ramsbottom. Our function is to be the arms that reach out to the community directly. We are a completely donation driven food pantry who rely on the generosity of the local community to help those who need it.    The COVID-19 pandemic has brought unprecedented challenges to so many peoples lives and has truly highlighted how anybody can be in need of emergency food at anytime. There is no 'type' of person. When a crisis hits we aim to bridge the gap and offer our support. Whether you have been furloughed  had your hours reduced  lost your job  waiting on a Universal Credit payment or had unexpected additional expenses we are here to help.",False
" Lafenwa food bank ","London, Greater London, United Kingdom",https://www.gofundme.com/f/lafenwa-food-bank,1000,316,2021-08-19,2020-06-10,,,16,"2021-08-19 40/2020-10-15 70/2020-07-27 9/2020-07-11 10/2020-07-09 9/2020-07-08 17/2020-07-03 9/2020-07-03 9/2020-07-02 17/2020-06-28 10/2020-06-19 18/2020-06-18 10/2020-06-17 10/2020-06-15 8/2020-06-10 20/2020-06-10 50","I am raising money because this is my former primary school and the children here cant come to school because their parents cant afford to send them. My aim is to be able to send money to help this kids. This is a village and they are very poor. The money would be used to help them with new school uniform build a new school  get them equipdment and help pay for there school fees. This support will mean a lot to me because they wont have to miss days of school because their parents cant pay and they would not have to walk bare footed to school. Iwould be extremely grateful for the help because it means a lot to me and these kids because my mum didnt have enough money to send me to school and i had to walk bare footed to school. If this works out i would be extremely grateful because this is out of love care and respect and it would be appreciated a lot these kids would have a great future and a wonderful life. Iwant to make an impact in many childrens life.",False
" Inchgarth Foodbank & support project appeal","Aberdeen, Scotland, United Kingdom",https://www.gofundme.com/f/Inchgarth-foodbank-support-project-appeal-2021,5000,7387,2021-10-29,2020-06-16,,,132,"2021-10-29 20/2021-10-29 30/2021-10-28 20/2021-10-27 20/2021-10-02 50/2021-07-03 10/2021-06-05 5/2021-05-08 30/2021-04-21 30/2021-03-18 10/2021-03-09 20/2021-03-04 31/2021-03-04 200/2021-03-03 50/2021-02-18 10/2021-02-18 20/2021-02-12 20/2021-02-12 20/2021-02-11 30/2021-02-05 50/2021-02-04 10/2021-02-04 20/2021-02-03 20/2021-02-03 10/2021-02-02 9/2021-02-02 100/2021-02-02 30/2021-02-01 30/2021-01-26 20/2021-01-26 50/2021-01-25 50/2021-01-24 40/2021-01-21 20/2021-01-21 20/2021-01-21 20/2021-01-21 18/2021-01-20 100/2021-01-20 90/2021-01-20 10/2021-01-20 5/2021-01-20 20/2021-01-20 45/2021-01-19 20/2021-01-14 60/2021-01-13 40/2021-01-11 20/2020-12-26 10/2020-12-14 100/2020-12-01 10/2020-11-25 10/2020-11-19 20/2020-11-09 15/2020-11-06 10/2020-11-04 40/2020-11-01 5/2020-10-29 50/2020-09-26 20/2020-09-02 50/2020-08-31 25/2020-08-29 10/2020-08-28 20/2020-08-23 100/2020-08-21 200/2020-08-19 20/2020-08-18 25/2020-08-17 20/2020-08-16 20/2020-08-15 1000/2020-08-11 20/2020-08-10 25/2020-08-10 20/2020-08-08 20/2020-08-06 10/2020-08-06 5/2020-08-06 25/2020-07-19 50/2020-07-17 10/2020-07-17 20/2020-07-17 20/2020-07-15 10/2020-07-14 10/2020-07-10 50/2020-07-09 50/2020-07-09 10/2020-07-05 100/2020-07-03 30/2020-07-02 20/2020-07-02 50/2020-06-30 200/2020-06-29 10/2020-06-28 20/2020-06-28 20/2020-06-27 10/2020-06-26 9/2020-06-24 25/2020-06-24 50/2020-06-24 40/2020-06-24 50/2020-06-23 50/2020-06-23 10/2020-06-23 50/2020-06-23 20/2020-06-23 100/2020-06-22 2000/2020-06-22 20/2020-06-22 90/2020-06-22 10/2020-06-22 10/2020-06-22 10/2020-06-21 10/2020-06-19 10/2020-06-18 120/2020-06-18 100/2020-06-18 5/2020-06-18 10/2020-06-18 10/2020-06-18 100/2020-06-17 50/2020-06-17 15/2020-06-17 15/2020-06-17 15/2020-06-17 50/2020-06-17 5/2020-06-17 45/2020-06-17 10/2020-06-17 20/2020-06-17 20/2020-06-17 5/2020-06-17 20/2020-06-17 30/2020-06-17 20/2020-06-17 10","DONATIONS FOR OUR FOODBANK AND SUPPORT SERVICE.  (Please support and please share)    Inchgarth has now launched the second phase of our gofundme campaign to support people during the covid-19 pandemic following your wonderful support during 2020.  We know that for many families  individuals  and businesses that things are extremely tough just now  but for those who may be able to donate a couple of pounds  then we would be hugely grateful for your support that will allow us to help those most in need.    People can donate directly via this gofundme appeal page  or if you prefer  we can accept donations of non perishable food items directly at the centre Monday to Friday 10am-5pm.    Over the last 12 months your support and wonderful donations have not only helped to sustain our organisation  but it's helped a tremendous amount of families and individuals in their greatest hour of need  and your support really has made a massive impact on their lives.    Our support project  which the foodbank is one stand of  is helping not only people in Garthdee  but 14 other communities in Aberdeen south  while we are helping many organisations to support their clients too. The need is real  the need is genuine  and every penny of your support sustains and supports.    No matter how small your donation may be  whether it's one pound  or one tin of food  it's hugely appreciated and makes a difference and we are hugely grateful  as are those benefitting from your generosity.     Thank you for all of the support during 2020  it's been amazing  and now in 2021 we strive to ensure no one slips through the net with your support.  THANK YOU FROM TEAM INCHGARTH.        ",False
" Ivybridge Foodbank ","Ivybridge, South West England, United Kingdom",https://www.gofundme.com/f/ivybridge-foodbank,1000,9720,2021-10-29,2020-04-11,,,201,"2021-10-29 20/2021-10-27 100/2021-09-16 50/2021-09-03 50/2021-07-09 5/2021-07-07 150/2021-06-19 200/2021-05-12 100/2021-05-11 156/2021-05-03 50/2021-04-12 100/2021-04-04 100/2021-04-01 25/2021-03-27 50/2021-03-19 50/2021-03-03 10/2021-03-02 50/2021-02-24 500/2021-02-23 100/2021-02-22 50/2021-02-21 20/2021-02-19 20/2021-02-14 50/2021-02-11 10/2021-02-06 20/2021-02-04 50/2021-02-01 22/2021-01-27 50/2021-01-26 100/2021-01-26 25/2021-01-22 20/2021-01-14 45/2021-01-08 20/2021-01-08 50/2021-01-08 95/2020-12-27 200/2020-12-24 10/2020-12-23 20/2020-12-23 100/2020-12-23 50/2020-12-23 80/2020-12-22 100/2020-12-22 250/2020-12-21 250/2020-12-21 10/2020-12-21 100/2020-12-20 20/2020-12-20 20/2020-12-19 30/2020-12-18 40/2020-12-18 50/2020-12-17 30/2020-12-16 35/2020-12-16 50/2020-12-15 30/2020-12-15 10/2020-12-15 100/2020-12-14 50/2020-12-14 50/2020-12-13 100/2020-12-13 50/2020-12-12 50/2020-12-10 100/2020-12-09 15/2020-12-08 40/2020-12-08 30/2020-12-08 10/2020-12-07 50/2020-12-06 30/2020-12-06 20/2020-12-04 50/2020-12-03 50/2020-12-03 20/2020-12-02 20/2020-12-01 10/2020-11-29 30/2020-11-28 20/2020-11-26 10/2020-11-23 20/2020-11-20 30/2020-11-19 10/2020-11-19 30/2020-11-15 30/2020-11-15 15/2020-11-12 50/2020-11-11 50/2020-11-11 50/2020-11-11 30/2020-11-09 50/2020-11-08 20/2020-11-08 100/2020-10-30 15/2020-10-29 10/2020-10-28 50/2020-10-27 200/2020-10-27 20/2020-10-24 50/2020-10-23 40/2020-10-23 40/2020-10-22 20/2020-10-21 50/2020-10-15 20/2020-09-26 50/2020-09-23 30/2020-09-22 43/2020-09-21 100/2020-09-16 10/2020-09-16 36/2020-08-28 20/2020-08-03 100/2020-07-31 100/2020-07-29 20/2020-07-27 10/2020-07-26 10/2020-07-26 15/2020-07-24 20/2020-07-23 100/2020-07-14 10/2020-06-30 26/2020-06-22 100/2020-06-19 25/2020-06-17 5/2020-06-17 20/2020-06-16 50/2020-06-11 35/2020-06-03 50/2020-06-03 15/2020-06-03 200/2020-06-02 100/2020-06-01 9/2020-05-30 15/2020-05-29 100/2020-05-26 20/2020-05-26 100/2020-05-14 50/2020-05-14 20/2020-05-14 50/2020-05-14 50/2020-05-14 25/2020-05-13 50/2020-05-12 18/2020-05-12 10/2020-05-09 140/2020-05-08 25/2020-05-08 50/2020-05-06 20/2020-05-06 10/2020-05-05 50/2020-05-04 40/2020-05-04 35/2020-05-03 100/2020-05-03 25/2020-05-01 10/2020-05-01 5/2020-04-30 50/2020-04-28 100/2020-04-25 5/2020-04-24 20/2020-04-24 100/2020-04-24 20/2020-04-24 25/2020-04-22 20/2020-04-20 10/2020-04-20 20/2020-04-19 10/2020-04-18 5/2020-04-18 30/2020-04-18 10/2020-04-18 15/2020-04-18 50/2020-04-18 30/2020-04-17 25/2020-04-17 10/2020-04-17 100/2020-04-17 20/2020-04-16 15/2020-04-16 15/2020-04-16 10/2020-04-15 50/2020-04-15 35/2020-04-15 45/2020-04-15 20/2020-04-14 50/2020-04-14 50/2020-04-14 10/2020-04-14 20/2020-04-14 20/2020-04-13 30/2020-04-12 50/2020-04-12 100/2020-04-12 35/2020-04-11 100/2020-04-11 20/2020-04-11 10/2020-04-11 20/2020-04-11 30/2020-04-11 20/2020-04-11 15/2020-04-11 20/2020-04-11 20/2020-04-11 5","We don’t think anyone in our community should have to face going hungry  but we need your help to make this happen. Your gift of financial support can make a real difference.     We are part of a nationwide network of foodbanks  supported by The Trussell Trust  working to combat poverty and hunger across the UK. Over 90% of the food distributed by foodbanks in The Trussell Trust network is donated by the public.    Ivybridge Foodbank is seeing unprecedented numbers of the community in crisis  this has been reflected in what has proven to be an extremely busy period with more individuals falling into crisis as the impact of Covid-19 unfolds.    Now more than ever  during the Covid-19 Pandemic we need your support  with our stock of some product dwindling rapidly.     We urge you all to stay safe  but not to suffer in silence.  We are here to help  thank you from all the volunteers at the Ivybridge Foodbank. ",False
" Netheredge and Sharrow foodbank ","Sheffield, Yorkshire and the Humber, United Kingdom",https://www.gofundme.com/f/25dg09do1c,5000,7044,2021-10-26,2020-10-03,,,134,"2021-10-26 20/2021-10-26 10/2021-10-26 50/2021-09-24 20/2021-09-24 50/2021-09-22 15/2021-09-22 20/2021-08-26 50/2021-07-30 20/2021-07-29 50/2021-07-21 20/2021-07-04 20/2021-06-24 200/2021-06-24 20/2021-06-24 10/2021-06-24 20/2021-05-27 20/2021-05-26 20/2021-05-25 25/2021-05-21 20/2021-05-21 75/2021-05-20 50/2021-05-20 20/2021-05-19 20/2021-05-19 50/2021-05-19 30/2021-05-19 20/2021-05-13 100/2021-05-08 100/2021-05-05 50/2021-04-28 20/2021-04-22 20/2021-04-22 20/2021-04-21 20/2021-04-21 25/2021-04-21 20/2021-04-18 20/2021-04-09 20/2021-03-29 50/2021-03-29 100/2021-03-28 200/2021-03-26 20/2021-03-25 20/2021-03-24 25/2021-03-20 20/2021-03-10 20/2021-03-08 500/2021-03-08 25/2021-03-08 20/2021-03-08 20/2021-03-06 100/2021-03-05 50/2021-03-05 50/2021-03-05 50/2021-03-04 50/2021-03-02 100/2021-02-25 100/2021-02-25 50/2021-02-25 50/2021-02-24 10/2021-02-24 15/2021-02-21 100/2021-02-15 25/2021-02-15 10/2021-02-15 195/2021-02-13 250/2021-02-03 50/2021-02-02 300/2021-02-02 100/2021-01-28 50/2021-01-28 50/2021-01-27 50/2021-01-27 20/2021-01-26 50/2021-01-20 45/2021-01-16 50/2021-01-13 23/2021-01-10 50/2021-01-08 70/2021-01-06 100/2021-01-04 25/2021-01-04 40/2021-01-01 25/2020-12-18 20/2020-12-18 50/2020-12-18 50/2020-12-16 100/2020-12-15 500/2020-12-14 25/2020-12-12 30/2020-12-12 30/2020-12-09 55/2020-12-06 25/2020-12-06 100/2020-12-05 45/2020-12-05 5/2020-12-03 25/2020-12-01 50/2020-11-30 20/2020-11-28 50/2020-11-28 30/2020-11-28 10/2020-11-27 50/2020-11-16 225/2020-11-14 20/2020-11-13 20/2020-11-05 50/2020-11-02 10/2020-11-01 25/2020-10-31 10/2020-10-29 15/2020-10-29 50/2020-10-27 20/2020-10-24 50/2020-10-24 20/2020-10-24 50/2020-10-23 40/2020-10-23 5/2020-10-22 6/2020-10-22 15/2020-10-22 40/2020-10-21 30/2020-10-21 20/2020-10-21 10/2020-10-21 10/2020-10-20 30/2020-10-20 100/2020-10-20 10/2020-10-18 20/2020-10-18 50/2020-10-18 50/2020-10-06 50/2020-10-04 20/2020-10-04 20","Hello everyone we at Thalassaemia South Yorkshire are fundraising to continue our initiative of providing a food pack to vulnerable people in and around South Yorkshire who we have been supporting since Covid19 pandemic that hit us all in March 2020. This support started when there was no halal food support in the local area of Sharrow and Netheredge and people were struggling to buy basic food for themselves. Due to a gap in the area and a desperate need TSY collaborated with few others to collectively reach out to the most vulnerable including single parents  elderly  self isolating and hardship such as loss of income. All our work is voluntary and since March kind donations from local community has assisted us in making sure no one struggled alone. We are running low on cash donations to purchase food to continue this vital support and are reaching out to anyone who can support us by using this link and donating whatever little they can towards the Netheredge and Sharrow foodbank project. Due to the level of need and referrals coming in since the start of this halal foodbank  we have called it Netheredge and Sharrow foodbank to avoid any barriers to any non-muslim vulnerable that maybe in need of this support. We would be very grateful for your support towards this cause and request you to please share widely amongst your contacts. For further information on TSY and the Netheredge and Sharrow foodbank please feel free to contact:- Nighat Basharat (Founding Director) on 07988033534/[email redacted]",False
