Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Springbank Community Group CiC ","Cheltenham, South West England, United Kingdom",https://www.gofundme.com/f/springbank-community-food-bank,15000,14435,2022-04-12,2020-03-29,,,138,"2022-04-12 500/2022-02-17 200/2021-12-23 50/2021-12-20 50/2021-12-18 105/2021-10-31 50/2021-08-11 100/2021-08-07 50/2021-08-03 5/2021-07-27 20/2021-07-19 20/2021-07-06 10/2021-07-05 35/2021-06-07 10/2021-05-10 50/2021-03-27 500/2021-02-05 10/2021-01-28 170/2021-01-25 100/2020-12-23 20/2020-12-22 10/2020-12-13 100/2020-12-09 140/2020-12-03 50/2020-11-27 100/2020-10-14 30/2020-10-13 50/2020-10-12 1000/2020-07-06 100/2020-07-02 20/2020-07-02 7000/2020-06-05 5/2020-05-23 100/2020-05-22 100/2020-05-10 20/2020-05-07 10/2020-05-03 30/2020-05-03 50/2020-05-03 50/2020-04-24 15/2020-04-24 50/2020-04-20 5/2020-04-17 40/2020-04-15 5/2020-04-14 75/2020-04-14 100/2020-04-14 5/2020-04-13 100/2020-04-12 20/2020-04-12 370/2020-04-12 50/2020-04-12 100/2020-04-12 20/2020-04-11 30/2020-04-10 10/2020-04-10 25/2020-04-09 100/2020-04-09 20/2020-04-09 20/2020-04-09 10/2020-04-08 10/2020-04-08 10/2020-04-07 30/2020-04-07 5/2020-04-07 50/2020-04-07 100/2020-04-07 5/2020-04-07 10/2020-04-07 10/2020-04-07 10/2020-04-07 10/2020-04-07 100/2020-04-06 20/2020-04-06 20/2020-04-06 100/2020-04-06 10/2020-04-06 100/2020-04-06 25/2020-04-06 25/2020-04-06 10/2020-04-06 20/2020-04-06 5/2020-04-06 10/2020-04-06 25/2020-04-06 20/2020-04-05 5/2020-04-05 5/2020-04-05 10/2020-04-05 50/2020-04-05 10/2020-04-05 30/2020-04-05 10/2020-04-05 20/2020-04-05 50/2020-04-05 55/2020-04-05 15/2020-04-05 10/2020-04-05 5/2020-04-05 20/2020-04-05 110/2020-04-05 20/2020-04-05 10/2020-04-05 20/2020-04-05 10/2020-04-05 50/2020-04-05 15/2020-04-05 10/2020-04-05 30/2020-04-05 20/2020-04-05 20/2020-04-05 5/2020-04-05 10/2020-04-05 20/2020-04-05 200/2020-04-05 20/2020-04-05 10/2020-04-05 10/2020-04-05 20/2020-04-01 50/2020-03-31 30/2020-03-31 25/2020-03-31 20/2020-03-30 20/2020-03-30 10/2020-03-30 25/2020-03-30 20/2020-03-30 100/2020-03-30 20/2020-03-30 5/2020-03-30 25/2020-03-30 10/2020-03-30 10/2020-03-30 10/2020-03-30 50/2020-03-30 100/2020-03-30 10/2020-03-29 50/2020-03-29 10","Springbank Community Group CiC has been established to meet the demand of individuals and families in Springbank and across Cheltenham and Churchdown needing emergency food parcels in light of the Covid-19 pandemic. Since we opened we have distributed 5000+ emergency food parcels to those that need them.   Our foodbank has developed into a community food pantry  where individuals and families are able to get around £15 worth of shopping for only £3.50 - allowing us to help others  without creating a dependency.   We are entrirely reliant on donations  in order for us to continue helping others please donate whatever you can. ",False
" Help Kirkby Food Bank help Kirkby people ","Liverpool, North West England, United Kingdom",https://www.gofundme.com/f/help-kirkby-food-bank-help-kirkby-people,5000,4800,2022-02-21,2020-04-05,"NORTHWOOD CHAPEL","Registered nonprofitDonations eligible for Gift Aid.",112,"2022-02-21 50/2022-02-18 180/2021-11-26 40/2021-11-04 30/2021-11-04 20/2021-10-06 30/2021-08-25 30/2021-07-27 30/2021-07-19 30/2021-07-05 30/2021-06-30 30/2021-06-25 20/2021-06-25 30/2021-04-20 10/2021-04-14 10/2021-02-22 30/2021-02-06 200/2021-01-20 140/2021-01-08 25/2020-12-22 20/2020-12-18 10/2020-10-25 20/2020-10-23 35/2020-10-11 160/2020-07-16 20/2020-07-15 20/2020-07-14 500/2020-07-13 20/2020-07-06 30/2020-06-24 180/2020-06-05 15/2020-05-31 30/2020-05-27 30/2020-05-22 20/2020-05-17 30/2020-05-14 20/2020-05-09 165/2020-05-08 200/2020-05-05 100/2020-05-01 20/2020-04-30 5/2020-04-29 10/2020-04-25 50/2020-04-25 20/2020-04-22 5/2020-04-20 145/2020-04-18 10/2020-04-18 5/2020-04-17 250/2020-04-16 85/2020-04-16 10/2020-04-15 10/2020-04-14 50/2020-04-11 30/2020-04-11 30/2020-04-10 30/2020-04-10 20/2020-04-10 50/2020-04-10 5/2020-04-10 20/2020-04-09 10/2020-04-09 10/2020-04-09 20/2020-04-08 100/2020-04-08 5/2020-04-08 25/2020-04-08 10/2020-04-08 20/2020-04-08 10/2020-04-08 20/2020-04-08 5/2020-04-08 20/2020-04-08 10/2020-04-08 20/2020-04-08 50/2020-04-07 20/2020-04-07 125/2020-04-07 20/2020-04-07 20/2020-04-07 10/2020-04-06 10/2020-04-06 5/2020-04-06 10/2020-04-06 20/2020-04-06 10/2020-04-06 10/2020-04-06 20/2020-04-06 50/2020-04-06 20/2020-04-06 20/2020-04-06 25/2020-04-06 170/2020-04-06 20/2020-04-06 20/2020-04-06 5/2020-04-05 20/2020-04-05 20/2020-04-05 50/2020-04-05 10/2020-04-05 20/2020-04-05 25/2020-04-05 50/2020-04-05 10/2020-04-05 10/2020-04-05 20/2020-04-05 15/2020-04-05 25/2020-04-05 20/2020-04-05 20/2020-04-05 30/2020-04-05 10/2020-04-05 50","Do you want to join me in making a difference? I'm raising money in aid of Kirkby Food Bank at NORTHWOOD CHAPEL and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.",False
" We Care Food Bank Christmas appeal ","London, Greater London, United Kingdom",https://www.gofundme.com/f/we-care-food-bank-christmas-appeal,10000,2391,2022-02-02,2020-10-24,,,91,"2022-02-02 5/2022-01-29 5/2022-01-27 58/2022-01-27 6/2022-01-27 29/2022-01-27 5/2022-01-27 26/2022-01-20 5/2022-01-20 39/2022-01-13 7/2022-01-13 7/2022-01-13 6/2022-01-13 33/2021-12-09 5/2021-10-13 40/2021-10-04 5/2021-10-03 100/2021-09-02 6/2021-08-31 100/2021-08-30 10/2021-08-30 25/2021-08-30 5/2021-07-15 50/2021-07-08 20/2021-05-08 50/2021-04-16 300/2021-04-15 6/2021-04-15 30/2021-04-14 11/2021-04-14 15/2021-04-07 5/2021-03-31 15/2021-03-24 16/2021-03-03 20/2021-02-14 10/2021-02-11 5/2021-02-11 30/2021-02-08 20/2021-02-06 5/2021-01-30 30/2021-01-30 5/2021-01-26 11/2021-01-24 20/2021-01-17 25/2021-01-15 20/2021-01-14 10/2021-01-04 80/2020-12-26 20/2020-12-23 20/2020-12-23 10/2020-12-23 5/2020-12-20 70/2020-12-18 20/2020-12-17 10/2020-12-15 250/2020-12-15 30/2020-12-11 10/2020-12-08 10/2020-12-06 10/2020-11-29 20/2020-11-29 25/2020-11-26 5/2020-11-20 20/2020-11-17 10/2020-11-15 10/2020-11-15 50/2020-11-15 10/2020-11-12 20/2020-11-07 50/2020-11-06 10/2020-11-06 10/2020-11-05 5/2020-11-01 20/2020-10-31 10/2020-10-31 10/2020-10-30 30/2020-10-27 10/2020-10-27 25/2020-10-26 25/2020-10-26 10/2020-10-25 20/2020-10-25 20/2020-10-25 50/2020-10-25 20/2020-10-25 10/2020-10-25 10/2020-10-25 20/2020-10-25 20/2020-10-24 10/2020-10-24 5/2020-10-24 20","Marcus Rashford has done a brilliant job in highlighting the crisis that many people face during normal times when their children qualify for free school meals  but are left to go hungry during the school holidays. GoFundMe https://gf.me/u/x8m3fw Since We Care was launched as the UK's largest independent food bank and advice and support hub in Lewisham in 2014  we have always ensured that  during school holidays and Christmas  children and the hungry families they come from do not have to worry about putting food on the table. This half term  however  and over this coming Christmas  we truly need your help to feed the new wave of people and pets from across London who are in crisis and will be coming through our doors this winter at Kath's Place  50 Friendly Street  Deptford SE8 4DR.    But this October millions will lose £1040 through the cut to #UniversalCredit people many in low paid work & most already on the breadline not helped by the increasing high cost of rent & rising energy -transport costs .Can you imagine losing up to 20%plus of your monthly income? That is the reality for so many people in the present crisis. Rents are so high in our area that people in work do not have enough cash to pay the rent and  probably for the first time in their lives  are having to trade a visit to their local coffee shop for a visit to the We Care Food Bank and Food Pantry for help  advice  support and solidarity. Embarrased and even ashamed  but even more desperate and distraught that their kids are going hungry  mums tell us that they can go days without food  and  on average  it takes people at least a week of going hungry before they finally come through our doors and ask for help. We really do need your donation this Christmas GoFundMe https://gf.me/u/x8m3fw . Becasue we help everyone and anyone and do not focus on one particular group (such as refugees or the homeless) we get absolutely NO national or local government funding or any other type of funding. Anyone and everyone in crisis is welcome at We Care  #homeless #refugees #elderly #temporayhousing #lgbtq #bame #disabled #selfemployed #endchildfoodpoverty.    If YOu need help come see us  if you can spare the cost of a cup of coffee PLEASE donate GoFundMe https://gf.me/u/x8m3fw .    The Crisis in poverty in the Uk estimated at 15 Million by the Government not helped by the Covid crisis .Could you think about becoming a friend of We Care at Kath’s places and make a a regular monthly or yearly contribution to our ground breaking work ? We Care Co-Op bank sort code 08-92-99 account number 65659326 .Because people in crisis don’t just have a crisis at Christmas !     I think you should check out this book  ""Food Bank Britain"" by Ray Barron-Woolford.          Start reading it for free: http://amzn.eu/7djhJg8          Please watch & share short film about #WeCare #foodbank new #Foodpantry open 2 all at our new #Deptford #Community #Shop #Advice #Food & #Support hub https://t.co/zFzVDS4Th3.https://t.co/SlPG8W26HL    https://twitter.com/Raywoolford/status/1314256751060045824?s=20    #This Campaign has been supported by grassroots community organisations across the UK and led by www.kathduncan-equality-civilrights-network.co.uk  whose work you can discover more about on this website link  and do check out its webshop selling ethically produced T-shirts #blacklivesmatter #metoo #animalshaverights #QueerLivesMatter #KathDuncan #RefugeesHaveHuman Rights #makepovertyhistory that fund our work and make great gifts. This Project is bought about by the people behind We Care Food Bank. Corona Community Support Network. #Chrissysentus homeless outreach.     The Crisis in poverty in the Uk estimated at 12 million and rising by the Government  lead to Kath Duncan Equality & Civil rights Network to launch this Parliament petition calling on the Government and all political parties to appoint a Minister 4 Poverty to insure all public policies are monitored and how they impact on Health. Housing. Education. Overseas Aid  in taking people out of poverty this crisis and beyond. ( please sign here and share -email across your network) https://petition.parliament.uk/petitions/328533) because a parliament petition is the only platform the Government has a legal obligation to respond.    I think you should check out this book  ""Food Bank Britain"" by Ray Barron-Woolford.          Start reading it for free: http://amzn.eu/7djhJg8",False
" Support Lewisham Local Food Bank born from Barbers ","London, Greater London, United Kingdom",https://www.gofundme.com/f/support-lewisham-local-food-bank-born-from-barbers,4000,2880,2022-04-26,2020-04-22,,,76,"2022-04-26 80/2022-01-26 20/2021-06-08 40/2021-05-11 30/2021-05-05 25/2021-05-05 25/2021-05-04 25/2021-03-25 100/2021-02-26 100/2021-02-26 200/2021-02-24 20/2021-02-23 50/2021-02-08 30/2021-02-06 20/2021-02-06 10/2021-02-05 10/2021-02-04 20/2021-02-04 10/2021-02-03 10/2021-02-01 15/2021-01-29 20/2021-01-28 200/2021-01-25 15/2021-01-06 250/2020-12-07 50/2020-12-07 10/2020-11-26 25/2020-11-16 30/2020-11-10 30/2020-10-27 50/2020-10-20 50/2020-08-27 50/2020-08-06 20/2020-07-22 50/2020-07-04 10/2020-07-03 25/2020-07-03 25/2020-07-03 50/2020-07-02 20/2020-07-02 50/2020-07-02 30/2020-07-01 5/2020-07-01 5/2020-07-01 30/2020-07-01 10/2020-07-01 10/2020-07-01 20/2020-07-01 25/2020-06-11 20/2020-06-09 25/2020-06-09 10/2020-06-09 15/2020-06-09 15/2020-06-09 50/2020-06-08 10/2020-06-08 20/2020-06-08 30/2020-06-08 20/2020-06-08 100/2020-05-30 135/2020-05-25 20/2020-05-25 20/2020-05-15 50/2020-05-10 50/2020-05-08 25/2020-05-06 100/2020-04-27 20/2020-04-26 30/2020-04-24 10/2020-04-24 20/2020-04-24 10/2020-04-24 10/2020-04-24 25/2020-04-23 20/2020-04-22 5/2020-04-22 10","Ziggy  the owner of Progress Barbers in Catford  Lewisham has done something well out of the ordinary...        Due to the pandemic  countless numbers of small and local businesses have been forced to close - with barbershops/hair salons being examples of the businesses that are suffering the most. Now  the normal response for the owner of a business like this would be to take advantage of rate relief  seek bridge funding for the business and also look for financial support being offered to people that are self-employed.    But not Ziggy...        Ziggy has converted the Barbershop into a Food Bank that is specifically focused on helping the elderly and other vulnerable members of the local community to have access to the food and sustenance they need in a time when it may be challenging to make trips to supermarkets or go shopping themselves.    We all know that local businesses like barbershops are massive pillars within communities as they are connected to so many people and aware of a range of local issues. So  who better and where better for a Food Bank to support vulnerable people to come from?        As it stands  Ziggy is not only travelling (on his own dime) to his shop  to the homes of people who cannot make it to his Food Bank and even spending his own money to buy food if he is short on donations from local people that are aware his Food Bank Exists. ALL WHILST HE IS LOSING MONEY AS HE CANNOT TRADE AND RUN HIS BUSINESS AS NORMAL.    So  now we need to support this local hero by helping to alleviate the financial pressure that comes from still having to maintain the utility costs at the shop  the transport costs that come with running the Food Bank and also to help access further food to support vulnerable local people.",False
" Broxtowe Community Projects Food bank ","Beeston, East Midlands, United Kingdom",https://www.gofundme.com/f/fund-a-food-bank-premises,10000,895,2022-04-30,2020-09-21,,,30,"2022-04-30 5/2021-11-16 10/2021-05-22 5/2021-03-13 5/2021-03-03 10/2021-02-22 100/2021-01-23 10/2021-01-22 30/2021-01-09 10/2021-01-06 50/2021-01-06 20/2020-12-23 20/2020-12-21 25/2020-12-02 15/2020-11-29 15/2020-11-29 50/2020-11-21 5/2020-11-02 100/2020-10-29 25/2020-10-26 150/2020-10-24 5/2020-10-22 15/2020-10-22 45/2020-10-19 30/2020-10-16 5/2020-10-16 5/2020-10-12 100/2020-10-12 10/2020-10-11 10/2020-09-21 10","Over the past six months we’ve been operating as the Broxtowe Labour Hub foodbank and to date we’ve made more than 3000 deliveries  providing food for over 8000 people in the Broxtowe area. We never imagined that six months on we would still be working on the foodbank  the need has not gone away - if anything it’s needed now more than ever. ⠀ The food bank team are now launching a new charity to carry on this important work  as well as aiming to deliver some other exciting new projects. The new group is called ‘Broxtowe Community Projects’ and we are currently fundraising to secure our own premises and continue funding the much needed food parcels. Today we had some really exciting news about a premises and now launching the charity has become a reality. ⠀ We are asking people to contribute to the running costs of this charity in order to keep our shelves stocked and to help us invest in important community projects which will improve the lives and opportunities for the people of Broxtowe. We are fortunate to have secured a premises rent free  but the need for food is increasing so funds are needed now more than ever. The £10000 we are hoping to raise will keep our shelves well stocked for the next six months and allow us to invest in a range of training for our volunteers  introduce more grants and support schemes for our service users and maybe even secure a van to enable our service to travel. We are fairly unique amongst food banks in that we do not limit the number of food parcels someone can access in a year  we accept self referrals and also offer fresh food that includes fruit and vegetables  cheese  milk and a range of frozen foods in addition to the usual ambient packets. We also try and offer our service users a degree of choice to ensure a sense of dignity and we provide advice  guidance and onward referrals where needed. Please if you can  give generously so we can continue to do this important work. Thank you  Broxtowe Community Projects Team. ",False
" Bramble’s Pet Food Bank ","Plymouth, South West England, United Kingdom",https://www.gofundme.com/f/maxprb-pet-food-donations,2000,1600,2022-04-14,2020-09-03,,,72,"2022-04-14 10/2022-01-14 5/2022-01-07 5/2022-01-07 10/2021-12-19 20/2021-12-18 5/2021-11-29 10/2021-10-01 5/2021-09-27 5/2021-09-09 25/2021-03-31 30/2021-02-17 30/2021-02-05 20/2021-02-05 490/2021-02-04 20/2021-02-04 30/2021-02-04 10/2021-01-15 5/2021-01-15 5/2021-01-08 10/2021-01-04 20/2020-12-07 50/2020-12-07 10/2020-12-05 40/2020-12-04 10/2020-11-27 25/2020-11-19 5/2020-11-19 10/2020-11-19 15/2020-11-19 5/2020-11-19 5/2020-11-07 5/2020-11-06 5/2020-11-06 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-05 5/2020-11-04 50/2020-10-30 20/2020-10-28 10/2020-10-24 30/2020-10-23 20/2020-10-16 20/2020-10-14 10/2020-10-13 20/2020-10-07 10/2020-10-07 10/2020-10-07 10/2020-10-06 15/2020-10-04 30/2020-09-29 10/2020-09-28 20/2020-09-24 10/2020-09-23 20/2020-09-23 5/2020-09-21 20/2020-09-15 50/2020-09-15 50/2020-09-07 20/2020-09-07 50/2020-09-06 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 20/2020-09-04 10/2020-09-04 10","I am setting up a pet food bank to help people who have furry loved ones and are struggling to feed them in these challenging times. I am looking for donations to help kick start this campaign to buy some much needed pet food. Thank you all so much for your donations to date. We are supporting 20-30 households a week now so this money is very much needed to buy in pet food. Thank you ",False
" Danebury Drive Community Foodbank ","York, Yorkshire and the Humber, United Kingdom",https://www.gofundme.com/f/danebury-drive-community-foodbank,2000,1209,2022-03-02,2020-10-13,,,42,"2022-03-02 33/2021-04-21 40/2021-04-10 10/2021-03-27 7/2021-03-26 25/2021-03-20 10/2021-03-20 6/2021-03-13 10/2021-03-13 12/2021-03-06 5/2021-02-20 12/2021-02-20 5/2021-02-16 10/2021-02-15 20/2021-02-13 10/2021-02-13 5/2021-02-13 20/2021-02-11 10/2021-02-11 20/2021-02-11 40/2021-02-11 10/2021-02-11 20/2021-02-11 25/2021-02-11 10/2021-02-11 7/2021-01-20 40/2021-01-20 10/2021-01-20 5/2021-01-13 18/2020-12-17 100/2020-12-11 389/2020-12-10 100/2020-11-21 10/2020-10-23 20/2020-10-17 5/2020-10-15 50/2020-10-14 20/2020-10-14 10/2020-10-14 20/2020-10-14 10/2020-10-14 10/2020-10-14 10","The funding we are looking for is for is to support a local community foodbank that has been established during lockdown.    Many individuals and families have suffered additional hardship during this period and demand for foodbank services has increased significantly over this time and continues to rise. The ending of the furlough scheme at the end of October is likely to result in this demand increasing further as more people are unfortunately likely to be made redundant.    The foodbank at Danebury Drive has been run since the start of lockdown by one individual from her own front garden. Initially this was on a small scale helping a number of local families  but has grown significantly to the point where currently 50 food parcels are produced weekly with an addition 75 individuals access the food on offer for collection for themselves and families.    As a result  the foodbank has become a valuable resource for families on the North and East sides of Acomb. This is one of a network of community foodbanks set up across the city who are all working together to share resources best they can.    The onset of winter means that to continue premises need to found as running this outside with no cover will no longer be viable. Premises have been found at a local church with the offer of a peppercorn rent. In addition to rent funding will be required to cover rent and fuel costs    The foodbank currently receives a significant amount of food donations from Co-op  Fareshare and Morrisons amongst others which is mainly of items such as bread and non-perishable items. Whilst the support has been amazing  this rarely provides sufficient fresh items to support the need  hence the additional purchase of such items mentioned above. Clearly such nutritional items are required for an individual to have a balanced diet  made more important by the fact that many children are supported by the bank.    Up to date the £250pw for fresh items has been covered by a weekly £200pw purchase of produce by a local charity (Kitchen for Everyone York) with the additional made up by the small amount of monetary donations received at the foodbank. However  the current level of support from Kitchen for Everyone cannot be maintained and their support has dropped to £100pw due to a shortage of funding. This level of funding will be continued until the end of 2020.    The costs of powering the fridge freezers and fuel for collection has been borne by the individual running the bank  but this cannot be maintained.    Your help is requested to help continue the service that has been so invaluable for the local community  especially as there are concerns that demand is more likely to increase in the short term rather than decline.",False
" The Sincil Foodbank ","Lincoln, East Midlands, United Kingdom",https://www.gofundme.com/f/the-sincil-foodbank,2500,1720,2022-04-13,2019-08-16,,,56,"2022-04-13 10/2022-01-01 15/2021-12-16 20/2021-10-10 20/2021-10-03 10/2021-10-03 20/2021-09-27 20/2021-09-16 30/2021-09-06 20/2021-08-22 20/2021-08-22 25/2021-08-17 10/2021-08-17 25/2021-08-16 50/2021-08-16 10/2021-08-03 25/2021-08-03 10/2021-08-02 20/2021-04-22 20/2021-01-11 200/2020-12-10 11/2020-12-07 50/2020-12-01 20/2020-11-19 50/2020-11-01 20/2020-10-26 100/2020-10-05 20/2020-06-13 40/2020-06-11 100/2020-06-05 100/2020-05-21 10/2020-05-14 30/2020-05-14 20/2020-05-05 10/2020-05-02 5/2020-04-22 20/2020-04-01 20/2020-03-31 5/2020-03-23 9/2020-03-20 21/2020-03-20 10/2020-03-20 10/2020-03-20 100/2020-03-20 50/2020-03-20 10/2020-03-19 30/2020-03-19 100/2020-03-19 10/2020-03-19 100/2020-03-19 9/2020-03-19 5/2020-03-19 10/2020-03-19 10/2020-03-19 10/2020-03-19 5/2020-03-19 10","In some areas of Lincolnshire 2 in 5 children face the fact they may not get a hot meal that day.     The Sincil Food bank has been set up to halt the hunger in Lincolnshire.     All donations to this cause will stay in the Lincolnshire area.    Proceeds will go towards benefiting those in crisis who cannot afford a hot meal or the most basic of sanitary products.     They need our help.    Follow us on twitter @sincilfoodbank or facebook /sincilfoodbank",False
" Leyland Food Bank ","Lostock Hall, North West England, United Kingdom",https://www.gofundme.com/f/leyland-food-bank,1000,3176,2022-04-11,2020-11-27,,,44,"2022-04-11 50/2022-04-09 15/2022-04-03 100/2022-03-06 100/2022-03-01 30/2022-02-02 40/2022-01-18 1000/2021-12-19 20/2021-11-28 40/2021-11-25 20/2021-11-02 40/2021-10-05 20/2021-10-02 40/2021-09-28 25/2021-09-23 10/2021-09-18 200/2021-09-16 10/2021-09-16 30/2021-09-16 25/2021-09-15 5/2021-09-15 10/2021-09-13 10/2021-09-12 40/2021-08-31 10/2021-08-10 200/2021-07-07 50/2021-07-05 30/2021-05-31 40/2021-04-21 9/2021-04-21 10/2021-04-09 30/2021-03-17 10/2021-03-04 20/2021-02-08 500/2021-02-03 12/2021-01-28 30/2021-01-23 100/2021-01-12 100/2021-01-02 20/2020-12-22 25/2020-12-11 50/2020-12-06 20/2020-12-03 20/2020-12-01 10","We set up this page to make fundraising and donating easier (although we still accept Paypal donations via our Facebook page - link below - as well). We are all volunteers  so every penny donated gets used to help the people of Leyland who need it most.     Food donations are always most welcome  but they are sometimes not practical for people  while cash donations are a great help  as they mean not only we can buy in particular items when we run short of them   to help make up balanced parcels  they also act as a much-needed fall-back fund when food donations are low  so we can still maintain our service every week.    If you do choose to donate to this fundraiser  please accept our deepest thanks and gratitude  on behalf of ourselves and all the people we help. If you decide not to  then thanks for looking anyway.    Stay safe and well everybody. XXX    Facebook link: https://www.facebook.com/leylandfoodbank/",False
" Inchgarth Foodbank & support project appeal","Aberdeen, Scotland, United Kingdom",https://www.gofundme.com/f/Inchgarth-foodbank-support-project-appeal-2021,5000,8997,2022-04-27,2020-06-16,,,181,"2022-04-27 100/2022-03-25 200/2022-03-24 100/2022-03-19 50/2022-03-18 20/2022-03-18 20/2022-03-17 30/2022-03-17 20/2022-03-17 50/2022-03-16 50/2022-03-16 50/2022-03-15 50/2022-03-14 20/2022-03-11 25/2022-03-10 10/2022-03-10 15/2022-03-10 10/2022-03-10 10/2022-03-10 10/2022-03-10 100/2022-03-10 10/2022-02-20 10/2022-02-09 50/2022-02-03 20/2022-02-03 20/2022-02-02 10/2022-01-19 20/2022-01-13 10/2022-01-07 25/2022-01-07 5/2022-01-06 20/2022-01-06 10/2022-01-06 10/2022-01-06 10/2022-01-05 30/2022-01-05 10/2021-12-29 50/2021-12-21 20/2021-12-15 50/2021-12-07 20/2021-12-05 20/2021-12-04 50/2021-12-02 20/2021-11-26 100/2021-11-22 5/2021-11-15 20/2021-11-09 10/2021-11-08 20/2021-11-02 15/2021-10-29 20/2021-10-29 30/2021-10-28 20/2021-10-27 20/2021-10-02 50/2021-07-03 10/2021-06-05 5/2021-05-08 30/2021-04-21 30/2021-03-18 10/2021-03-09 20/2021-03-04 31/2021-03-04 200/2021-03-03 50/2021-02-18 10/2021-02-18 20/2021-02-12 20/2021-02-12 20/2021-02-11 30/2021-02-05 50/2021-02-04 10/2021-02-04 20/2021-02-03 20/2021-02-02 10/2021-02-02 9/2021-02-02 100/2021-02-02 30/2021-02-01 30/2021-01-26 20/2021-01-26 50/2021-01-25 50/2021-01-24 40/2021-01-21 20/2021-01-21 20/2021-01-21 20/2021-01-20 18/2021-01-20 100/2021-01-20 90/2021-01-20 10/2021-01-20 5/2021-01-20 20/2021-01-20 45/2021-01-19 20/2021-01-14 60/2021-01-13 40/2021-01-11 20/2020-12-26 10/2020-12-14 100/2020-12-01 10/2020-11-25 10/2020-11-19 20/2020-11-09 15/2020-11-05 10/2020-11-04 40/2020-11-01 5/2020-10-29 50/2020-09-26 20/2020-09-02 50/2020-08-31 25/2020-08-28 10/2020-08-28 20/2020-08-23 100/2020-08-21 200/2020-08-19 20/2020-08-18 25/2020-08-17 20/2020-08-16 20/2020-08-14 1000/2020-08-11 20/2020-08-10 25/2020-08-10 20/2020-08-08 20/2020-08-06 10/2020-08-06 5/2020-08-06 25/2020-07-19 50/2020-07-17 10/2020-07-17 20/2020-07-17 20/2020-07-15 10/2020-07-14 10/2020-07-10 50/2020-07-09 50/2020-07-09 10/2020-07-05 100/2020-07-03 30/2020-07-02 20/2020-07-02 50/2020-06-30 200/2020-06-29 10/2020-06-28 20/2020-06-28 20/2020-06-27 10/2020-06-26 9/2020-06-24 25/2020-06-24 50/2020-06-24 40/2020-06-24 50/2020-06-23 50/2020-06-23 10/2020-06-23 50/2020-06-23 20/2020-06-22 100/2020-06-22 2000/2020-06-22 20/2020-06-22 90/2020-06-22 10/2020-06-22 10/2020-06-22 10/2020-06-21 10/2020-06-19 10/2020-06-18 120/2020-06-18 100/2020-06-18 5/2020-06-18 10/2020-06-18 10/2020-06-18 100/2020-06-17 50/2020-06-17 15/2020-06-17 15/2020-06-17 15/2020-06-17 50/2020-06-17 5/2020-06-17 45/2020-06-17 10/2020-06-17 20/2020-06-17 20/2020-06-17 5/2020-06-17 20/2020-06-17 30/2020-06-17 20/2020-06-16 10","DONATIONS FOR OUR FOODBANK AND SUPPORT SERVICE.  (Please support and please share)    Inchgarth has now launched the second phase of our gofundme campaign to support people during the covid-19 pandemic following your wonderful support during 2020.  We know that for many families  individuals  and businesses that things are extremely tough just now  but for those who may be able to donate a couple of pounds  then we would be hugely grateful for your support that will allow us to help those most in need.    People can donate directly via this gofundme appeal page  or if you prefer  we can accept donations of non perishable food items directly at the centre Monday to Friday 10am-5pm.    Over the last 12 months your support and wonderful donations have not only helped to sustain our organisation  but it's helped a tremendous amount of families and individuals in their greatest hour of need  and your support really has made a massive impact on their lives.    Our support project  which the foodbank is one stand of  is helping not only people in Garthdee  but 14 other communities in Aberdeen south  while we are helping many organisations to support their clients too. The need is real  the need is genuine  and every penny of your support sustains and supports.    No matter how small your donation may be  whether it's one pound  or one tin of food  it's hugely appreciated and makes a difference and we are hugely grateful  as are those benefitting from your generosity.     Thank you for all of the support during 2020  it's been amazing  and now in 2021 we strive to ensure no one slips through the net with your support.  THANK YOU FROM TEAM INCHGARTH.        ",False
