Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2020-05-28,"2020-05-29 20/2020-05-29 100/2020-05-29 5/2020-05-29 5/2020-05-29 20/2020-05-29 20/2020-05-29 10/2020-05-28 30/2020-05-28 10/2020-05-28 15/2020-05-28 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=raisingthebarforthehomeless&pageUrl=1,2020-05-29,India,"E13 0PY",255
"Services for people with acquired Brain Injury - programmes aimed at different stages of developement - meeting a variety of needs.
Services in the Community for carers and families, giving assessment and support,Counselling, BMEG services and training.
Lifestyle Service offering 1 to 1 support for Brain Injured peop;le to access social,leisure and vocational apportunities in the Community.","Langsdale Street,Everton  Liverpool,  L3 8DU","Whitechapel Centre","The Whitechapel Centre is the leading homeless and housing charity for the Liverpool region. We work with people who are sleeping rough, living in hostels or struggling to manage their accommodation. We are committed to helping people find and maintain a home and learn the life skills essential for independent living.  Thank you for supporting the Whitechapel Centre. Your donation will help us to make a lasting change to lives of people who are homeless.   £5 could pay for a cooked breakfast for 10 rough sleepers.  £15 could buy an advice session, securing accommodation for someone who is homeless",False,2020-03-24,"2020-05-26 10/2020-05-23 30/2020-05-22 20/2020-05-16 50/2020-05-16 15/2020-05-16 5/2020-05-16 10/2020-05-15 20/2020-05-15 10/2020-04-18 15/2020-04-18 5/2020-04-18 15/2020-04-18 10/2020-04-17 20/2020-04-13 5/2020-04-13 5/2020-04-13 15/2020-04-13 10/2020-04-13 15/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 15/2020-04-12 15/2020-04-12 30/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-11 20/2020-04-10 25/2020-04-02 25/2020-03-25 10/2020-03-25 20/2020-03-24 10/2020-03-24 50/2020-03-24 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JamesMorgan59&pageUrl=2,2020-05-26,"Birmingham City, Solihull","B45 9SN ",738
,"Courts Cottage,Acrise  Folkestone,Kent  CT18 8LJ","The Andrew Clark Trust"," The Andrew Clark Trust is a UK registered charity which was established in 2004 with the aim to help in the development of a rural community in Burma (Myanmar), in need of support for education and healthcare for children. Thanks to the donors in the UK and around the world, the Trust is able to sponsor young children through state education from primary school to further education in Burma. Our basic belief is that the route to development is only through education and that requires the support of healthcare. Helping people to help themselves through education and self reliance is the essence of the Trusts existence and we aim to channel all support from donors and sponsors to this end. ",True,2020-01-18,"2020-02-03 20/2020-02-02 30/2020-01-30 10/2020-01-30 30/2020-01-25 50/2020-01-21 30/2020-01-21 30/2020-01-20 30/2020-01-19 20/2020-01-18 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JanMeredith1&pageUrl=1,2020-02-03,Dorset,,280
,"Bromley United Reformed Church,20 Widmore Road  Bromley,  BR1 1RY","The Bromley Homeless Shelter","Throughout the year The Bromley Homeless Shelter operates an advice service to help prevent people from becoming homeless or to resolve their problems if they are already homeless.  During the winter months we operate two winter night shelters, providing a warm place to sleep and a hot meal.",False,2019-11-09,"2019-11-12 50/2019-11-11 30/2019-11-10 10/2019-11-10 10/2019-11-09 55",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JanYarker&pageUrl=1,2019-11-12,,,195
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JanetWooff&pageUrl=1,,Gloucestershire,"GL52 6QZ",0
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-05-06,"2020-05-29 20/2020-05-14 20/2020-05-14 50/2020-05-13 5/2020-05-13 20/2020-05-12 100/2020-05-12 15/2020-05-11 30/2020-05-11 94/2020-05-11 30/2020-05-11 10/2020-05-10 100/2020-05-10 15/2020-05-10 100/2020-05-10 100/2020-05-10 10/2020-05-10 50/2020-05-10 100/2020-05-09 30/2020-05-09 30/2020-05-08 15/2020-05-08 25/2020-05-08 20/2020-05-08 15/2020-05-07 30/2020-05-07 25/2020-05-07 50/2020-05-07 40/2020-05-07 50/2020-05-07 20/2020-05-07 20/2020-05-07 50/2020-05-07 30/2020-05-07 15/2020-05-07 15/2020-05-07 20/2020-05-07 30/2020-05-07 100/2020-05-07 20/2020-05-06 50/2020-05-06 30/2020-05-06 30/2020-05-06 30/2020-05-06 20/2020-05-06 50/2020-05-06 50/2020-05-06 15/2020-05-06 50/2020-05-06 100/2020-05-06 20/2020-05-06 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JeanParkinson1&pageUrl=1,2020-05-29,Gloucestershire,"GL52 6QZ",2345
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",False,2020-02-15,"2020-04-28 20/2020-04-26 15/2020-02-28 20/2020-02-28 26/2020-02-28 10/2020-02-24 20/2020-02-23 10/2020-02-23 20/2020-02-23 10/2020-02-23 20/2020-02-18 20/2020-02-17 30/2020-02-16 50/2020-02-16 26/2020-02-16 10/2020-02-16 20/2020-02-15 20/2020-02-15 20/2020-02-15 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KateForman1&pageUrl=1,2020-04-28,"Throughout London",,447
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2020-02-08,"2020-04-20 112/2020-03-07 200/2020-03-04 35/2020-03-03 30/2020-03-03 52/2020-02-26 50/2020-02-25 50/2020-02-08 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=kate-scullion-SAVMLMBONDS333-2020-230880&pageUrl=1,2020-04-20,India,"E13 0PY",549
,"George Williams House,Watson Close  Sutton Coldfield,West Midlands  B72 1LE","YMCA Sutton Coldfield","YMCA Sutton Coldfield is a charity providing a number of much needed programmes and services for young people in the North Birmingham area.  From youth clubs for young disabled people; support and respite services for young carers through to affordable quality housing provision and much needed outreach work on the streets.  And that’s just for starters. There’s lots more we want to achieve. Inspired by our Christian values the team of dedicated staff and volunteers ensure that young people, children and their families within the local community are at the heart of everything we do. Whilst we are affiliated to YMCA England, we are responsible for raising our own funds and welcome help from the local community to be able to continue our work.  We love to hear from people who are interested in helping us to continue our work.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KianneBall&pageUrl=2,,,,0
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2019-12-05,"2019-12-17 81/2019-12-05 60",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LPCSingers&pageUrl=3,2019-12-17,India,"E13 0PY",141
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",False,2020-04-15,"2020-05-21 15/2020-05-01 10/2020-04-27 30/2020-04-26 10/2020-04-23 15/2020-04-22 10/2020-04-20 10/2020-04-19 30/2020-04-19 30/2020-04-18 15/2020-04-18 20/2020-04-16 20/2020-04-16 10/2020-04-16 10/2020-04-16 10/2020-04-16 25/2020-04-15 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Laundrapphomelessnessfunds&pageUrl=1,2020-05-21,India,"E13 0PY",310
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",True,2020-05-23,"2020-05-25 20/2020-05-23 30/2020-05-23 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LucyWells12&pageUrl=1,2020-05-25,"Throughout London",,60
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-04-25,"2020-05-09 10/2020-05-07 15/2020-05-05 20/2020-05-03 10/2020-04-30 10/2020-04-27 20/2020-04-26 10/2020-04-25 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MarkBailey67&pageUrl=1,2020-05-09,Gloucestershire,"GL52 6QZ",115
,"Centrepoint Soho Ltd,Central House  25 Camperdown Street,London  E1 8DZ",Centrepoint,"Centrepoint gives homeless young people a chance to turn their lives around, build firm foundations, and prepare for a future where they realise their potential. We support over 10,000 16-25 year olds into a home and a job every year across the UK. The first step in a young person’s journey at Centrepoint is having a place to live. Once they’ve moved in with Centrepoint, we give them a health assessment and plan support for their individual mental and physical health needs. We support them with a plan to reach their educational and career goals through providing work experience, life skills, educational classes, and guidance sessions. We start them on the path to more independence and a job. Centrepoint work to change homeless young people’s lives around, and help them work towards a brighter future. We can only continue our vital work thanks to the support of kind and generous fundraisers such as yourself.  Thank you from everyone at Centrepoint! Want to learn more and get involved? Connect with us:     ",False,2019-12-08,"2020-04-29 5/2020-04-27 30/2020-04-26 40/2020-03-07 20/2020-03-03 30/2020-03-03 30/2020-03-01 30/2020-02-24 50/2020-02-19 50/2020-02-19 30/2020-02-17 100/2020-02-07 100/2020-01-24 20/2020-01-20 30/2020-01-20 30/2020-01-19 50/2019-12-17 30/2019-12-16 40/2019-12-16 30/2019-12-15 50/2019-12-13 20/2019-12-12 50/2019-12-11 30/2019-12-11 20/2019-12-10 25/2019-12-10 40/2019-12-10 25/2019-12-10 20/2019-12-09 30/2019-12-09 20/2019-12-09 80/2019-12-09 5/2019-12-09 50/2019-12-09 30/2019-12-09 50/2019-12-09 20/2019-12-09 50/2019-12-08 15/2019-12-08 30/2019-12-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Max-raising-funds-for-Centrepoint-VMLM2020&pageUrl=2,2020-04-29,,,1730
,"14 Mulholland House 77 Hartfield Road,  London,  SW19 3ES","A WORLD WITH FRIENDS","There are currently over 1 million children suffering from a long term illness or disability that require time away from school. Missing school on a regular basis makes it hard to form and keep Friendships which is why Lewis Hine created Friend Finder Official to bring those children together to have fun and make friends.  Every year Friend Finder holds events for young people to connect and make friends. But we need to do more. Lewis wants to vrate a WORLD WITH FRIENDS a virtual world where young people can connect and watch a film together, where they can talk and visit places around the world. A world where they can be independant and feel free  Lewis and A world with friends have made a christmas song to raise money for the charity and also to raise awareness of the isolation and lonlieness that comes with chronic illness and disability. Everyone needs a friends #aworldwithfriends     ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MrSamsonAyugu&pageUrl=1,,,,0
,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",,False,2020-04-06,"2020-06-01 15/2020-05-30 10/2020-05-29 40/2020-05-29 10/2020-05-29 15/2020-05-29 10/2020-05-29 5/2020-05-29 10/2020-05-29 15/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 15/2020-05-29 10/2020-05-29 20/2020-05-29 30/2020-05-28 100/2020-05-28 20/2020-05-28 20/2020-05-28 15/2020-05-28 20/2020-05-28 10/2020-05-27 15/2020-05-27 10/2020-05-27 5/2020-05-27 15/2020-05-27 20/2020-05-23 100/2020-05-19 15/2020-05-18 30/2020-05-15 6/2020-04-26 6/2020-04-24 30/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 10/2020-04-24 10/2020-04-23 30/2020-04-23 15/2020-04-23 10/2020-04-22 5/2020-04-21 20/2020-04-21 20/2020-04-07 20/2020-04-06 20/2020-04-06 30/2020-04-06 10/2020-04-06 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRail&pageUrl=2,2020-06-01,,,1127
"The availability of grants has been publicised. Grants were made in 2015 to 3 organisations in  Northenden, to enable publicity about Rose Hill, about activities in Northenden, and to facilitate investigation about community  property. No grants were sought or made in 2016.  The charity is small, with little income at present interest rates. Discussions have taken place re closure.","Huddersfield Town A F C Ltd,Stadium Way  Huddersfield,  HD1 6PG","Huddersfield Town Foundation Limited",,True,2020-02-06,"2020-04-11 50/2020-04-11 100/2020-03-09 20/2020-03-06 50/2020-03-06 30/2020-03-06 30/2020-03-05 10/2020-03-02 30/2020-03-02 20/2020-02-28 20/2020-02-27 10/2020-02-19 20/2020-02-19 20/2020-02-16 20/2020-02-10 50/2020-02-07 15/2020-02-07 15/2020-02-07 51/2020-02-06 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NevillePayne1&pageUrl=1,2020-04-11,"Manchester City","M22 4NQ",571
,"131 Bosty Lane,  Walsall,  WS9 0JX","Midland Langar Seva Society","Midland Langar Seva Societyis a charity to help the homeless and those in need around the UK.  The charity was established October 2013 in Walsall providing hot food and drink to those living on the street and those on the poverty line.   MLSS operates on Sikh based ethos, where we help and support all people from all cultures and backgrounds. MLSS UK MLSS over last 5 years expanded its services, and now works tirelessly across all major cities in the UK.  We have over 30k service users in the UK who need help and support in addition MLSS have formed many links with other charities, businesses and government / religious organisations combating homelessness together to make a better Britain.  Please visit our website for a list of areas in UK. MLSS distributes over 23k feeds per week across the UK alone with over 500 service volunteers and a fleet of vehicles to help support making it one of the largest homeless charities in the UK.  The food served is vegetarian so it is catered for all people from all backgrounds.  Along with food MLSS distribute clothes, blankets, footwear, winterwear and hygiene products.   Expanding on new initiatives such as period poverty, school breakfast clubs, women refuge centres, Army Veteran support and recently 24hr emergency parcel drop off. In 2017 MLSS launched ‘Guru Nanak Dev Ji Langar Bus’ where MLSS bus now go to poverty-stricken areas and distribute with service-users coming onboard making use of the facilities in a warm and safe environment.  In time the bus will be used in disaster areas such as the Grenfell incident.  Over the years MLSS have received many awards for the contribution and service to Britain: - Local Awards across UK - 2013 - 2019 TSB Local Pride of Birmingham  - April 2017 Queens Award for Voluntary Service Group MBE - June 2018 Prime ministers Point of Light Award  - Jan 2018 Cross City Heroes Award - May 2019 Guru Nanak Asra Project, housing orphans and elderly in Punjab - Nov 2019 Christmas Eve party for service users in Birmingham - Dec 2019 Donation of Jaguar car from Jaguar Land Rover - Feb 2020   MLSS Worldwide As a result of the handwork in the UK, MLSS has successfully put projects abroad and subsequently the ‘Midlands’ on the world map.  MLSS are now operating in Germany, Bangkok, and made regular trips to Greece, France (Calais) and recently Thailand. MLSS have progressed in India in Punjab serving those children / families who have been abandoned, displaced or become refugees.  Providing free education, clothing and support including their families.  In Sep this year MLSS provided assistance in marrying couples from poor backgrounds providing them with memorable days and a means of earning a honest living. MLSS Donations MLSS relies on donations from donators, businesses and the public to support the charity and require need regular income, any donation received can be chosen to our UK or World projects.  MLSS do not pay any volunteers.  Any donation is greatly received just as important please get in touch with us so you can also experience this service. MLSS is truly humbled by this opportunity presented and we move forward together with your support. Langar is the term used in the Sikh religion or in Punjab for general or common kitchen / canteen where food is served for free, without prejudice regardless of race, religion, and background.  Truth is high but higher still is truthful living.(5) – Guru Nanak Dev Ji - Ang62 Guru Granth Sahib Ji  Find us on Social Media Facebook YouTube Instagram Twitter    ",False,2019-03-19,"2020-05-06 15/2020-05-06 50/2020-02-07 30/2020-01-27 10/2020-01-23 10/2019-06-21 20/2019-03-27 30/2019-03-27 4/2019-03-26 20/2019-03-24 20/2019-03-24 15/2019-03-24 10/2019-03-24 15/2019-03-24 10/2019-03-22 5/2019-03-22 50/2019-03-22 15/2019-03-22 10/2019-03-21 15/2019-03-21 50/2019-03-21 15/2019-03-21 10/2019-03-21 5/2019-03-21 10/2019-03-21 80/2019-03-21 80/2019-03-19 10/2019-03-19 21",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NatWestBhamSupportingTheHomeless&pageUrl=1,2020-05-06,,,675
"Recording and preserving the oral history of the Colchester area","Downs Syndrome Association,The Langdon Down Centre  2a Langdon Park,Teddington  TW11 9PS","Down's Syndrome Association","We are the only organisation in this country focusing solely on all aspects of living successfully with Down's syndrome.   Our organisation is divided into various teams, including: Information - run the helpline; provide people information about all aspects of living with Down's syndrome including specialist advisers on benefits, education, health and social care; advise new parents or anyone with questions; promote an facilitate information exchange between members through various groups; advise on employment for people with Down's syndrome.       Fundraising - responsible for raising money for the association through events, sponsorship and trusts.    Communications - give key messages to the media, public and professionals; influence policy making; responsible for external publications.    Training - run courses throughout the UK for members, professionals and carers.    Membership - responsible for all administration surrounding new members, existing members and affiliated groups.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PatriciaManase&pageUrl=2,,Essex,"CO2 7RN",0
,"YMCA Derbyshire,770 London Road  Alvaston,Derby  DE24 8UT","YMCA Derbyshire","YMCA Derbyshire founded in 1847 is an independent Christian charity committed to helping young people, particularly at times of need, regardless of gender, race, ability or faith.  Our two core service areas are accommodation and YMCA Key College. We provide accommodation at our Campus and in the community for people who find themselves temporarily without somewhere to live. Our belief is that stable accommodation and a journey that is person-centred will assist individuals in moving forward.  Our vision is enabling young people and communities to thrive.",False,2020-02-21,"2020-03-10 10/2020-03-10 5/2020-03-07 10/2020-03-07 15/2020-03-07 10/2020-03-07 15/2020-03-07 20/2020-03-07 15/2020-03-07 20/2020-03-06 40/2020-03-06 10/2020-02-24 10/2020-02-21 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PaulJefferies4&pageUrl=1,2020-03-10,,,200
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",False,2020-05-29,"2020-05-31 50/2020-05-31 25/2020-05-31 15/2020-05-31 20/2020-05-30 30/2020-05-30 30/2020-05-30 50/2020-05-29 30/2020-05-29 15/2020-05-29 20/2020-05-29 100/2020-05-29 20/2020-05-29 20/2020-05-29 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PaliSekhon&pageUrl=1,2020-05-31,India,"E13 0PY",550
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-04-30,"2020-05-12 50/2020-05-05 100/2020-05-04 15/2020-05-03 10/2020-05-03 100/2020-05-03 10/2020-05-02 15/2020-05-02 20/2020-04-30 25/2020-04-30 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PeterStott11&pageUrl=1,2020-05-16,Gloucestershire,"GL52 6QZ",496
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-05-10,"2020-06-01 25/2020-05-14 5/2020-05-11 10/2020-05-10 5/2020-05-10 15/2020-05-10 10/2020-05-10 15/2020-05-10 10/2020-05-10 10/2020-05-10 15/2020-05-10 10/2020-05-10 10/2020-05-10 5/2020-05-10 10/2020-05-10 25/2020-05-10 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PrimroseGeorgeEveritt&pageUrl=2,2020-06-01,Gloucestershire,"GL52 6QZ",245
"The relief of poverty","Baptist Church,Victoria Street  Windsor,Berkshire  SL4 1EH","Windsor Homeless Project",,True,2020-05-23,"2020-05-29 20/2020-05-29 15/2020-05-27 5/2020-05-27 15/2020-05-27 50/2020-05-27 20/2020-05-26 20/2020-05-26 50/2020-05-26 30/2020-05-26 10/2020-05-25 30/2020-05-24 20/2020-05-23 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardClarke81&pageUrl=1,2020-05-29,Nottinghamshire,"NG1 5EL",335
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-05-10,"2020-05-21 10/2020-05-15 30/2020-05-13 15/2020-05-12 20/2020-05-12 20/2020-05-12 25/2020-05-12 10/2020-05-11 30/2020-05-10 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheFoordSleep0ut&pageUrl=1&isTeam=true,2020-05-21,Gloucestershire,"GL52 6QZ",186
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HertsYoungHomelesstaffteam&pageUrl=2&isTeam=true,,"Throughout London",,0
