Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
31,,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",False,2020-04-06,,"2020-10-30 6/2020-10-30 15/2020-10-18 25/2020-10-13 15/2020-10-10 15/2020-10-09 5/2020-10-08 30/2020-10-05 100/2020-09-10 100/2020-07-16 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 30/2020-07-15 10/2020-07-15 5/2020-07-14 15/2020-07-14 10/2020-07-14 5/2020-07-14 10/2020-07-14 10/2020-07-07 25/2020-07-07 15/2020-07-07 10/2020-07-01 5/2020-06-30 5/2020-06-24 5/2020-06-23 10/2020-06-23 5/2020-06-10 100/2020-06-05 30/2020-06-03 15/2020-06-02 10/2020-06-02 15/2020-06-01 15/2020-05-30 10/2020-05-29 40/2020-05-29 10/2020-05-29 15/2020-05-29 10/2020-05-29 5/2020-05-29 10/2020-05-29 15/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 15/2020-05-29 10/2020-05-29 20/2020-05-29 30/2020-05-28 100/2020-05-28 20/2020-05-28 20/2020-05-28 15/2020-05-28 10/2020-05-27 15/2020-05-27 10/2020-05-27 5/2020-05-27 15/2020-05-27 20/2020-05-23 100/2020-05-19 15/2020-05-18 30/2020-04-26 6/2020-04-24 30/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 10/2020-04-24 10/2020-04-23 30/2020-04-23 15/2020-04-23 10/2020-04-22 5/2020-04-21 20/2020-04-21 20/2020-04-07 20/2020-04-06 20/2020-04-06 30/2020-04-06 10/2020-04-06 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRail&pageUrl=2,2020-10-30,,,1813
32,,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",False,2020-10-07,,"2020-10-15 5/2020-10-13 20/2020-10-13 10/2020-10-13 10/2020-10-13 10/2020-10-12 10/2020-10-12 10/2020-10-12 15/2020-10-12 5/2020-10-12 3/2020-10-12 5/2020-10-12 15/2020-10-12 10/2020-10-09 20/2020-10-09 5/2020-10-09 10/2020-10-09 10/2020-10-08 20/2020-10-08 5/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 2/2020-10-08 15/2020-10-08 1/2020-10-08 2/2020-10-08 5/2020-10-08 15/2020-10-08 15/2020-10-08 20/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 30/2020-10-08 15/2020-10-07 3/2020-10-07 3/2020-10-07 3",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRailSouthernRegion&pageUrl=1,2020-10-15,,,407
33,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",True,,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us to change the lives of vulnerable people in our community.     We work across Buckinghamshire, providing free, specialist, independent advice and support.  ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=OliverJagot&pageUrl=1,,Essex,"CO15 1LE",0
34,,"131 Bosty Lane,  Walsall,  WS9 0JX","Midland Langar Seva Society",False,2019-03-19,"Midland Langar Seva Societyis a charity to help the homeless and those in need around the UK.  The charity was established October 2013 in Walsall providing hot food and drink to those living on the street and those on the poverty line.   MLSS operates on Sikh based ethos, where we help and support all people from all cultures and backgrounds. MLSS UK MLSS over last 5 years expanded its services, and now works tirelessly across all major cities in the UK.  We have over 30k service users in the UK who need help and support in addition MLSS have formed many links with other charities, businesses and government / religious organisations combating homelessness together to make a better Britain.  Please visit our website for a list of areas in UK. MLSS distributes over 23k feeds per week across the UK alone with over 500 service volunteers and a fleet of vehicles to help support making it one of the largest homeless charities in the UK.  The food served is vegetarian so it is catered for all people from all backgrounds.  Along with food MLSS distribute clothes, blankets, footwear, winterwear and hygiene products.   Expanding on new initiatives such as period poverty, school breakfast clubs, women refuge centres, Army Veteran support and recently 24hr emergency parcel drop off. In 2017 MLSS launched ‘Guru Nanak Dev Ji Langar Bus’ where MLSS bus now go to poverty-stricken areas and distribute with service-users coming onboard making use of the facilities in a warm and safe environment.  In time the bus will be used in disaster areas such as the Grenfell incident.  Over the years MLSS have received many awards for the contribution and service to Britain: - Local Awards across UK - 2013 - 2019 TSB Local Pride of Birmingham  - April 2017 Queens Award for Voluntary Service Group MBE - June 2018 Prime ministers Point of Light Award  - Jan 2018 Cross City Heroes Award - May 2019 Guru Nanak Asra Project, housing orphans and elderly in Punjab - Nov 2019 Christmas Eve party for service users in Birmingham - Dec 2019 Donation of Jaguar car from Jaguar Land Rover - Feb 2020   MLSS Worldwide As a result of the handwork in the UK, MLSS has successfully put projects abroad and subsequently the ‘Midlands’ on the world map.  MLSS are now operating in Germany, Bangkok, and made regular trips to Greece, France (Calais) and recently Thailand. MLSS have progressed in India in Punjab serving those children / families who have been abandoned, displaced or become refugees.  Providing free education, clothing and support including their families.  In Sep this year MLSS provided assistance in marrying couples from poor backgrounds providing them with memorable days and a means of earning a honest living. MLSS Donations MLSS relies on donations from donators, businesses and the public to support the charity and require need regular income, any donation received can be chosen to our UK or World projects.  MLSS do not pay any volunteers.  Any donation is greatly received just as important please get in touch with us so you can also experience this service. MLSS is truly humbled by this opportunity presented and we move forward together with your support. Langar is the term used in the Sikh religion or in Punjab for general or common kitchen / canteen where food is served for free, without prejudice regardless of race, religion, and background.  Truth is high but higher still is truthful living.(5) – Guru Nanak Dev Ji - Ang62 Guru Granth Sahib Ji  Find us on Social Media Facebook YouTube Instagram Twitter    ","2020-05-06 15/2020-05-06 50/2020-02-07 30/2020-01-27 10/2020-01-23 10/2019-06-21 20/2019-03-27 30/2019-03-27 4/2019-03-26 20/2019-03-24 20/2019-03-24 15/2019-03-24 10/2019-03-24 15/2019-03-24 10/2019-03-22 5/2019-03-22 50/2019-03-22 15/2019-03-22 10/2019-03-21 15/2019-03-21 50/2019-03-21 15/2019-03-21 10/2019-03-21 5/2019-03-21 10/2019-03-21 80/2019-03-21 80/2019-03-19 10/2019-03-19 21",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NatWestBhamSupportingTheHomeless&pageUrl=1,2020-05-06,,,675
35,,"R S P C A,Wilberforce Way  Southwater,Horsham  RH13 9RS","RSPCA The Royal Society for the Prevention of Cruelty to Animals",False,2020-09-30,"The RSPCA is the leading animal welfare charity.   Its our vision to work for a world in which all humans respect and live in harmony with all other members of the animal kingdom.  If you're raising money for an animal centre, please let us know by emailing us at fundraisers_support@rspca.org.uk or calling 0300 123 0528. If you do not let us know, money raised may go towards the RSPCA in England and Wales.  Money is not redistributed to branches; if you wish to fundraise for a branch, please select the branch name from the charity listing, as they are separately registered charities. How your gifts save their lives  If it wasn’t for the generosity of our supporters, we wouldn’t exist.   For more than 195 years the RSPCA has been working to relieve the suffering of animals. The RSPCA only exists because of public donations. Thanks to you, we can keep on fighting cruelty - in all its forms. So how does your donation help?  Your donations help us investigate complaints of cruelty, rescue animals from suffering and neglect, care for them and find them loving new homes. For example:  £10 could help to provide a day’s board for a horse who has suffered cruel treatment.  £25 could help kit out an inspector with hard hat, boots and life jacket.  £50 could help equip an inspector’s van with an animal first aid kit, pet carrier and animal-catching set.","2020-10-31 10/2020-10-31 10/2020-10-31 20/2020-10-30 30/2020-10-23 5/2020-10-17 15/2020-10-16 30/2020-10-13 5/2020-10-11 10/2020-10-10 15/2020-10-09 15/2020-10-09 10/2020-10-09 15/2020-10-08 10/2020-10-07 20/2020-10-05 10/2020-10-05 20/2020-10-04 4/2020-10-04 30/2020-10-03 30/2020-10-03 15/2020-10-03 15/2020-10-03 10/2020-10-02 10/2020-10-02 50/2020-10-02 10/2020-10-02 20/2020-10-01 10/2020-09-30 30/2020-09-30 30/2020-09-30 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Asenifoundation&pageUrl=1,2020-10-31,,,539
36,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,True,2019-06-20," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ","2020-02-29 22/2020-02-14 20/2019-06-20 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SHAZIAMAQSOOD4&pageUrl=1,2020-02-29,India,"E13 0PY",52
37,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2020-08-21,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2020-09-20 10/2020-09-19 20/2020-09-17 25/2020-09-17 30/2020-09-16 10/2020-09-15 20/2020-09-14 20/2020-09-14 25/2020-09-14 50/2020-09-11 15/2020-09-10 30/2020-09-09 10/2020-09-09 15/2020-09-08 20/2020-09-08 30/2020-09-07 10/2020-09-07 10/2020-09-07 15/2020-09-06 20/2020-09-06 25/2020-09-04 30/2020-09-03 30/2020-09-03 20/2020-08-25 15/2020-08-25 10/2020-08-24 60/2020-08-24 150/2020-08-23 20/2020-08-23 20/2020-08-22 30/2020-08-22 20/2020-08-22 20/2020-08-21 15/2020-08-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SarahThacker4&pageUrl=1,2020-09-20,,,1010
38,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",True,2020-10-28,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us to change the lives of vulnerable people in our community.     We work across Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-10-28 20/2020-10-28 20/2020-10-28 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SharonRoberts28&pageUrl=1,2020-10-28,Essex,"CO15 1LE",50
39,"Humanitarian Aid and Development and provide logistical and financial support to other charities working in similar fields of service.","27 St. Andrews Street,  Norwich,Norfolk  NR2 4TP","The Benjamin Foundation",True,2020-09-29,"About Us We are a charity helping children, young people and families in Norfolk and Suffolk. We help over 2,000 people every year by providing hope, opportunity, stability and independence with our work in all areas of our work.  Your support will help us continue this vital work. Housing and Homelessness  We want to end youth homelessness and we're tackling the problem locally by providing a home and support to over 100 vulnerable young adults every night. We give the young people a stable home and provide the skills they need so they can leave us and forge an independent life. Families  We deliver a range of services to support children, young people and families facing challenges. By helping at an early stage, our work aims to prevent more serious problems arising in the future. Children We provide education to pre-school children in a safe, supportive environment which gives their parents peace-of-mind. We also provide positive activities for young people who have limited opportunities in life - parhaps they're caring for a parent or come from a socially-deprived area. A chance to escape their day-to-day pressures and be a child again is vital. Our Stores  Our stores generate profits to help fund our charity while providing helpful services for the community.  ","2020-10-06 10/2020-09-29 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StephanieJadeCoates&pageUrl=1,2020-10-06,"Afghanistan, Tajikistan","RH6 6DY",40
40,,"22 Waghorn Street,  Chatham,  ME4 5LT","One Big Family - Helping The Homeless",True,2020-10-23,"Thank you for visiting our profile. One Big Family - Helping the Homeless help those who are homeless or in need. We operate in Medway, Maidstone and Yorkshire. We offer on street outreach giving food, sleeping bags, drinks, hygeine items etc.  We assist people with appointments for housing, benefits, addiction etc aswell as signposting to other services. In Medway we run a homeless Emergency Winter Refuge in Chatham which provides a safe place to stay and support to rough sleepers every Friday/Saturday and Sunday plus any night where the temperature is forecast zero degrees or below.  Over the last 2 years we have provided over 2000 beds.","2020-10-25 50/2020-10-25 20/2020-10-25 30/2020-10-25 10/2020-10-24 10/2020-10-23 15/2020-10-23 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SteveGull&pageUrl=3,2020-10-25,,,165
41,,"Unit B, Sawmill Studios,Parr Street  London,London  N1 7GW","Albert Kennedy Trust",False,2020-02-03,"Coming out, or being outed as LGBTQ+ can lead to young people being made homeless. This is the reality for 77% of the young people akt supports. We proudly offer safe homes and better futures for LGBTQ+ people aged 16-25.","2020-04-22 25/2020-02-07 40",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StevenBonnard&pageUrl=1,2020-04-22,,,185
42,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-09-14,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us to change the lives of vulnerable people in our community.     We work across Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-10-01 20/2020-10-01 10/2020-09-26 15/2020-09-22 20/2020-09-22 25/2020-09-20 20/2020-09-20 15/2020-09-20 20/2020-09-15 15/2020-09-15 20/2020-09-14 20/2020-09-14 20/2020-09-14 20/2020-09-14 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SusanGreenwood13&pageUrl=1,2020-10-01,Essex,"CO15 1LE",285
43,,"Top Floor,67 Queens Road  Watford,  WD17 2QN","New Hope",False,2020-07-29,"In 1990 two Christian self-proclaimed ‘ordinary housewives’, Janet and Sheila, responded to the need in their town, and invited people sleeping or begging on the streets of Watford into their own homes.  From these humble beginnings New Hope has grown by continuing to respond to that need, and today we are one of the largest providers of homelessness services in the Home Counties and Watford Borough Council’s ‘preferred provider’, according to Watford's elected mayor. We remain a Christian charity and support everyone without discrimination, offering spiritual support when requested. We give up to 60 people each night a safe place to stay and provide personalised support to hundreds more each year throughout their journey of recovery – from initially accessing the services they need while rough sleeping to keeping their tenancy after recovering from homelessness – offering opportunities for people transform their lives at every stage.","2020-08-03 20/2020-08-02 10/2020-08-02 10/2020-08-02 15/2020-08-01 10/2020-08-01 25/2020-08-01 30/2020-08-01 10/2020-08-01 30/2020-07-31 15/2020-07-31 10/2020-07-31 50/2020-07-29 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LilysQuest&pageUrl=1,2020-08-03,"Throughout England And Wales, Zambia",,290
44,,"Meeting Point House Southwater Square,Town Centre  Telford,Shropshire  TF3 4HS",Stay,True,2019-11-22,,"2020-07-01 10/2019-12-31 20/2019-12-31 20/2019-12-02 10/2019-11-22 10/2019-11-22 5","https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=homeless.telford.gov &pageUrl=1",2020-07-01,,,75
45,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-02-10,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-10-06 160/2020-09-22 10/2020-09-17 10/2020-06-25 10/2020-04-30 5/2020-04-30 10/2020-04-29 5/2020-04-29 15/2020-04-27 15/2020-02-24 45/2020-02-10 70",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=UnoCharityOfTheYear&pageUrl=1,2020-10-21,"Throughout London",,401
46,"General charitable purposes","2 Redman Place,  London,  E20 1JQ","Cancer Research UK",True,,"About Cancer Research UK Cancer Research UK is the world's leading charity dedicated to beating cancer through research. Over half of all cancer research in the UK is carried out by our scientists. We have discovered new ways to prevent, diagnose and treat cancer that together have saved millions of lives across the world.  We have been at the heart of the progress that has already seen survival rates double in the last thirty years. But one in three of us will still get cancer at some point in our lives. Our groundbreaking work, funded entirely by the public, will help ensure that millions more people will survive.   ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=pleasehelppaul,,"Throughout London, Birmingham City, Blackburn With Darwen, Manchester City","M16 9QW ",0
47,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",True,,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us to change the lives of vulnerable people in our community.     We work across Buckinghamshire, providing free, specialist, independent advice and support.  ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=philmorley1&pageUrl=1,,Essex,"CO15 1LE",0
