Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
"Let's help our most vulnerable through this crisis","Strabane, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/w8dn9-let039s-help-our-most-vulnerable-through-this-crisis,2492,1000,,2020-04-10,,,0,,"At a time of great crisis  it is heart warming to see that communities have rallied to the call of protecting their most vulnerable and the people of Strabane and the surrounding areas have been absolutely brilliant. As a community and beyond  we are all in this together and we will fight this virus and its impact on us every step of the way.    This is a very distressing and difficult period for many people and the food-bank is providing an essential service to many vulnerable people throughout the Strabane district and beyond. This service means so much to so many people.    We are appealing to anyone who is in a position to donate at this time to please help us out  so that we can continue to provide as much as we can to as many people as we can. Any donation  no matter how small would be greatly appreciated.    We will get through this together.    Thanks a million and stay safe!",False
"Winter Toy Appeal","London, Greater London, United Kingdom",https://uk.gofundme.com/f/winter-toy-appeal,4275,4000,,2019-11-26,,,0,,"Every year the Winter Toy Appeal delivers new gifts to thousands of children experiencing extreme poverty in North and East London.  They're distributed via social workers  schools  refuges  children's centres  food banks and hostels - for many children this is the only gift they'll receive at Christmas.    We urgently need your help! This year  with poverty at unimaginable levels  for the first time in the appeal's six-year history  we currently don't have enough toys to give to the thousands of children who have been referred to us.  Money raised in this crowdfunder will enable us to buy toys for children in need.  Please give what you can and help make sure Santa visits every child this Christmas.  More info at www.wintertoyappeal.com",False
"Preston ""Here For Humanity""","Ashton-on-Ribble, North West England, United Kingdom",https://uk.gofundme.com/f/ashton-food-hub,2205,2000,,2020-04-12,,,0,,"Ashton-On-Ribble ""Here For Humanity"" We are a none Profit Community Group That started In Ashton-on-Ribble at the beginning of the COVID 19 Lockdown.   We was only created in Ashton but we serve the whole off Preston.  Within a matter off days we had networked into Evans Fish & Chips fight In feeding the Homeless and we then had our second hub in Lea  Preston. Lancashire.   As we increased our numbers from 10 hot meals a day to 50 we was kindly provided the use off Ingol Cp schools kitchen to cook our meals helping increase production (This school was already a great community hub.)  We had our 3rd Hub.   The neighbourhood of Tanterton had no food bank so we quickly located a building.  The Tanterton community centre was found to be perfect but it was closed.   We presented that we was already serving a need from the area and Hub became are Residence for serving the PR2 area and know as Hub 4  Now this is all starting to be self manageable with volunteers  we had decided to go for Hub number 5 The Emmanual Social club and that is now plungingtons Food Bank.   As most Organization what we plan to become evolved so hope you watch our Facebook group and have faith in us as we are fully funded by the community.   I have updated the description off the Go Fund me As I belive the circumstances have changed  We now provide 400 Hot meals DELIVERED for free week 7 days off the week all for free to people suffering in isolation due to COVID or Poverty..    We have built and hope to out last Covid.    Tanterton Food Bbnk Preston 1    Plungington Food Bank Preston 2    Please remember we will offer any genuine referral a meal any time off day any where in Preston.    Piloting a new scheme to offer free School meals in Preston alongside the daily hot meals for Elderly",False
"Help to fund free school meals during holidays","Washington, North East England, United Kingdom",https://uk.gofundme.com/f/help-to-fund-free-school-meals-during-holidays,715,250,,2020-10-23,"Washington Community Food Project","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of Washington Community Food Project and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about Washington Community Food Project: The Washington Community Food Project is a volunteer-run food bank covering the whole of Washington and Springwell in Tyne and Wear. We provide short-term  emergency food parcels to those in need.",False
"George's Christmas Appeal 2020","Chorley, North West England, United Kingdom",https://uk.gofundme.com/f/georgeschristmasappeal2020,1285,1000,,2020-10-26,,,0,,"On Sunday 15th November 2020 George will be completing a 20 mile bike ride from Chorley to Southport and this is why... George is 5 and told me last week that he wanted to give lots of his toys to children who won't get any for Christmas. He has also asked if we can give food to families that can't afford it so they can have a nice Christmas dinner. Between us we've had a chat about how we can make a difference to as many children and families as possible this Christmas and George has decided that he would like to do a challenge in order to raise money. The money raised will be split 50/50 to purchase presents to donate to Cash 4 Kids Christmas appeal and to purchase food for Living Waters Church food bank. George has had a love for bikes since before he could walk and regularly does bike rides but hasn't yet exceeded 10 miles  so this will be a big challenge for him. Any donations and support given will really spur him on and help him reach that goal. https://facebook.com/events/s/georges-christmas-appeal-2020/351458595957117/?ti=as",False
"Fundraising for food bank, free meals and services","Uddingston, Scotland, United Kingdom",https://uk.gofundme.com/f/Bothwell-Uddingston-Viewpark-Action-Group,8289,50000,,2020-05-03,,,0,,"We are raising money to cover the running costs for the food bank  preparation and delivery of free meals and prescription deliveries for the most vulnerable residents in Bothwell  Uddingston and Viewpark in Glasgow.     We are self-funded with no means to receive government grants currently and we rely on your kind donations to keep this going.     Running costs are currently £15 000 per month to supply:    - 2 000 essential bags of food and supplies    - 3 500 free breakfast and lunches    - 7 000 free dinners",False
"PGCE tutor group’s campaign for food bank donation","Millbrook, North West England, United Kingdom",https://uk.gofundme.com/f/pgce-tutor-groups-campaign-for-food-bank-donation,1970,100,,2020-10-23,"HUMANS MCR","Registered nonprofitDonations eligible for Gift Aid.",0,,"We are the Black Knight tutor group from the University of Manchester PGCE Primary programme. We’re raising money in aid of HUMANS MCR and every donation will help. As trainee teachers  we know that it is more than likely that some of the children we are teaching will be reliant on food banks. No child should ever go hungry  and it is never their fault. Any donation is greatly appreciated! Thank you.",False
"Raise money for local food banks","Nottingham, East Midlands, United Kingdom",https://uk.gofundme.com/f/raise-money-for-local-food-banks,1035,1000,,2020-04-19,"FOODBANK 365","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of FOODBANK 365 and every donation will help. As you know in these hard times we face more and more people are struggling to get food so every penny made will help a struggling family or person so please consider donating anything you can it doesnt have to be much but it really does help.   Thank you",False
"Half term food bank","Crow, South East England, United Kingdom",https://uk.gofundme.com/f/half-term-food-bank,1207,400,,2020-10-25,,,0,,"Please help me raise money for our local food bank this half term for families less fortunate than ourself s. My goal a to raise £400 in the half term period  in response to the amazing effort that the industry I work in (hospitality) is making during the worst crisis to hit our sector. Even though we face the uncertainty of job losses and establishments being shut down  we are seeing free food and offers being made to help others who are in need. The local and national effort being made this half term shows us all how proud we should be that we all stand together when the do do hits the fan. No child should ever go hungry  and as much as I’d like blame the government and politicians for the lack of action  it won’t help me raise the funds",False
"TSH Free school meals during half term","London, Greater London, United Kingdom",https://uk.gofundme.com/f/tsh-free-school-meals-during-half-term,3000,5000,,2020-10-26,,,0,,"In light of the Government's refusal to provide free meals for children in need during half term  The Schoolhouse is stepping up to do so in our area. For the next week  any child in need can receive a free  nutritious meal from The Schoolhouse London.      The pandemic has been tough for everyone  especially the restaurant and leisure industry but we are still determined to play our part in supporting struggling parents and children.      We're doing our best to provide as much as we can but with overwhelming demand  we would love any support from the community. Funds raised will go towards any extra supplies needed with any leftover going directly to Clapham Park Food Bank.    Thankyou for the support!",False
"Keep Fair Frome Foodbank Stocked","Frome, South West England, United Kingdom",https://uk.gofundme.com/f/keep-fair-frome-foodbank-stocked,4430,-1,,2020-03-13,,,0,,"The Fair Frome food bank already does incredible work helping those in most need. But the coronavirus epidemic will be a massive challenge for them  on a whole new scale. More and more people are going to need their help over the next few months.    People on zero hours contracts won't get paid.    Food will need to be delivered to the elderly and sick who are self-isolating.    If schools close  many children will lose their main meal and need to be fed.    And all this is happening at a time when the rest of us are going to the supermarket less and - let's be honest - thinking about our own food cupboards first.    So  here's a very simple way to help. You give money. Every time we get to £100 I ask the foodbank what they need most and go and get it. If things get really bad  I will organise a delivery. We all keep doing this over and over again until things get better.      Why aren't Fair Frome doing this? Well  they've got a heck of a lot on their plate right now and this is one way I can take the load off them. It's also easier for me to set up a fundraiser as an individual.    Who am I anyway? Good question  I have volunteered for the food bank before  and here I am with Lenka  their co-ordinator  in the food bank. Fair Frome know that I am making this appeal and are very happy to have the fundraising happen.      I will post the receipt on here every time I go shopping.    But if you're still worried  please do take some food to the Fair Frome collection points in Sainsburys  Asda  Frome Wholefoods and Barnardos instead.       Frome is a great community. Let's channel this and do our best to see all our town through the next few months.    ",False
"#LIVEFORLOVE Campaign for UK Food Banks","London, Greater London, United Kingdom",https://uk.gofundme.com/f/LIVEFORLOVEUK,44831,50000,,2020-03-19,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"#LIVEFORLOVE     During COVID- 19 we are asking musicians  artists  DJs  Producers to live stream for love. During this difficult time  now more than ever there are people that are desperately relying on Food Banks across the UK.     The Trussell Trust support a nationwide network of food banks and provide emergency food and support to people locked in poverty.     In the UK  more than 14 million people are living in poverty – including 4.5 million children. The Trussell Trust support more than 1 200 food bank centres to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis  as well as support to help people resolve the crises they face.    If you want to get involved please join our facebook group and let us know if you would like to do a set: www.facebook.com/groups/LIVEFORLOVEUK    [email redacted]    More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"The Blue Blades campaign for The Trussell Trust","Liverpool, North West England, United Kingdom",https://uk.gofundme.com/f/blueblades039s-campaign-for-the-trussell-trust,365,250,,2020-06-04,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"    Due to the COVID-19 outbreak a number of regattas in the rowing calendar have been cancelled  including one of our favourites; Durham Regatta. HUBC race at this regatta every year and it has turned into an event which is loved by alumni and also marks the start of summer. As it is has been cancelled  The Blue Blades have challenged HUBC to a race on the weekend of June 13th and June 14th. (The date of Durham Regatta) We will be racing the distance by foot and/or bike of 260 miles/419km  the distance from Hull to Durham and back.    All proceeds will be going to The Trussell Trust  a charity which provides emergency food and support to people locked in poverty  as well as leading a campaign for change to end the need for food banks in the U.K. With the current COVID-19 pandemic  food banks are a vital resource and are experiencing a significant rise of people using their services  so every penny raised will go a long way.     The Blue Blades are an alumni group from Hull University Boat Club.     More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"Head shave for Govanhill food bank","Glasgow, Scotland, United Kingdom",https://uk.gofundme.com/f/head-shave-for-govanhill-food-bank,339,-1,,2020-03-29,,,0,,"Hi guys     wanting to to raise some money for the Queen’s Park Govanhill Parish Church Foodbank ☺️ What best way to do this than shaving your Barnet off     please donate anything amount you want. Photo when done ",False
"Free School Meals for Children in Wells","Wells, South West England, United Kingdom",https://uk.gofundme.com/f/free-school-meals-for-children-in-wells,599,500,,2020-10-25,,,0,,"Over the school half term week Daniels Cafe and Cllr John Osman will be providing free lunch packs to children in Wells and the surrounding areas who are normally in receipt of Free School Meals.     We have been contacted by so many residents who wish to buy meals for our local children  Therefore we have set up this page.     As you can imagine we have been inundated with requests from Wells parents  but also parents as far away as Cheddar and Shepton Mallet.    If we have money leftover after this project we will look to pass it over to the Wells Food Bank to assist them in future projects and potentially a Christmas holidays project if this undesirable situation continues.     Thank you for your time in reading this request. Any sum you are willing to give would be gratefully accepted.     Thank you to our partners  Tescos  Morrisons  the Venue Club and The Market Place Cafe. Thank you to all of those other groups in the community that our helping our local children in need at this difficult time.",False
"Eva's new adventure! ❤️❤️","East Grinstead, South East England, United Kingdom",https://uk.gofundme.com/f/eva039s-new-adventure,1104,1000,,2020-06-04,,,0,,"Over the years Eva who runs EG Mums has done some wonderful things for the East Grinstead Community  Eva has raised money  delivered Easter Eggs to vulnerable families and Nursing Homes and Hospitals not to mention helping the local Food Bank! Eva is just about to start a new life in her new rented home (which is currently a shell) and I thought that it would be a nice gesture of appreciation for us all to do a little something for her and her children!",False
"Helping those in need, instead of greed!","Dover, South East England, United Kingdom",https://uk.gofundme.com/f/helping-those-in-need-instead-of-greed,550,1000,,2020-10-19,,,0,,"It's rightfully everyone's choice wether or not they want to pay an extra £15 pound or not to watch the PPV matches this season.    But what's more important is instead of paying the greed why don't we donate the extra £15 we would be paying per match! Why don't we pay it to those that really need it  the kids  the families and the people that have really been hit the hardest in these times. Why dont we send it the families wondering where the next meal is going to come from! As a Spurs fan instead of paying to watch any extra matches I'm going to be donating money on here to the Tottenham food bank. Feel free to join me with this like I said in the opening of this it's totally your choice what you do with your money! But it would certainly make a big difference ",False
"Help steven raise money for the most vulnerable","Bromley, Greater London, United Kingdom",https://uk.gofundme.com/f/pe6ea-hel,370,400,,2020-04-25,,,0,,"Steven is a 12 year old boy who is Autistic and has learning disabilities. He has already used all his pocket money to provide a huge food hamper for those most vulnerable. But he is now determined to do bigger and better! But he is going to need some help. Which is why we are now asking for help. With what is earnt through this he wants to provide more food and toiletries to those in need and will also donate any extra money to a food bank. Steven is a champion in our community and is reaching out for a little help  he has revealed that he wants to see happy faces and he is adamant that he wants to do his part. ",False
"No child goes hungry with Tabella","Southport, North West England, United Kingdom",https://uk.gofundme.com/f/no-child-goes-hungry-with-tabella,1570,1000,,2020-10-25,"Compassion Acts Limited","Registered nonprofitDonations eligible for Gift Aid.",0,,"Unlike our local MP we at La Tabella don’t believe that any child should go hungry this half term.  Therefore we are offering free pasta dishes to take away and heat up at home for any child in Southport that needs them from today until next Friday.    Following on from the launch of our free meals for children campaign  we have had so many members of the community coming forward really wanting to help. Therefore we have set up this page to allow people to donate.    All money raised will be donated to southport food bank to ensure that local children don't go hungry during half term and onwards.      Please message or call us if you or someone you know needs us.  #dontgohungry #nojudgement",False
"The Nottingham Robin Hood Fund","Nottingham City Council, East Midlands, United Kingdom",https://uk.gofundme.com/f/3ytaf-robin-hood-fund,58291,65000,,2020-03-19,,,0,,"The world is experiencing an unprecedented challenge. It is important  in this moment  that we cooperate and do what we can to support one another. The Robin Hood Fund has launched to support our city and the organisations that can have the most impact on those that are most vulnerable.    The Robin Hood Fund     Right now we are all feeling scared and vulnerable  but there are many among us that will need more support  from food banks to food delivery and far beyond.    In Nottingham we have a famous history of looking after one another. You could call it the spirit of Robin Hood - and that spirit has never been more important than right now.     So we are creating something called the Robin Hood Fund and its aim is to ensure those in need at this difficult time are being looked after.     Our city has some exceptional people and projects that help individuals in need every day. The Robin Hood Fund has been set up for us to shine a light on these vital projects and help ensure they have the funding in place to continue their work at this incredibly difficult time.     Please  even during these unprecedented circumstances  we ask that if possible you donate and contribute to the common good of Nottingham. We know that so much is uncertain for us all right now but the smallest contribution can make the biggest difference.    The spirit of Robin Hood has created something unique in our city  now is the time to reignite that spirit so please donate today if you can and if you can’t please help us spread the word.      * * *    FAQs    What can I do?    Right now because of the severity of the situation  the single most important thing we can do is try to raise money  so that we are able to help the vulnerable.     Where have funds been used?    Since the Robin Hood Fund started we have always had one goal  to raise as much money as possible to help those most in need.     To date; the following causes have been supported;     Since the Robin Hood Fund launched we have had one clear goal  to raise much needed funds to support the most vulnerable people in Nottingham during the Covid-19 crisis. Following an amazing response from the people and organisations of our city we have already exceeded all expectations in raising more than £75 000 which has been distributed - or is in the process of being distributed - to a number of charities and organisations undertaking such important work during these difficult times.      To date; the following causes have been supported:      Foodbanks (£20 000)    The Robin Hood Fund has distributed £20 000 in support of food banks across Nottingham. Working closely with Hope Nottingham and Nottingham Forest in the Community to deliver the wider support  food and supplies have been centrally purchased and then distributed to a number of different food banks  including: NG11 Clifton Foodbank  Meadows Foodbank  Grace Church  HOPE Nottingham  Bestwood & Bulwell Foodbank  Himmah / Muslim Hands  Arnold Foodbank and St. Ann’s Advice Centre.      Homeless Organisations (£10 000)    Emmanuel House was awarded £6 000 for additional specialist key worker support to boost its team at a time when Nottingham’s homeless community is at grave risk. This support is helping to ensure the homeless community are being placed into hotel accommodation as an emergency measure as hostels are very vulnerable to outbreaks.       There has also been £4 000 of support released to Framework to enable them to purchase essential items to the Homeless community in Nottingham. This included  but was not limited to  the provision of items such as mobile phones so that they can remain in contact with key workers and minimise the chance of these individuals being unable to stick to the government guidelines on social distancing.       Refugee Groups (£2 500)    Refugee Roots were provided with support to allow them to move from a model that required face to face contact  to being able to still provide support in a safe and socially distanced way.      In addition  Refugee Forum has been provided with funding for a destitution fund to ensure those with no access to support in other places can still get support.       Vulnerable Women (£4 500)    Nottingham Women's Centre have been awarded funding to help them to provide mental health support and online counselling  including training for counsellors to be able to provide online support.      In addition to this  further support was provided to POW Nottingham  an organisation supporting the rights of sex workers and those at risk of being exploited. This funding enabled them to purchase essential items including food and toiletries.      Disability Groups (£2 500)      With social distancing measures causing increased issues for the disability community in Nottingham  this support has enabled the Disability Support Nottingham organisation to increase its capability to provide phone support - in addition to welfare checks - to those in need.      Vulnerable Young People (£2 500)     Funding has also been provided to help support the amazing work of Nottingham YMCA  who are working with the most vulnerable young people in our city during this crisis. The support has helped to provide food and toiletries to those housed in supported YMCA and transitional accommodation.      Where will the funds go?    The most vulnerable people during this crisis and will be administered by the city council and delivered by people and organisations across the city that can help the most vulnerable.    Every Monday Nottingham City Council will administer the release of funds from GoFundMe to Nottingham City Council bank account. This means Nottingham City Council should  on average  have the money in the bank no later than Friday of every week.    Once in Nottingham City Council account the funds are ring fenced and held until the decision re: allocation has been made.    A working group  chaired by Lee Walker  will be set up to recommend how that branch of funds is released. This group is tasked with making the biggest impact possible whilst also being certain that the organisations in receipt a) need and b) promise to spend quickly ie. nobody saves the money. On Tuesday of each week the working group will have a paper approved by a member of ‘gold’ and paperwork will be sent to a small governance committee who are tasked with ethics and assuring the highest standards of governance and distribution.    Remotely the governance group will scrutinise and approve. Once approved Nottingham City Council agrees to distribute as agreed.    Money will then go out asap so groups and organisations are in receipt within 5 days. A one page press note to support and communication online to be transparent.      If I do donate will it go to those who need it?     Yes  100% of any donation will go to those who need it.    I want to help my local community; will this money be spent in Nottingham?     Yes.     I came to this page accidentally looking for more information on CV-19  where can I find accurate information?     For general information on CV-19  please ensure that you visit the .gov website: Guidance on social distancing for everyone in the UK and protecting older people and vulnerable adults    * * *    About Us    A group of people in Nottingham have helped to make this happen: Greg Nugent  Chair of the Nottingham Board for Culture and Creativity; Lee Walker  Director  Board for Culture and Creativity; Simon Bristow  Head Creative  The Nottingham Project; Nigel Adams  Hope Nottingham Food Banks. We are a collective of Nottingham citizens who just want to make a difference.  ",False
"Give Martha a Chance","Westbury, South West England, United Kingdom",https://uk.gofundme.com/f/gary-the-garbage-cat,2432,-1,,2019-11-30,,,0,,"**NO LONGER ACCEPTING DONATIONS**    Thanks to our amazing donors  Martha the cat is on the road to recovery. She needed her broken leg amputated  and is currently resting up and recuperating. Thanks to our amazing donors  her vet fees were all paid for  and we have a little left over which we're going to reallocate to other needy cats via charities and our local food banks  as we always promised we would. Thank you  from the bottom of our hearts  to every single donor.     If you have a little extra to spare  please consider your local cat charity. <3     When I moved into my house I noticed a stray cat that lived in the bins. It was nervous  unfriendly and didn't belong to anyone. I called it Gary the Garbage cat.       I spoke to neighbours and put up Facebook posts trying to figure out whether Gary had an owner  with no luck. I'd put out wet food for Gary to eat  and over time Gary started following me home for dinner. Last month we hit a milestone: scritches  purrs and mutual miaowing. Gary still lived in the bins  or chimney flues of the shops by my house  but came to the yard for dinner.    A few weeks ago my boyfriend  Alex  saw some teenagers trying to kick Gary and chased them off  and his car has since been vandalised. We couldn't take Gary in and risk giving our own cats illnesses  so we bought Gary a little house for the garden and sought veterinary help. The charity Cats in Distress offered to pay for a visit to the vet.       The first visit never happened because Gary escaped while under the care of the rescue (wily minx) but we were reunited  and I set about giving Gary a bit of a clean up. At this point I was able to conclude...    Gary is a girl.        The newly-renamed Martha got a vet appointment rescheduled  and at the time we hoped it would just be a check up where we could assess her overall health  check her gungy eyes and look for a microchip.     However  last night  things took a turn.       Alex called me to say that Martha was walking with a limp  which hadn't happened before. I rushed home and picked her up to bring her in. The left paw was limp and she didn't want to put weight on it. I called the charity  who said to keep her safe and warm and wait for the appointment in the morning  but said that if Martha was injured they didn't have the funds to cover it. I was prepared  but hopeful that it was a sprain.    This morning we went to the vet  and the news was... well  it was bad.      Martha has broken teeth  a sore side and trauma to her face. She also has a suspected broken shoulder.    The vet said all of these injuries point to being kicked in the face.     The best case scenario for Martha is a mild fracture or dislocation. The worst case scenario is that we can't afford to treat the leg  and we all know what that means. She is about 4 or 5 and I am not ready to give up on her.    She is so affectionate and calm  even with this horrible injury. I need all the help I can get to literally get her back on her feet.    Any donations you can spare will go to Martha's vet fees and ongoing care. We don't know yet what she'll need  but the x-ray alone is going to cost £350  at best. That's assuming she will sit still under sedation and only needs two pictures taken.        In the unlikely  miraculous event that we raise more money than she needs for this injury we'll set up a fund for her ongoing care because she will now be completely uninsurable. Anything left over after that will be re-donated to other cats in need.     Please help us help Martha. She deserves better than the life she's had so far  and I can't afford to put it right on my own.     If you want to read more about Martha  you can catch up with the Twitter thread about her.",False
"Sheffords “Pay it forward” kids meals campaign","Shefford, East of England, United Kingdom",https://uk.gofundme.com/f/sheffords-pay-it-forward-kids-meal-campaign,520,500,,2020-10-26,,,0,,"Following the UK governments stance to not continue to help some of our countries most vulnerable families  the amazing community within Shefford have decided to support both local business and people who need it most. This pay it forward campaign funds for our local cafes and eateries to be able to provide grab bags and lunches for those that need it within Shefford and Clifton. The local businesses taking place are:    Rose Buds  The Crafty Cafe  The Lemon Plaice  The Railway Steamer  The Loft    I’ve only put £500 as the target as it wanted a number  if we have a surplus of funds  the money will be kept back in case it is needed for the Xmas holidays  should the government step in before the Xmas break  the money will be donated to The Need Project (food bank) in Shefford. ",False
"Poodle Lunch Club - Free Half Term Lunches","London, Greater London, United Kingdom",https://uk.gofundme.com/f/poodle-lunch-club-free-half-term-lunches,2865,2000,,2020-10-23,,,0,,"We at Poodle Club want to make sure that no kids go hungry over school holidays.    We'll be making healthy bagged lunches for every child in Lewisham that wants one  with sandwiches  fruit  snacks  and maybe even a cheeky Halloween sweet treat! These can to be collected from our high street comedy club venue every day next week between 12-2pm  which is fully licensed with a '5' food hygiene rating.    So many wonderful local people have very kindly offered to help us to pay for food & supplies so we have set up this 'go fund me' just for this project.    Any money raised that does not directly go to pay for supplies for the lunches will be donated to the Lewisham Food Bank who do an amazing job year-round helping families in Lewisham.    ",False
"The Lock In - Live Streaming for Barrow Food Bank","Network Rail Ltd, North West England, United Kingdom",https://uk.gofundme.com/f/thelockinbarrow,2205,-1,,2020-04-09,"BARROW FOOD BANK LIMITED","Registered nonprofitDonations eligible for Gift Aid.",0,,"Thank you everyone for your overwhelming support. We have since closed this campaign and have started a new campaign for Mind in Furness. You can donate to this campaign here: Donate Here    We're a team of locals  taking full advantage of the talented locals to stream live music and raise some money while we're at it.    In this strange an uncertain world  we're incredibly proud to be able to bring music to the locals  and hopefully raise a few quid whilst we're at it! ",False
"Providing meals for disadvantaged youth","Stockton-on-Tees, North East England, United Kingdom",https://uk.gofundme.com/f/providing-meals-for-disadvantaged-youth,485,350,,2020-10-28,,,0,,"We at UoS First Aiders at the University of Sunderland firmly believe that every child should be entitled to their basic human right to have a meal on their table. We know how difficult it is to work on an empty stomach and we understand the struggles the parents in our local community are facing during these trying times. Although the government have decided to abandon our children and youth  we believe that this issue can be overcome by working together. So  lets work hand in hand and donate to be the catalyst for change!    Even the smallest of donations will help in the fight against hunger. So please donate and spread the word so we can not only reach our target but also break it.     All donations raised will be used to provide food for our local community food banks  schools  and charities such as Fareshare.     Follow us on our instagram (uos.firstaiders) for updates on our endeavour.",False
"Raising funds for local Food banks","Port Talbot, Wales, United Kingdom",https://uk.gofundme.com/f/aajej-raising-funds-for-local-food-banks,2299,100,,2020-04-24,,,0,,"Urgent food bank supplies required.    Good people of Neath-Port Talbot    during this crises we are currently going through the food banks are currently short on supplies. A number of reasons  1  More people are out of work and unable to provide a full supply of food for themselves and their families     2  People do not have enough time to stop in supermarkets to grab a few tins to put into the food bank donation trollies.     I am raising some funds so that I can go out and buy supplies and donate to Bethal Church  Port Talbot and the Salvation Army  Neath.     These two two great organisations have been supporting our communities in these desperate times for some. Please let’s support them.     All I asking for as a community is for a very small donation of 50p -£1 from as many as possible.     Thank you in advance.",False
"Ilkley Food Bank","Ilkley, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/ilkley-food-bank,12353,5000,,2020-04-01,,,0,,"Ilkley Food Bank is sponsored by Churches Together in Ilkley. The Food Bank provides a vital service to the local population and the wider Bradford area. The restrictions we are all experiencing make it harder for people to donate actual food  but we want to give people the opportunity to give cash instead.    Although the fund-raising page says donations will go straight to Michael Faulkner  who is secretary of Churches Together in Ilkley  in fact of course money will go directly to the Foodbank .",False
"Olivia's campaign for The Trussell Trust","Redcar, North East England, United Kingdom",https://uk.gofundme.com/f/olivia039s-campaign-for-the-trussell-trust,550,500,,2020-10-22,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"Following the recent announcement around extending the free school meals to children outside of term time  I have decided to eat on only £5 per week for the whole month of November in order to raise money for The Trussell trust who orchestrate local food banks.    I’ll be posting updates throughout my journey and hope to spread awareness. I would really appreciate any support you can give to help end child hunger in our communities!        More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org. ",False
"Get Our Girls Home","Saltcoats, Scotland, United Kingdom",https://uk.gofundme.com/f/6wch7s-get-our-girls-home,1360,1500,,2020-04-18,,,0,,"Sarah 24 and Samantha 23 travelled to New Zealand to visit family on the 15th March and were due to return on the 5th April but due to COVID19 Emirates cancelled their flight. The girls have spent their full time in New Zealand in lock down and are desperate to get home.     We appreciate and understand that it is a hard time for everyone but we are pleading for any donation you have even if it be £1 or 2 because it will all help and be so greatly appreciated.    Sarah is a key worker for a local care home and during all of this she is needed back home.    Due to being stuck in New Zealand finances are strained for both girls.    There are flights available from New Zealand to London but these are coming in at a higher cost than their original return flight.    As of yet there are no repatriation flights available for New Zealand however if they do become available they will be prioritised in categories. List of families with young kids  elderly & vulnerable so the girls are at the bottom of the list and not classed as a priority.    They have contacted their travel insurance provider but all they could do is cover the girls health care until they return home.     The girls are becoming increasingly desperate to return home and are mentally exhausted and struggling being 2 young girls in a foreign country for so long  especially when emotions are so heightened due to covid19.     At the moment we are unable to provide a cost for the price of flights as they are changing but minimum could be minimum £1500.     If our circumstances change (i.e they get a flight with their original airline) then any money raised will be donated to the NHS/ local food banks.       PLEASE HELP US BRING OUR GIRLS HOME!!!",False
"Wrc food bank fund raiser","Ashton, North West England, United Kingdom",https://uk.gofundme.com/f/wrc-food-bank-fund-raiser,270,500,,2020-10-27,"Warrington Foodbank","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of Warrington Foodbank and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about Warrington Foodbank: We provide three days' nutritionally balanced emergency food and support to local people who are in crisis. We are part of a nationwide network of foodbanks  supported by The Trussell Trust  working to combat poverty and hunger across the UK.",False
