Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"1 Galloway Place,  Fort William,Highland  PH33 6UH","Lochaber Mountain Rescue Team",,False,2016-02-25,"2016-03-03 10/2016-03-01 50/2016-02-25 135",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=DaveBankart,2016-03-09,,,197
"To promote the furtherance of religious or secular education; the advancement of the tenets of the Christian faith; the relief of the poor and needy and the help and comfort of the sick and aged.","The Royal British Legion,199 Borough High Street  London,  SE1 1AA","The Royal British Legion","The Royal British Legion is the UK's leading Armed Forces charity. The Legion provides life-long help, advice and support to members of the Armed Forces, veterans of all ages and their families. The Legion also campaigns to improve the lives of the Armed Forces community, safeguards the Military Covenant between the nation and its Armed Forces, organises the Poppy Appeal, runs one of the UK's largest membership organisations and is the nation's custodian of Remembrance. What we do The Legion is a big family - all supporting the Armed Forces community. Whether it's helping families cope with the loss of a loved one, providing help at home to adapt to independent living, supporting recovery centres for injured personnel, providing money and careers advice or residential care: we are here to help.  The Poppy Appeal Each year the nation expresses its unequivocal support for our work through its generous support of the Poppy Appeal. We spend £1.7million a week on welfare activities for the Armed Forces community. Remembrance The Legion is the nation’s custodian of Remembrance, ensuring that people remember those who have given their lives for the freedom we enjoy. We are responsible for the Two Minute Silence on Remembrance Sunday and 11 November. We also organise the annual Festival of Remembrance at the Royal Albert Hall, and assist with the march past at the Cenotaph on Remembrance Sunday.",False,2019-06-15,"2020-10-07 30/2020-10-04 20/2020-10-04 15/2020-10-04 10/2020-10-04 15/2020-10-04 10/2020-10-04 30/2020-10-04 15/2020-10-03 30/2020-10-03 35/2020-10-03 10/2020-10-02 50/2020-10-02 15/2020-10-02 30/2020-09-28 15/2020-09-28 15/2020-09-27 10/2020-09-27 50/2020-02-03 50/2019-11-19 267/2019-11-07 26/2019-11-02 10/2019-11-01 30/2019-10-24 10/2019-10-22 10/2019-10-22 10/2019-10-22 10/2019-10-22 10/2019-09-24 10/2019-09-24 10/2019-09-24 5/2019-09-24 10/2019-09-24 10/2019-09-11 20/2019-09-11 5/2019-09-11 20/2019-09-11 10/2019-09-11 5/2019-09-11 10/2019-09-11 10/2019-09-11 10/2019-09-08 10/2019-09-08 10/2019-09-07 10/2019-09-03 20/2019-09-02 20/2019-08-28 15/2019-08-28 1136/2019-08-18 20/2019-08-13 200/2019-07-14 20/2019-07-08 50/2019-07-06 10/2019-07-05 30/2019-06-29 20/2019-06-27 100/2019-06-27 10/2019-06-27 10/2019-06-27 20/2019-06-25 15/2019-06-25 20/2019-06-16 10/2019-06-16 15/2019-06-15 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MarkBanks&pageUrl=2,2020-10-07,"Throughout England And Wales",,2834
"Harvington Hall, a fascinating moated Elizabethan manor complete with gardens and a unique malt house, attracts over 20,000 visitors a year who enjoy its peace and learn about its significant role as a place of refuge during the turbulent penal times of the 17th century. The trust aims to complete the restoration and development of the buildings to ensure their survival.","Ibex House 42-47 Minories,  London,  EC3N 1DY","Breast Cancer Now","We’re Breast Cancer Now, the charity that’s steered by world-class research and powered by life-changing care. We’re here for anyone affected by breast cancer, the whole way through, providing support for today and hope for the future. We’re that trusted friend that you turn to for caring support when you need it most. That expert authority on research who is making breakthroughs and driving forward progress. And that vehicle for change, acting now to make sure anyone affected by breast cancer gets the best possible treatment and care. By 2050, we believe everyone diagnosed with breast cancer will live – and be supported to live well. But we need to act now.",False,2019-10-20,"2020-10-14 15/2020-10-11 100/2020-10-10 14/2020-10-07 50/2020-10-05 15/2020-10-05 20/2020-10-05 15/2020-10-04 15/2020-10-04 10/2020-10-04 30/2020-10-04 20/2020-10-04 10/2020-10-04 10/2020-10-03 10/2020-09-30 100/2020-09-07 20/2020-09-07 30/2020-09-06 26/2020-09-03 10/2020-08-05 225/2020-07-23 300/2020-04-03 20/2020-03-14 20/2020-03-08 15/2020-03-04 50/2020-02-29 20/2020-02-21 5/2020-02-20 10/2020-02-20 50/2020-02-16 20/2020-01-09 10/2020-01-08 30/2020-01-08 5/2020-01-03 100/2020-01-03 30/2020-01-03 50/2020-01-03 100/2019-12-02 30/2019-12-01 15/2019-10-20 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Banksy2020&pageUrl=1,2020-10-14,Worcestershire,"DY10 4LR",1675
"sport & recreation","Cumbria Community Foundation,Dovenby Hall  Dovenby,Cockermouth  CA13 0PN","Cumbria Community Foundation","Cumbria Community Foundation exists to address disadvantage by making life-changing grants and promoting philanthropy. We are also here to respond to emerging need, having managed four disaster appeals. We provide philanthropic services to individuals, families and organisations and manage 100 grant making funds, supporting more than 500 community projects per year on behalf of our fundholders. Since 1999, we have invested more than £44m into almost 4,000 groups and 8,000 individuals. Our grants target the greatest need and support inspirational, often little known, but highly effective community groups across the whole county.   We provide a simplified approach to effective charitable giving. As one of the UK’s leading, accredited community foundations, we have the expertise and local knowledge to help individuals, families, companies, charitable trusts and public-sector bodies invest in their communities. Together, we seek to support people and organisations wishing to invest in the local community.",False,2020-07-25,"2020-09-14 15/2020-09-12 20/2020-09-12 20/2020-09-12 10/2020-09-12 10/2020-09-12 234/2020-09-12 15/2020-09-12 10/2020-09-12 15/2020-09-10 20/2020-09-09 200/2020-09-07 15/2020-09-07 10/2020-09-07 30/2020-09-06 30/2020-09-06 10/2020-09-05 15/2020-09-04 10/2020-09-04 10/2020-09-04 10/2020-09-04 15/2020-09-04 50/2020-09-04 10/2020-09-02 10/2020-09-02 21/2020-09-02 20/2020-09-01 20/2020-09-01 15/2020-08-31 11/2020-08-31 25/2020-08-31 10/2020-08-31 20/2020-08-31 15/2020-08-31 10/2020-08-31 30/2020-08-31 30/2020-08-31 10/2020-08-31 30/2020-08-30 10/2020-08-30 10/2020-08-30 40/2020-08-30 10/2020-08-30 15/2020-08-30 25/2020-08-30 20/2020-08-30 10/2020-08-30 50/2020-08-30 10/2020-08-29 15/2020-08-28 21/2020-08-27 20/2020-08-26 15/2020-08-26 15/2020-08-25 25/2020-08-24 30/2020-08-24 20/2020-08-23 5/2020-08-23 15/2020-08-23 30/2020-08-23 220/2020-08-22 20/2020-08-22 30/2020-08-22 30/2020-08-20 13/2020-08-20 15/2020-08-19 30/2020-08-19 15/2020-08-19 30/2020-08-19 30/2020-08-17 25/2020-08-16 30/2020-08-13 20/2020-08-13 15/2020-08-13 30/2020-08-12 10/2020-08-11 20/2020-08-11 10/2020-08-10 20/2020-08-10 30/2020-08-10 25/2020-08-09 10/2020-08-09 20/2020-08-08 20/2020-08-08 10/2020-08-07 10/2020-08-07 25/2020-08-07 10/2020-08-06 10/2020-08-06 10/2020-08-06 20/2020-08-06 20/2020-08-06 15/2020-08-05 20/2020-08-05 10/2020-08-04 30/2020-08-04 15/2020-08-04 10/2020-08-03 30/2020-08-03 10/2020-08-03 10/2020-08-03 30/2020-08-03 30/2020-08-03 30/2020-08-03 15/2020-08-03 20/2020-08-02 20/2020-08-02 30/2020-08-02 10/2020-08-01 10/2020-07-30 20/2020-07-26 15/2020-07-26 10/2020-07-26 10/2020-07-26 10/2020-07-26 20/2020-07-26 10/2020-07-25 10/2020-07-25 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AHPWainwrightChallenge&pageUrl=1&isTeam=true,2020-09-14,Cumbria,"LA9 4DQ",3075
"General Charitable Purposes
Relief of Poverty
Overseas aid/Famine relief
Religious activities","137 Tudor Gardens,Merlins Bridge  Haverfordwest,Sir Benfro  SA61 1LQ","From Wales",,False,2019-10-29,"2020-10-05 40/2020-09-28 30/2020-09-17 10/2020-09-16 100/2020-09-16 20/2019-12-18 100/2019-12-18 30/2019-12-18 10/2019-12-18 20/2019-12-17 10/2019-12-16 50/2019-12-16 40/2019-12-13 10/2019-12-13 10/2019-12-13 20/2019-12-13 5/2019-12-13 10/2019-12-12 12/2019-12-10 15/2019-12-10 50/2019-12-10 10/2019-12-02 5/2019-11-29 9/2019-11-28 3/2019-11-28 9/2019-11-28 6/2019-11-28 20/2019-11-27 9/2019-11-25 20/2019-11-24 20/2019-11-23 1000/2019-11-22 15/2019-11-21 336/2019-11-20 100/2019-11-18 10/2019-11-17 10/2019-11-17 10/2019-11-17 30/2019-11-17 21/2019-11-15 9/2019-11-14 6/2019-11-14 10/2019-11-14 9/2019-10-30 100/2019-10-29 25/2019-10-29 25/2019-10-29 250/2019-10-29 15/2019-10-29 10/2019-10-29 10/2019-10-29 10",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=NobleFoods,2020-10-05,Oxfordshire,"OX10 0LJ",18895
"The Basingstoke Talking News produce a 62 minute tape each week of news from the 3 editions of the Basingstoke Gazette. Copies are sent to visually impaired listeners most of whom live locally but some tapes go to Scotland, Devon, Cornwall and other counties of England.","Nicholas House 3 Laurence Pountney Hill,  London,  EC4R 0BB",Tommy's,"Tommy's funds research into miscarriage, stillbirth and premature birth, and provide pregnancy health information to parents. We believe it is unacceptable that one in four women lose a baby during pregnancy and birth. We want every parent to have the best possible pregnancy outcomes and to take home happy, healthy babies. We fund four research centres in the UK that investigate causes and find treatments for miscarriage, stillbirth and premature birth. Our research centres also have clinics where we provide specialised antenatal care for women who are at high risk of having miscarriage, stillbirth and premature birth. They also have an opportunity to be part of our research through taking part in trials for pioneering new treatments. We are supported by people who want to do something about the lack of research and information around pregnancy issues. By 2030 we want to halve the number of babies who die during pregnancy or birth.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RebeccaBanks3&pageUrl=1,,Hampshire,"RG22 4EE",0
"To communicate and nurture meditation as passed on through the teaching of John Main, in the Christian tradition, in the spirit of serving the unity of all.","101 Rose Street South Lane,  Edinburgh,Midlothian  EH2 3JG","PTSD UK",,True,2020-07-30,"2020-07-30 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardBanks14&pageUrl=1,2020-07-30,"Throughout England And Wales","EC1R 1XX",30
"To communicate and nurture meditation as passed on through the teaching of John Main, in the Christian tradition, in the spirit of serving the unity of all.","101 Rose Street South Lane,  Edinburgh,Midlothian  EH2 3JG","PTSD UK",,True,2020-07-21,"2020-07-21 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardBanks14&pageUrl=2,2020-07-21,"Throughout England And Wales","EC1R 1XX",25
,"School Of Modern Langs & Cultures,University Of Durham  Elvet Riverside,New Elvet  DH1 3JT","Ruth First Educational Trust"," The RFET supports the Ruth First Scholarship at Durham University for students from southern Africa. We award one scholarship per year for a taught Masters degree. A South African undergraduate scholarship was set up by staff and students at Durham University in 1964, the year in which Nelson Mandela was imprisoned and the anti-apartheid campaigner, journalist and researcher Ruth First was forced to go into exile in England. The scholarship was named in honour of Ruth First after she was murdered by South African police in 1982. She was a Lecturer in Sociology at Durham University and had been seconded to Eduardo Mondlane University in Mozambique. Since the end of apartheid, the Scholarship has been awarded for postgraduate study, and in 2007 we widened its scope to include applicants from Angola, Botswana, Lesotho, Malawi, Mozambique, Namibia, Swaziland, Zambia and Zimbabwe. We choose people who show evidence of both academic promise and community leadership. People who have been active in voluntary and charity work, community initiatives, health and educational projects. Ruth First Scholars make the most of the amazing opportunity of enhancing their skills and knowledge at a leading UK university to benefit not only themselves but their communities and countries. The Ruth First Scholarship is supported by Durham University, Durham County Council and other sponsors, as well as by individual donations from staff and alumni of the University and people from the Durham area. However, we urgently need to increase the Trust's income in order to ensure that this small but powerful contribution to development in southern Africa can continue. Please make a one-off or regular donation, or support one of our fundraising events through this website.  ",False,2020-09-02,"2020-10-01 30/2020-09-14 50/2020-09-10 10/2020-09-09 20/2020-09-09 40/2020-09-08 10/2020-09-08 10/2020-09-08 25/2020-09-07 10/2020-09-06 35/2020-09-06 30/2020-09-04 30/2020-09-04 15/2020-09-03 20/2020-09-03 20/2020-09-03 15/2020-09-03 15/2020-09-03 25/2020-09-03 20/2020-09-02 10/2020-09-02 10/2020-09-02 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SarahBanks1&pageUrl=6,2020-10-01,,,535
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SophieBanks9&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SouthBankPlayers&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
,"Children with Cancer UK,  51 Great Ormond Street,London  WC1N 3JQ","Children with Cancer UK","Children with Cancer UK   Charity Registration No. 298405     At Children with Cancer UK we actively raise and invest money for vital specialist research to save the lives of every child with cancer and keep their family together.      For more information, please visit www.childrenwithcancer.org.uk ",False,2020-08-08,"2020-09-09 100/2020-08-23 50/2020-08-22 20/2020-08-22 15/2020-08-21 40/2020-08-18 20/2020-08-18 30/2020-08-18 10/2020-08-17 100/2020-08-16 30/2020-08-15 30/2020-08-10 50/2020-08-10 20/2020-08-10 100/2020-08-08 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StephenBanks6&pageUrl=7,2020-09-09,,,725
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",False,2020-10-05,"2020-10-15 20/2020-10-13 20/2020-10-12 15/2020-10-09 20/2020-10-06 30/2020-10-06 15/2020-10-05 50/2020-10-05 50/2020-10-05 15/2020-10-05 30/2020-10-05 50/2020-10-05 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BNYMellonUK20&pageUrl=9,2020-10-15,,,358
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,2020-02-11,"2020-09-30 15/2020-07-23 50/2020-03-10 10/2020-03-09 10/2020-03-05 10/2020-03-02 20/2020-03-01 10/2020-02-19 20/2020-02-19 20/2020-02-19 10/2020-02-11 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MetroBank20&pageUrl=1,2020-09-30,,,195
,"73 - 75 Goswell Road,London  ,  EC1V 7ER","British Lung Foundation","One in five of us has a lung condition. Millions more are at risk.   We’re the only UK charity looking after the nation’s lungs. We offer hope, help and a voice.   Our research finds new ways to prevent, treat and cure lung disease.  Our support gives people who struggle to breathe the skills, knowledge and confidence to take control of their lives. Together, we’re campaigning for clean air and better lung health.   Your support will take us one step closer to a world without lung disease.",True,2019-01-04,"2020-10-12 50/2020-10-07 10/2020-03-08 15/2020-01-05 20/2019-12-01 10/2019-11-19 567/2019-10-11 5/2019-10-07 10/2019-10-05 5/2019-10-05 20/2019-10-05 10/2019-10-01 6/2019-09-05 15/2019-08-11 15/2019-07-16 5/2019-07-06 10/2019-06-25 50/2019-05-26 60/2019-05-26 20/2019-05-20 10/2019-04-04 20/2019-02-17 10/2019-02-17 10/2019-02-17 5/2019-02-17 5/2019-02-03 20/2019-01-26 30/2019-01-18 30/2019-01-12 10/2019-01-06 20/2019-01-04 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheresaBanks&pageUrl=2,2020-10-12,,,1078
,"The Gibson O'neill Company Limited,Brignell Road  Middlesbrough,Cleveland  TS2 1PS","Middlesbrough Football Club Foundation",,False,2020-07-28,"2020-08-31 10/2020-08-29 10/2020-08-27 15/2020-08-26 10/2020-08-26 30/2020-08-26 5/2020-08-25 10/2020-08-25 40/2020-08-25 20/2020-08-25 10/2020-08-25 10/2020-08-25 20/2020-08-24 5/2020-08-23 10/2020-08-21 15/2020-08-21 30/2020-08-19 50/2020-08-19 20/2020-08-16 10/2020-08-15 15/2020-08-08 15/2020-08-08 20/2020-08-08 30/2020-08-07 10/2020-08-07 10/2020-08-07 10/2020-08-06 5/2020-08-06 10/2020-08-06 50/2020-07-28 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TomBanks11&pageUrl=1,2020-08-31,,,530
,"Children with Cancer UK,  51 Great Ormond Street,London  WC1N 3JQ","Children with Cancer UK","Children with Cancer UK   Charity Registration No. 298405     At Children with Cancer UK we actively raise and invest money for vital specialist research to save the lives of every child with cancer and keep their family together.      For more information, please visit www.childrenwithcancer.org.uk ",False,2020-01-14,"2020-10-06 15/2020-10-05 10/2020-10-05 10/2020-03-09 60/2020-03-01 30/2020-03-01 20/2020-03-01 10/2020-02-16 10/2020-02-16 20/2020-02-05 50/2020-02-05 10/2020-01-30 50/2020-01-19 10/2020-01-14 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=runnotsofatboyrun1&pageUrl=7&isTeam=true,2020-10-06,,,365
"The trustees of this charity have resolved to donate the remaining funds in the trust to a major project initiated by Norfolk Wildlife Trust. This process is now nearly complete and it is expected that the charity will be wound up during 2019.
For this reason the trustees are unable to consider requests for donations from any other individuals or organisations.","11 Normandy Gardens,  Horsham,  RH12 1AS","The Rainbow Trust","The Rainbow Trust supports work amongst disadvantaged children in various countries across Africa. This website presently allows you to make donations to three projects: Children Rescued in Burundi (CRIB), Work in North Africa, and the Gogo Trust. CRIB: You can make a donation and read more about this project by clicking the relevant link on the left, under our logo. North Africa: You can make a donation and read more about this project by clicking the relevant link on the left, under our logo. The Gogo Trust: You can make a donation and read more about this project by clicking the relevant link on the left, under our logo.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AM-Amz&pageUrl=3,,"Throughout England And Wales","NR14 7QU",0
"We provide a hot meal at lunchtime, a snack at tea time and a safe, warm and dry place to meet & socialise during the day. We are open 6 days a week (Monday to Saturday) from 10.30am to 5.30pm. STAK is run on a voluntary basis and we exist to serve the homeless, needy & vulnerable people of the St. Austell area.","1 Armitage Close,Loudwater  Rickmansworth,  WD3 4HL","South Herts Moor Park Lions Club Charitable Trust Fund","We are focusing on Hunger.  Our vision is to Kill Hunger.",False,2020-03-26,"2020-10-06 150/2020-09-15 50/2020-09-02 150/2020-08-18 100/2020-07-14 30/2020-07-11 60/2020-07-10 202/2020-07-09 150/2020-07-08 30/2020-07-06 300/2020-07-06 25/2020-07-03 251/2020-07-03 101/2020-07-02 150/2020-07-01 200/2020-07-01 100/2020-06-30 50/2020-06-30 30/2020-06-30 50/2020-06-29 5000/2020-06-29 5000/2020-06-25 200/2020-06-24 251/2020-05-16 30/2020-05-16 15/2020-05-15 1100/2020-04-28 50/2020-04-28 500/2020-04-24 30/2020-04-22 500/2020-04-21 200/2020-04-20 100/2020-04-14 101/2020-04-13 250/2020-04-06 150/2020-04-04 100/2020-04-04 50/2020-04-04 50/2020-04-04 200/2020-04-04 30/2020-04-04 200/2020-04-03 500/2020-04-02 30/2020-04-02 50/2020-04-01 30/2020-03-31 250/2020-03-27 100/2020-03-26 500",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=C19-FeedMe&pageUrl=2,2020-10-06,Cornwall,,17997
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BushmeadPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",False,2020-10-05,"2020-10-16 15/2020-10-12 20/2020-10-09 30/2020-10-09 10/2020-10-08 10/2020-10-06 30/2020-10-06 10/2020-10-06 10/2020-10-06 10/2020-10-05 10/2020-10-05 10/2020-10-05 20/2020-10-05 10/2020-10-05 20/2020-10-05 15/2020-10-05 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolForGirls&pageUrl=1,2020-10-16,,,250
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolforBoys&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChantryPrimaryAcademy&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,2020-10-08,"2020-10-16 10/2020-10-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChilternAcademy1&pageUrl=1,2020-10-16,,,25
,"The Christie Charity,The Christie NHS Foundation Trust  550 Wilmslow Road,Manchester  M20 4BX","The Christie charity","The Christie is one of Europe’s leading cancer centres, treating over 40,000 patients a year.  We are based in Manchester and serve a population of 3.2 million across Greater Manchester & Cheshire, but as a national specialist around 26% of patients are referred to us from other parts of the country. We provide radiotherapy through one of the largest radiotherapy departments in the world; chemotherapy on site and through 14 other hospitals; highly specialist surgery for complex and rare cancer; and a wide range of support and diagnostic services. We are also an international leader in research, with world first breakthroughs for over 100 years.  We run one of the largest early clinical trial units in Europe with over 300 trials every year. Our charity raises money to fund projects at The Christie which are outside the scope of the NHS. Last year we raised nearly £12 million which funded a whole range of things, including a new radiopharmacy, to communications skills training for nursing staff, a new state-of-the-art surgical robot, groundbreaking cancer research and our wig service (to name but a few). We couldn't do this without the fantastic support of people, both across the North West and around the UK. Thank you for helping to improve cancer treatment and make cancer a thing of the past",False,2020-09-17,"2020-10-15 10/2020-10-13 50/2020-10-13 30/2020-10-09 10/2020-10-09 12/2020-10-08 10/2020-10-08 10/2020-10-07 250/2020-09-27 30/2020-09-21 50/2020-09-21 50/2020-09-21 20/2020-09-21 27/2020-09-17 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RBSCommercialBanking&pageUrl=5&isTeam=true,2020-10-15,,,624
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DenbighHighSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FarleyJuniorSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",False,2020-10-14,"2020-10-16 5/2020-10-14 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FerrarsJuniorSchool&pageUrl=1,2020-10-16,,,20
